Predicted_LowerBandInNext1Months,Actual_LowerBandInNext1Months,Predicted_UpperBandInNext1Months,Actual_UpperBandInNext1Months,Date,Close Price
0.7895913648983812,0.7181208053691276,1767.6873578504897,1.020134228187919,2019-05-21,4.47
0.7137836658015483,0.7054108216432865,497.14625788877527,1.0,2019-05-16,4.99
0.7626544084841379,0.7257731958762887,942.7902375008732,1.0288659793814434,2019-05-15,4.85
0.7743792167133322,0.7897959183673469,1401.6146097817248,1.040816326530612,2019-05-13,4.9
0.7438809137565501,0.8023483365949118,866.3568972140694,1.0,2019-05-10,5.11
0.7321697650012903,0.7809523809523808,193.3648177186956,1.0,2019-05-09,5.25
0.7940564683132296,0.82,617.0482896827787,1.05,2019-05-08,5.0
0.7719242136240532,0.7961165048543688,267.94312893459727,1.019417475728155,2019-05-07,5.15
0.7939039535446782,0.7663551401869159,464.817469473739,1.0,2019-05-06,5.35
0.784318989249484,0.7387387387387387,129.661680199495,1.0,2019-05-03,5.55
0.793327192080486,0.7735849056603773,306.379090782355,1.0471698113207548,2019-05-02,5.3
0.8327055902999049,0.779467680608365,216.47669034605389,1.0551330798479088,2019-04-30,5.26
0.8317662322747514,0.7454545454545454,132.69933552340268,1.009090909090909,2019-04-26,5.5
0.7626672038020149,0.7167832167832168,129.85903056826723,1.0,2019-04-25,5.72
0.8344286945392932,0.7481751824817517,164.7598088107446,1.0437956204379562,2019-04-24,5.48
0.8636621532646589,0.8183556405353728,139.568398606594,1.0936902485659654,2019-04-23,5.23
0.7731795270716535,0.8407079646017699,136.35029537707547,1.0123893805309734,2019-04-18,5.65
0.7725192974460625,0.8220338983050847,117.64262471135024,1.0,2019-04-16,5.9
0.7558099542033734,0.7835218093699514,1.0119221195793349,1.0,2019-04-15,6.19
0.7895172567306404,0.8361204013377925,1.0246921460405387,1.0351170568561874,2019-04-12,5.98
0.7492917317212641,0.8025682182985553,1.0087571904565709,1.0,2019-04-11,6.23
0.8077409679111516,0.8264462809917356,1.0295474433533052,1.0297520661157025,2019-04-10,6.05
0.7384820842144887,0.7886435331230284,1.014806641936348,1.0,2019-04-08,6.34
0.7915160403713039,0.8210361067503925,1.0130005196541525,1.0,2019-04-04,6.37
0.8489982812163687,0.8616144975288303,1.042213777794399,1.0494233937397035,2019-04-03,6.07
0.7804130708071708,0.8490259740259741,1.027668936678111,1.0340909090909092,2019-04-02,6.16
0.8348045373087984,0.8301587301587302,1.015887021574473,1.011111111111111,2019-04-01,6.3
0.8133553745400168,0.8171875000000001,1.0117036140097455,1.0,2019-03-29,6.4
0.7993120689066463,0.8046153846153847,1.014355680547813,1.0,2019-03-28,6.5
0.8317008507077125,0.8236220472440946,1.030158858477451,1.0236220472440944,2019-03-27,6.35
0.8515843257602268,0.8449111470113085,1.044035687374447,1.050080775444265,2019-03-26,6.19
0.8690784137889108,0.8288431061806657,1.0284476967786178,1.0301109350237718,2019-03-25,6.31
0.8699181826122643,0.8939873417721519,1.0289059782545178,1.0284810126582278,2019-03-22,6.32
0.7717348100964331,0.849624060150376,1.0114056441701944,1.0,2019-03-20,6.65
0.7469165836649101,0.8452722063037249,1.0178242320874638,1.002865329512894,2019-03-18,6.98
0.7611255233955277,0.8147138964577657,1.005037165634819,1.0,2019-03-15,7.34
0.7529341780688681,0.7746113989637307,1.0050440456162986,1.0,2019-03-14,7.72
0.7712255646261492,0.786842105263158,1.0171691932158895,1.0157894736842106,2019-03-13,7.6
0.7698919955710686,0.7885117493472584,1.0143911309629323,1.0078328981723237,2019-03-12,7.66
0.8317238323886813,0.825136612021858,1.0464440649273312,1.0546448087431692,2019-03-11,7.32
0.9070825800975172,0.8657142857142857,1.0768684101374466,1.1028571428571428,2019-03-08,7.0
0.8759260836232969,0.8991097922848664,1.1050201910069677,1.14540059347181,2019-03-07,6.74
0.8916858522381637,0.9112781954887216,1.1280209947792392,1.1609022556390975,2019-03-06,6.65
0.9557116772096664,0.9574132492113564,1.1758448635768404,1.2176656151419558,2019-03-05,6.34
0.9935731115659638,1.0,1.2226716598683929,1.3264604810996563,2019-02-28,5.82
0.9823273085979652,0.97,1.2057033910351147,1.2866666666666666,2019-02-27,6.0
0.9901215705194052,1.0,1.211416536010473,1.331034482758621,2019-02-26,5.8
0.9662873280843304,0.9634551495016612,1.163971904172861,1.282392026578073,2019-02-25,6.02
0.9657282191854945,0.9780775716694772,1.174444454062332,1.3018549747048904,2019-02-22,5.93
0.9730661937983608,1.0,1.1908019213365415,1.366371681415929,2019-02-21,5.65
0.9746003274986446,1.0,1.2122278634273371,1.4243542435424354,2019-02-20,5.42
0.9660499331215214,0.950877192982456,1.155129982322585,1.3543859649122807,2019-02-19,5.7
0.8892799343244097,0.8727858293075684,1.101782112969668,1.2431561996779388,2019-02-15,6.21
0.8491327797478583,0.8325652841781874,1.057577205365373,1.1858678955453148,2019-02-14,6.51
0.8923943693966079,0.8741935483870967,1.1084537912596013,1.2451612903225806,2019-02-13,6.2
0.8795462329137425,0.8798701298701298,1.1129885669914672,1.2532467532467533,2019-02-12,6.16
0.8912983463448033,0.8442367601246106,1.0826048844613114,1.1931464174454829,2019-02-11,6.42
0.8209204631934487,0.802962962962963,1.0444621273617964,1.037037037037037,2019-02-08,6.75
0.7844636439913383,0.7666195190947666,1.0326313219510788,1.0,2019-02-06,7.07
0.831610866681501,0.7687943262411348,1.0256688061564485,1.002836879432624,2019-02-05,7.05
0.7611832161900657,0.7445054945054945,1.0218115204182183,1.0,2019-02-04,7.28
0.7670797122529633,0.7414500683994528,1.0239070118886788,1.0,2019-02-01,7.31
0.8076695803594248,0.7687943262411348,1.039254165854326,1.0368794326241135,2019-01-31,7.05
0.7952308249821128,0.7687943262411348,1.0406936503039037,1.0368794326241135,2019-01-30,7.05
0.793098698265736,0.7496542185338866,1.0290664161019063,1.0110650069156293,2019-01-29,7.23
0.7956274308593717,0.7150395778364116,1.0098733236107462,1.0,2019-01-28,7.58
0.7550195183282008,0.6800501882057717,1.0088960072966835,1.0,2019-01-25,7.97
0.7902823327288085,0.6775,1.0267058897450394,1.0475,2019-01-23,8.0
0.7550095425137908,0.6650306748466257,1.0148959012959815,1.0282208588957056,2019-01-22,8.15
0.764280822993203,0.7466666666666667,1.02608754642492,1.0363636363636364,2019-01-18,8.25
0.80776983735337,0.7521367521367522,1.0205248575132058,1.043956043956044,2019-01-17,8.19
0.7778207919119248,0.7162790697674419,1.010081203156767,1.0,2019-01-16,8.6
0.787737797155426,0.7213114754098362,1.013396922359764,1.0070257611241218,2019-01-15,8.54
0.8238473356014666,0.7503045066991473,1.0362942659324352,1.047503045066991,2019-01-14,8.21
0.8100389524086573,0.7889800703399766,1.011513315232043,1.00820633059789,2019-01-11,8.53
0.7483198403403555,0.75195530726257,1.0061496488581143,1.0,2019-01-10,8.95
0.7436836517338408,0.7630385487528345,1.0183033299788768,1.0147392290249433,2019-01-09,8.82
0.8385307238180297,0.8011904761904762,1.041386235420841,1.0654761904761902,2019-01-08,8.4
0.8050942007642669,0.8493975903614457,1.0569061610426829,1.078313253012048,2019-01-07,8.3
0.8522394131286576,0.858708891595615,1.0656455184447444,1.0901339829476246,2019-01-04,8.21
0.8446797724940049,0.90153452685422,1.096194102671965,1.1445012787723785,2019-01-03,7.82
0.9035472781006886,0.962532299741602,1.1142686880047843,1.1563307493540051,2018-12-28,7.74
0.9669379912675932,1.0,1.1440994184711806,1.2094594594594592,2018-12-27,7.4
0.969016583054572,0.9973045822102428,1.1351279774208225,1.206199460916442,2018-12-26,7.42
0.9393103061319652,0.968586387434555,1.1111543259686745,1.1714659685863873,2018-12-24,7.64
0.9501110582279404,0.9893048128342246,1.117271349329857,1.1965240641711228,2018-12-21,7.48
0.923248509616074,0.9573091849935316,1.0766084507111573,1.1578266494178524,2018-12-20,7.73
0.9706056305613756,1.0,1.142678359305421,1.21438263229308,2018-12-19,7.37
0.9297622377336902,0.9534282018111254,1.0970685403150149,1.1578266494178524,2018-12-18,7.73
0.9485829464249556,0.9946018893387314,1.1378014225660282,1.2078272604588394,2018-12-17,7.41
0.9318533795751736,0.9546632124352332,1.0929780720882438,1.1593264248704662,2018-12-14,7.72
0.9733447075982596,0.9932614555256064,1.1321832171541732,1.206199460916442,2018-12-13,7.42
0.9728851577320528,1.0,1.1624443427406377,1.2659123055162658,2018-12-12,7.07
0.966252615200586,0.9819444444444444,1.1409879511068834,1.2430555555555554,2018-12-11,7.2
0.956629704142963,0.9592944369063772,1.1429468559659623,1.1967435549525105,2018-12-10,7.37
0.9641611165673653,1.0,1.15985303864175,1.1678520625889048,2018-12-07,7.03
0.990629620142951,1.0,1.152958729696595,1.1695156695156697,2018-12-06,7.02
0.9196945118473252,0.9347536617842876,1.09694101678208,1.0412782956058588,2018-12-03,7.51
0.8992990627732507,0.8908629441624365,1.0600942656647283,1.0,2018-11-30,7.88
0.8777131014710076,0.8942675159235669,1.0695782211063734,1.0038216560509554,2018-11-29,7.85
0.9417585604382294,0.936,1.114305433676487,1.0506666666666666,2018-11-28,7.5
0.9036720750765876,0.9058064516129032,1.073948153276178,1.0167741935483872,2018-11-27,7.75
0.9362925031045444,0.9200524246395806,1.079803989557992,1.0327653997378767,2018-11-26,7.63
0.9165722017923604,0.9116883116883115,1.07462293477041,1.0233766233766233,2018-11-21,7.7
0.983828594878101,0.9525101763907732,1.1042129937716685,1.0691994572591588,2018-11-20,7.37
0.968639056694374,0.936,1.0785109341069703,1.0506666666666666,2018-11-19,7.5
0.9148403107237332,0.9011553273427472,1.0447235371618369,1.011553273427471,2018-11-16,7.79
0.9641793014129816,0.936,1.0624070321338153,1.0506666666666666,2018-11-15,7.5
0.9441969382217518,0.9261213720316622,1.0675689991679989,1.0395778364116095,2018-11-14,7.58
0.9779992745521062,0.9722991689750692,1.1286647700329548,1.0914127423822717,2018-11-13,7.22
0.9109769815819396,0.9176470588235291,1.0515157379804985,1.030065359477124,2018-11-09,7.65
0.8874008684617521,0.8775,1.0277278202238167,1.0,2018-11-07,8.0
0.8740640387994058,0.8785982478097621,1.0332184501824668,1.0012515644555695,2018-11-06,7.99
0.8848102399742904,0.902377972465582,1.02792534948591,1.0012515644555695,2018-11-05,7.99
0.9598357443366404,0.9437908496732026,1.0730034563362376,1.0457516339869282,2018-11-01,7.65
0.9495921413857916,0.99039780521262,1.1104155963294893,1.0973936899862826,2018-10-31,7.29
0.9568778454873011,0.9691275167785234,1.0965698244489137,1.0738255033557047,2018-10-30,7.45
0.9609426107907084,1.0,1.141793316251568,1.1267605633802815,2018-10-29,7.1
0.9591237976393152,0.9806629834254142,1.1014533138285445,1.1049723756906078,2018-10-26,7.24
0.9846694624380712,1.0,1.143221188599953,1.1594202898550725,2018-10-25,6.9
0.9784278584197882,0.9718309859154932,1.1222305972595847,1.1267605633802815,2018-10-24,7.1
0.9755801698489348,0.9857142857142858,1.1363217190642037,1.1428571428571428,2018-10-23,7.0
0.9752166679156123,0.9843081312410844,1.1388853073010277,1.1412268188302426,2018-10-22,7.01
0.9619663870567348,0.9718309859154932,1.1239589005822566,1.1267605633802815,2018-10-19,7.1
0.9472952899017184,0.9517241379310344,1.0855096276330432,1.103448275862069,2018-10-17,7.25
0.942269101507038,0.954356846473029,1.0963839119223295,1.106500691562932,2018-10-16,7.23
0.9533259028294204,0.957004160887656,1.1093586105102142,1.1095700416088763,2018-10-15,7.21
0.9330942246370384,0.9387755102040816,1.0720245044699532,1.08843537414966,2018-10-12,7.35
0.9732308505446068,0.9663865546218487,1.114336052974845,1.1204481792717087,2018-10-11,7.14
0.9301347788822074,0.9261744966442952,1.0554583179500758,1.0738255033557047,2018-10-10,7.45
0.9790448741496334,0.965034965034965,1.104063596981091,1.1188811188811187,2018-10-09,7.15
0.913109744167907,0.9090909090909092,1.0422546138365787,1.0527009222661396,2018-10-04,7.59
0.9417972874841032,0.923694779116466,1.0517204291885411,1.069611780455154,2018-10-03,7.47
0.9807305717839722,0.965034965034965,1.0978427274593023,1.0769230769230769,2018-10-01,7.15
0.9364096795778074,0.9324324324324323,1.0633027024800368,1.0405405405405406,2018-09-28,7.4
0.9379260290408822,0.9078947368421052,1.034884226910192,1.0131578947368425,2018-09-27,7.6
0.9079595869574824,0.88348271446863,1.0205442354346466,1.0,2018-09-25,7.81
0.8690331316263613,0.8599508599508598,1.0090074442722023,1.0,2018-09-24,8.14
0.8217835482376645,0.8294392523364486,1.0112854300705172,1.0,2018-09-21,8.56
0.8030529383320306,0.7888888888888889,1.012569968078307,1.0,2018-09-19,9.0
0.8065948392190652,0.799552071668533,1.0141876259455236,1.007838745800672,2018-09-18,8.93
0.7613158390993152,0.7595744680851063,1.009769243816551,1.0,2018-09-17,9.4
0.791101570488121,0.7959866220735785,1.0297213474533369,1.0479375696767002,2018-09-14,8.97
0.8473342082157007,0.8350877192982455,1.0616362456545585,1.0994152046783623,2018-09-12,8.55
0.8124311209110535,0.8013468013468013,1.0240276482572317,1.0549943883277215,2018-09-11,8.91
0.8306238834329274,0.7663451232583066,1.017879816495173,1.007502679528403,2018-09-10,9.33
0.8344328086378686,0.7935627081021088,1.0349768214240274,1.0432852386237514,2018-09-07,9.01
0.8331733858061324,0.7962138084632516,1.0362215647066024,1.046770601336303,2018-09-06,8.98
0.785826563397517,0.763888888888889,1.015789388450648,1.0042735042735045,2018-09-05,9.36
0.7816027942968836,0.7647058823529412,1.0116213562207117,1.0053475935828875,2018-09-04,9.35
0.7795720739826599,0.7407407407407408,1.004396991002606,1.0,2018-08-31,9.99
0.7730058643443064,0.72265625,1.0143949762946916,1.0,2018-08-30,10.24
0.7684151499871087,0.7551020408163265,1.035078390288527,1.0448979591836731,2018-08-29,9.8
0.761651815399417,0.7656565656565656,1.0245081426658933,1.0343434343434343,2018-08-28,9.9
0.7585935962608263,0.7467980295566502,1.0133440371580678,1.0088669950738915,2018-08-27,10.15
0.7715617005000646,0.8550000000000001,1.0253794471363449,1.024,2018-08-24,10.0
0.7727409705998513,0.8300970873786407,1.013596535933135,1.0,2018-08-23,10.3
0.8261301395075523,0.8507462686567164,1.034615063899323,1.0248756218905473,2018-08-21,10.05
0.8093159443104319,0.852442671984048,1.0312148682184812,1.0269192422731803,2018-08-17,10.03
0.797801797846364,0.8507462686567164,1.0306396410659018,1.0248756218905473,2018-08-16,10.05
0.8437105687585745,0.858433734939759,1.0338056114860912,1.034136546184739,2018-08-14,9.96
0.7827186515231807,0.8325219084712757,1.0139496769514766,1.0029211295034082,2018-08-13,10.27
0.8394557929891036,0.8752436647173489,1.01988323558346,1.003898635477583,2018-08-10,10.26
0.7711393305901717,0.8568702290076335,1.0114825169238773,1.0,2018-08-09,10.48
0.8588103736217898,0.8618042226487524,1.0134471459655363,1.0057581573896353,2018-08-08,10.42
0.8709906996957143,0.8971028971028971,1.0514900407691603,1.046953046953047,2018-08-07,10.01
0.927360338960292,0.980083857442348,1.0828092970141416,1.09853249475891,2018-08-06,9.54
0.9366077361343252,0.9989528795811516,1.0940287319819173,1.0973821989528796,2018-08-03,9.55
0.96680612561667,1.0,1.1273628220610026,1.1516483516483518,2018-08-02,9.1
0.9583879612637648,1.0,1.1397792511021037,1.1618625277161865,2018-08-01,9.02
0.980441734137018,1.0,1.1384808114688914,1.1788526434195723,2018-07-31,8.89
0.9956831216020608,1.0,1.1849508104693758,1.2373081463990554,2018-07-30,8.47
0.9811972866919492,1.0,1.1949391293018303,1.298636926889715,2018-07-27,8.07
0.9528184875054933,0.9550295857988168,1.16217905956608,1.2402366863905327,2018-07-26,8.45
0.9955899066450428,1.0,1.2200296923657028,1.301863354037267,2018-07-25,8.05
0.9704182830522434,0.9652278177458036,1.168664430168036,1.2565947242206237,2018-07-24,8.34
0.9065554571705964,0.9263521288837746,1.0984937684536045,1.2059838895281934,2018-07-20,8.69
0.9742225234547848,0.9698795180722892,1.1352194837795726,1.2626506024096384,2018-07-19,8.3
0.991450951980411,1.0,1.223359810849391,1.389920424403183,2018-07-17,7.54
0.9668400533273162,0.9666666666666668,1.1563362018137493,1.3435897435897437,2018-07-16,7.8
0.9320839326699678,0.9195121951219511,1.1567086825194504,1.2780487804878051,2018-07-13,8.2
0.9080764491233068,0.908433734939759,1.123896727701598,1.2626506024096384,2018-07-12,8.3
0.9200076519433094,0.9172749391727492,1.1410493666112886,1.2749391727493915,2018-07-11,8.22
0.8934901510852383,0.8870588235294118,1.0928417345022703,1.2329411764705882,2018-07-10,8.5
0.8760799079936633,0.8706697459584295,1.078073248544918,1.2032332563510393,2018-07-09,8.66
0.938176674911868,0.9073405535499398,1.1407170932936133,1.1492178098676291,2018-07-06,8.31
0.9779353768161396,0.952020202020202,1.1582899796466366,1.2058080808080809,2018-07-05,7.92
0.9163434627819924,0.8798133022170361,1.089078116365064,1.0618436406067675,2018-07-03,8.57
0.8557018397816837,0.8377777777777777,1.0591076126492505,1.002222222222222,2018-07-02,9.0
0.8844301317050723,0.8627002288329519,1.0877751799908046,1.0297482837528604,2018-06-29,8.74
0.8516724952874108,0.8258488499452354,1.0497030129520293,1.0,2018-06-28,9.13
0.8736452517024618,0.8666666666666667,1.1036182186891892,1.049425287356322,2018-06-27,8.7
0.8954368645922456,0.8617142857142858,1.0845417838552152,1.0434285714285716,2018-06-26,8.75
0.8912720652423485,0.8568181818181817,1.064448469879907,1.0375,2018-06-25,8.8
0.9523244066302692,0.896551724137931,1.1163542238464708,1.0856123662306778,2018-06-22,8.41
0.9026787376035832,0.875725900116144,1.0670006921803417,1.0603948896631823,2018-06-21,8.61
0.8932513118133217,0.8558456299659477,1.0515103147037177,1.036322360953462,2018-06-20,8.81
0.8990014847006678,0.8568181818181817,1.046961363404424,1.0375,2018-06-19,8.8
0.8915331957357484,0.8568181818181817,1.0487427239542852,1.0375,2018-06-18,8.8
0.9093315653390698,0.8979591836734694,1.0508278803924735,1.0351473922902494,2018-06-15,8.82
0.904681169764353,0.88,1.0317608087291927,1.0144444444444445,2018-06-14,9.0
0.8563507845763689,0.88,1.035875637937728,1.0144444444444445,2018-06-13,9.0
0.9023513141540448,0.88,1.0279884649983968,1.0144444444444445,2018-06-12,9.0
0.8629128815444932,0.8608695652173913,1.028179231814127,1.0,2018-06-11,9.2
0.898952147772786,0.8959276018099548,1.0572383977237156,1.0407239819004523,2018-06-08,8.84
0.9040368469443696,0.8898876404494381,1.0613813241962855,1.0337078651685392,2018-06-07,8.9
0.920866631047808,0.9284876905041032,1.079720481630798,1.078546307151231,2018-06-06,8.53
0.9212715577637997,0.9092996555683122,1.0673701690683162,1.0562571756601606,2018-06-05,8.71
0.8587373634455822,0.898471615720524,1.036493085205138,1.004366812227074,2018-06-04,9.16
0.8935823254526698,0.90625,1.039041265049052,1.0,2018-06-01,9.28
0.8793556605609346,0.9091891891891892,1.0339323945644954,1.0032432432432432,2018-05-31,9.25
0.9092511434831714,0.9428251121076232,1.0695513593885757,1.0403587443946187,2018-05-30,8.92
0.878470296082083,0.9091891891891892,1.0340124071750896,1.0032432432432432,2018-05-29,9.25
0.9025297659622616,0.9386160714285714,1.0706655042784778,1.0357142857142856,2018-05-25,8.96
0.8673749956596444,0.9091891891891892,1.0486255213227618,1.0032432432432432,2018-05-24,9.25
0.8939487448377822,0.8852631578947369,1.0281211917462467,1.0,2018-05-23,9.5
0.9445716443879064,0.9181916038751344,1.0461391000650062,1.0226049515608182,2018-05-22,9.29
0.919496113936438,0.9191810344827586,1.0391307297513306,1.0237068965517242,2018-05-17,9.28
0.9204554403627694,0.9181916038751344,1.0524039950294093,1.0226049515608182,2018-05-16,9.29
0.9297966458927116,0.9132762312633832,1.0396979046633104,1.0171306209850106,2018-05-15,9.34
0.9617631028895532,0.9456762749445676,1.0841861782512932,1.0532150776053215,2018-05-14,9.02
0.9511523803904424,0.940463065049614,1.0788173509329375,1.0474090407938257,2018-05-11,9.07
0.9471474030704514,0.9383938393839384,1.0769550912778054,1.045104510451045,2018-05-10,9.09
0.9662254680856652,0.9562780269058296,1.0856585963483507,1.0650224215246638,2018-05-09,8.92
0.9479268888436015,0.922162162162162,1.0440412138128992,1.027027027027027,2018-05-08,9.25
0.946606817351193,0.9373626373626374,1.043453087791545,1.043956043956044,2018-05-07,9.1
0.9393513736574524,0.9567567567567568,1.04909809565237,1.027027027027027,2018-05-04,9.25
0.9164392629208012,0.9414893617021276,1.0285812126846616,1.0106382978723405,2018-05-03,9.4
0.9073369355089412,0.9039836567926456,1.0162654056474905,1.0,2018-05-02,9.79
0.9178983914662736,0.9296218487394958,1.0345903286887408,1.028361344537815,2018-04-30,9.52
0.8902342717356722,0.913312693498452,1.0150705658344057,1.0103199174406603,2018-04-27,9.69
0.9194323714002288,0.9286463798530956,1.036068738602175,1.0272822665267576,2018-04-26,9.53
0.92646172803093,0.9257322175732215,1.0349087604598406,1.0240585774058577,2018-04-25,9.56
0.8883116947503272,0.885,1.016146656844058,1.0,2018-04-24,10.0
0.9271393830037844,0.921875,1.043404518031676,1.0416666666666667,2018-04-23,9.6
0.914579159994414,0.9010101010101008,1.0183511760395327,1.0101010101010102,2018-04-20,9.9
0.9564263684061782,0.9429175475687104,1.0604378612147392,1.0570824524312896,2018-04-19,9.46
0.9358528200179894,0.9359916054564532,1.0438961083614486,1.0493179433368311,2018-04-18,9.53
0.901459615003057,0.9243523316062175,1.0437521482864762,1.0362694300518134,2018-04-17,9.65
0.9123409516991547,0.895582329317269,1.022494826255005,1.004016064257028,2018-04-16,9.96
0.9429126470512866,0.9350104821802936,1.0489312819542262,1.0482180293501049,2018-04-13,9.54
0.9444492087851684,0.9148717948717948,1.032712498982303,1.0256410256410255,2018-04-12,9.75
0.906322878564874,0.8937875751503006,1.018004849615159,1.002004008016032,2018-04-11,9.98
0.9099078617677948,0.8866799204771372,1.0161458045503402,1.0,2018-04-10,10.06
0.8879576255069396,0.8831683168316832,1.0225406480225288,1.0,2018-04-09,10.1
0.9206051420780734,0.9506680369989722,1.0451116674854808,1.0380267214799588,2018-04-06,9.73
0.9180465409092878,0.9343434343434344,1.0360214646777612,1.02020202020202,2018-04-05,9.9
0.9651744266794796,0.9625390218522372,1.0594230271963545,1.0509885535900103,2018-04-04,9.61
0.9500010673733534,0.9822361546499476,1.0727396942606202,1.0553814002089863,2018-04-03,9.57
0.9588329742916945,0.972250770811922,1.0476035664103525,1.0380267214799588,2018-04-02,9.73
0.9388922099785236,0.9813278008298756,1.0638815914659885,1.0477178423236513,2018-03-28,9.64
0.9706773760895008,1.0,1.0779976135947882,1.0802139037433156,2018-03-27,9.35
0.936187930100443,0.9873284054910242,1.0706730834621048,1.0665258711721224,2018-03-26,9.47
0.9018769894722232,0.9387550200803212,1.0253092468311475,1.0140562248995983,2018-03-23,9.96
0.9343304482147832,0.9511698880976602,1.0386759869866402,1.027466937945066,2018-03-22,9.83
0.9335998057999534,0.9502032520325204,1.0427985330652574,1.0264227642276422,2018-03-21,9.84
0.934916273823102,0.9257425742574258,1.0199917703249806,1.0,2018-03-20,10.1
0.9199515405109392,0.9266600594648168,1.022240130575431,1.0009910802775024,2018-03-19,10.09
0.9210383471861912,0.9060077519379844,1.014446946996408,1.0,2018-03-16,10.32
0.8824804847870148,0.8722014925373134,1.0072436121000723,1.0,2018-03-15,10.72
0.8954807788003656,0.8904761904761904,1.0316897933805051,1.020952380952381,2018-03-14,10.5
0.925841304040046,0.9042553191489362,1.0412798107784362,1.0367504835589942,2018-03-13,10.34
0.9720307825374505,0.949238578680203,1.0798017455838471,1.0883248730964468,2018-03-12,9.85
0.916395551761205,0.9157688540646424,1.036796061874342,1.0499510284035258,2018-03-09,10.21
0.9396425618250266,0.907766990291262,1.030373382017003,1.0407766990291265,2018-03-08,10.3
0.9084873102862542,0.8854166666666666,1.0213497361883306,1.0151515151515151,2018-03-07,10.56
0.8733106617770078,0.8469202898550725,1.0139976590923954,1.0,2018-03-06,11.04
0.8814320602349416,0.8609576427255985,1.0181852917692744,1.0165745856353592,2018-03-05,10.86
0.8694832086217199,0.8348214285714286,1.0063134607217623,1.0,2018-03-01,11.2
0.9031565180295316,0.8762886597938144,1.0386993273484146,1.049671977507029,2018-02-28,10.67
0.8829473421471368,0.8665430954587582,1.0347103658391106,1.0379981464318817,2018-02-27,10.79
0.9107213533758752,0.8795860771401692,1.03092503090756,1.0536218250235183,2018-02-26,10.63
0.9182171703120898,0.8920145190562614,1.0203783988233983,1.0163339382940109,2018-02-23,11.02
0.9215417295535556,0.9018348623853212,1.0238738400557426,1.0275229357798163,2018-02-22,10.9
0.8882717600814868,0.8936363636363637,1.0254683545530998,1.018181818181818,2018-02-21,11.0
0.872289512571985,0.8920145190562614,1.0185659881072011,1.0163339382940109,2018-02-20,11.02
0.8689517604338463,0.8565217391304347,1.0115958779189036,1.0,2018-02-16,11.5
0.8587482753301255,0.8678414096916299,1.0192192421713042,1.013215859030837,2018-02-15,11.35
0.8450669976578213,0.8535528596187175,1.010732090942412,1.0,2018-02-14,11.54
0.8557679318546241,0.8491379310344828,1.008420326950412,1.0,2018-02-12,11.6
0.8935014371994576,0.9075555555555556,1.038053749391002,1.031111111111111,2018-02-09,11.25
0.8991704133739489,0.9256572982774254,1.0490784158780544,1.0516772438803264,2018-02-08,11.03
0.9506298005862202,0.927338782924614,1.0548327206966688,1.0535876475930972,2018-02-07,11.01
0.9519534676595506,0.9545875810936052,1.0689647877405686,1.0750695088044486,2018-02-06,10.79
0.8923130206070468,0.9303964757709252,1.0250859464144126,1.0220264317180616,2018-02-05,11.35
0.9189024120107072,0.9474153297682708,1.0424737754746394,1.033868092691622,2018-02-02,11.22
0.865310984019179,0.92595818815331,1.024777423548806,1.0104529616724738,2018-02-01,11.48
0.9256987164418627,0.9707762557077628,1.0569144389247829,1.0593607305936072,2018-01-31,10.95
0.8970709011908343,0.94070796460177,1.036322781416113,1.0265486725663715,2018-01-30,11.3
0.8914331927884422,0.9390459363957596,1.031842429874483,1.0247349823321554,2018-01-29,11.32
0.8536484578979318,0.9105485232067512,1.0129716933131347,1.0,2018-01-25,11.85
0.8304304877851912,0.8758116883116882,1.0138369851746574,1.0,2018-01-24,12.32
0.8177562682036819,0.8482704402515722,1.007553980601099,1.0,2018-01-23,12.72
0.7923621801754299,0.8280890253261703,1.0080074847592198,1.0,2018-01-22,13.03
0.8471265045945264,0.83,1.014449614081714,1.0023076923076923,2018-01-19,13.0
0.8458818863469756,0.8180439727065959,1.0081854465538886,1.0,2018-01-18,13.19
0.8359791034162273,0.8199088145896656,1.011563905132013,1.0022796352583585,2018-01-17,13.16
0.8437552853574096,0.8161875945537064,1.0072569157570634,1.0,2018-01-16,13.22
0.8760687909084224,0.7974870657797487,1.0233772525384837,1.0280857354028086,2018-01-12,13.53
0.8549612015835389,0.8332046332046332,1.0497297166612858,1.0741312741312743,2018-01-11,12.95
0.8521530126106339,0.8137254901960784,1.0405750484645215,1.0490196078431373,2018-01-10,13.26
0.9716019982357266,1.0,1.2060755861980244,1.2738095238095235,2018-01-04,10.92
0.9950027462774544,1.0,1.2219344813816295,1.3209876543209875,2018-01-03,10.53
0.9888108396449168,1.0,1.2714523356308958,1.3868394815553342,2018-01-02,10.03
0.9938968825957089,1.0,1.255562773389143,1.4281314168377823,2017-12-29,9.74
0.9895339754032192,1.0,1.2627304575406533,1.4295991778006163,2017-12-28,9.73
0.9956916998929476,0.9928571428571428,1.2081273842803364,1.4193877551020406,2017-12-27,9.8
0.9698231403556312,0.9798590130916416,1.1941237530656827,1.4008056394763344,2017-12-26,9.93
0.981671967107114,0.997948717948718,1.2086792364582797,1.4266666666666667,2017-12-22,9.75
0.9864647944355978,1.0,1.2490928795563547,1.4688489968321012,2017-12-21,9.47
0.9774307148615898,0.9937040923399793,1.190293067604185,1.4596012591815322,2017-12-20,9.53
0.9420093007910084,0.947947947947948,1.1664002074295607,1.3923923923923924,2017-12-19,9.99
