Actual_LowerBandInNext1Months,Predicted_LowerBandInNext1Months,Predicted_UpperBandInNext1Months,Actual_UpperBandInNext1Months,Date,Close Price,Actual UB Close Diff,Predicted UB Close Diff,Actual LB Close Diff,Predicted LB Close Diff,Predict UB LB Diff,Predict LB %,Predict UB %,Investment Status,Exit Status
0.886943836615609,0.8867828617629199,1.0157995177160737,1.0291757840991975,2020-08-31,68.55,1.9999999999999858,1.083056939436858,7.75,7.7610348261518425,-6.677977886714984,0.11321713823708013,0.015799517716073685,NO,NO
0.8323066392881587,0.83838980928024,1.010723969368864,1.0,2020-08-28,73.05,0.0,0.7833859623955277,12.250000000000007,11.805624432078467,-11.02223846968294,0.16161019071976002,0.010723969368864106,NO,NO
0.8112074716477651,0.8159719577024374,1.0081383376221218,1.0,2020-08-27,74.95,0.0,0.60996840477803,14.150000000000006,13.79290177020232,-13.18293336542429,0.18402804229756264,0.008138337622121794,NO,EXIT
0.8260869565217391,0.8414761357202092,1.0188716497331312,1.018342391304348,2020-08-26,73.6,1.3500000000000085,1.3889534203584475,12.799999999999997,11.667356410992603,-10.278402990634156,0.15852386427979082,0.018871649733131157,NO,NO
0.8798842257597684,0.9068589081196572,1.0897277731885713,1.08465991316932,2020-08-25,69.1,5.8500000000000085,6.200189127330276,8.299999999999997,6.436049448931691,-0.23586032160141457,0.09314109188034281,0.08972777318857128,NO,NO
0.888967468175389,0.8850684787960095,1.072018884239582,1.06011315417256,2020-08-24,70.7,4.249999999999986,5.0917351157384445,7.850000000000001,8.125658549122129,-3.033923433383684,0.11493152120399053,0.07201888423958192,NO,NO
0.8918539325842696,0.8792711139622693,1.047182806686116,1.0526685393258426,2020-08-21,71.2,3.749999999999986,3.359415836051454,7.700000000000003,8.595896685886423,-5.236480849834969,0.12072888603773069,0.04718280668611596,NO,NO
0.8918539325842696,0.8827768888117227,1.0634471987034395,1.0526685393258426,2020-08-20,71.2,3.749999999999986,4.517440547684899,7.700000000000003,8.346285516605349,-3.82884496892045,0.11722311118827733,0.06344719870343951,NO,NO
0.8850174216027874,0.8787593731389001,1.0384082138539794,1.0445993031358884,2020-08-19,71.75,3.200000000000003,2.7557893440230288,8.250000000000007,8.699014977283923,-5.943225633260894,0.12124062686109993,0.03840821385397941,NO,NO
0.8975265017667845,0.8917220683009623,1.059899446176938,1.0593639575971732,2020-08-18,70.75,4.200000000000003,4.237885817018366,7.25,7.660663667706913,-3.422777850688547,0.10827793169903766,0.05989944617693799,NO,NO
0.918958031837916,0.9128883856239056,1.094685919077104,1.08465991316932,2020-08-17,69.1,5.8500000000000085,6.542797008227893,5.600000000000001,6.019412553388122,0.5233844548397713,0.08711161437609438,0.09468591907710411,NO,NO
0.9379615952732644,0.9242701803796378,1.105798274647972,1.1070901033973413,2020-08-14,67.7,7.25,7.162543193667702,4.200000000000003,5.126908788298522,2.03563440536918,0.07572981962036218,0.10579827464797198,NO,NO
0.9463487332339792,0.929921444917576,1.1275447248504666,1.11698956780924,2020-08-13,67.1,7.8500000000000085,8.558251037466306,3.5999999999999943,4.702271046030653,3.855979991435653,0.070078555082424,0.12754472485046664,NO,NO
0.9527381845461363,0.949437653218706,1.1028050265388738,1.1245311327831955,2020-08-12,66.65,8.299999999999983,6.851955018815943,3.150000000000013,3.3699804129732485,3.4819746058426944,0.05056234678129401,0.1028050265388738,NO,NO
0.9365781710914456,0.9346318035167192,1.112345721669016,1.1054572271386431,2020-08-11,67.8,7.150000000000006,7.61703992915929,4.29999999999999,4.43196372156644,3.18507620759285,0.06536819648328085,0.11234572166901602,NO,NO
0.9202898550724636,0.9283208600529274,1.0714463005504689,1.086231884057971,2020-08-10,69.0,5.950000000000003,4.929794737982348,5.500000000000007,4.945860656348017,-0.016065918365669063,0.07167913994707265,0.07144630055046886,NO,NO
0.9917910447761196,0.9544829354687951,1.1314032539040657,1.1186567164179104,2020-08-07,67.0,7.950000000000003,8.804018011572396,0.549999999999983,3.049643323590722,5.754374687981674,0.045517064531204854,0.1314032539040657,NO,NO
1.0,0.982958958011394,1.1248273807497833,1.172926447574335,2020-08-06,63.9,11.050000000000004,7.976469629911158,0.0,1.088922583071927,6.887547046839231,0.01704104198860601,0.12482738074978328,NO,NO
0.9914662529092318,0.974814007162744,1.1235421813630275,1.1629169899146623,2020-08-05,64.45,10.499999999999986,7.962293588847118,0.5500000000000043,1.623237238361149,6.3390563504859685,0.025185992837255977,0.12354218136302753,NO,NO
1.0,0.9884191298299904,1.1271215030201158,1.1915739268680443,2020-08-04,62.9,12.04999999999999,7.9959425399652915,0.0,0.7284367336936057,7.267505806271686,0.011580870170009638,0.12712150302011582,NO,NO
1.0,0.990668627389391,1.1394009591323653,1.2147487844408429,2020-08-03,61.7,13.25,8.601039178466934,0.0,0.5757456900745765,8.025293488392357,0.009331372610609012,0.13940095913236528,INVEST,NO
1.0,0.9958611223801828,1.2021494062238849,1.2703389830508476,2020-07-31,59.0,15.950000000000003,11.92681496720921,0.0,0.2441937795692155,11.682621187639995,0.004138877619817238,0.2021494062238849,INVEST,NO
0.9577922077922078,0.9554313422139212,1.1802024378364455,1.2167207792207793,2020-07-30,61.6,13.350000000000001,11.100470170725039,2.6000000000000014,2.7454293196224526,8.355040851102586,0.04456865778607877,0.18020243783644552,NO,NO
0.9485530546623794,0.9443310444078388,1.1542041476946028,1.204983922829582,2020-07-29,62.2,12.75,9.591497986604296,3.200000000000003,3.4626090378324292,6.128888948771866,0.05566895559216123,0.15420414769460278,NO,NO
0.9477911646586346,0.942237318804958,1.1663974813759344,1.204016064257028,2020-07-28,62.25,12.699999999999989,10.35824321565191,3.25,3.5957269043913627,6.762516311260548,0.05776268119504202,0.16639748137593435,NO,NO
0.9424920127795527,0.9369775348864402,1.1343288419858473,1.1757188498402555,2020-07-27,62.6,10.999999999999993,8.40898550831404,3.6000000000000014,3.9452063161088446,4.463779192205195,0.0630224651135598,0.13432884198584727,NO,NO
0.9042145593869731,0.89834881273461,1.0945349465115564,1.0996168582375478,2020-07-24,65.25,6.5,6.1684052598790515,6.25,6.632739969066698,-0.4643347091876464,0.10165118726539002,0.09453494651155636,NO,NO
0.8734270910436714,0.8668900753006323,1.049132935158154,1.0621761658031088,2020-07-23,67.55,4.200000000000003,3.3189297699333054,8.54999999999999,8.991575413442284,-5.672645643508979,0.13310992469936767,0.04913293515815398,NO,NO
0.8676470588235294,0.8606353928730481,1.049822276523262,1.0551470588235294,2020-07-22,68.0,3.75,3.387914803581822,9.0,9.476793284632727,-6.088878481050905,0.13936460712695187,0.0498222765232621,NO,NO
0.8569353667392884,0.8639473031098179,1.0537097473913457,1.0421205519244736,2020-07-21,68.85,2.9000000000000057,3.6979161078941587,9.849999999999994,9.367228180889036,-5.669312072994877,0.13605269689018207,0.05370974739134571,NO,NO
0.8263305322128851,0.8331282768994737,1.0088342728657056,1.0049019607843137,2020-07-20,71.4,0.3499999999999943,0.6307670826113849,12.400000000000006,11.914641029377584,-11.2838739467662,0.16687172310052634,0.008834272865705595,NO,EXIT
0.8298171589310831,0.8455235154318259,1.0512588628025388,1.0042194092827006,2020-07-17,71.1,0.30000000000001137,3.64450514526051,12.099999999999987,10.983278052797175,-7.338772907536665,0.1544764845681741,0.051258862802538774,NO,NO
0.8333333333333334,0.8516094489955095,1.0308211521943025,1.0084745762711866,2020-07-16,70.8,0.6000000000000085,2.18213757535662,11.799999999999997,10.506051011117925,-8.323913435761305,0.1483905510044905,0.03082115219430248,NO,NO
0.8257522743177047,0.8525654301846033,1.044267723689881,1.0,2020-07-15,71.45,0.0,3.162928857642001,12.450000000000003,10.534200013310098,-7.371271155668097,0.1474345698153967,0.04426772368988097,NO,NO
0.8098833218943035,0.8451484401853204,1.0091311571550887,1.0,2020-07-14,72.85,0.0,0.6652047987482064,13.849999999999994,11.280936132499406,-10.6157313337512,0.15485155981467957,0.00913115715508872,NO,EXIT
0.7804232804232805,0.8187451035927173,1.0106876377198886,1.0,2020-07-13,75.6,0.0,0.8079854116235765,16.599999999999994,13.702870168390568,-12.894884756766992,0.18125489640728265,0.010687637719888565,NO,NO
0.7672301690507152,0.8093636295322715,1.0151089579316517,1.0,2020-07-10,76.9,0.0,1.1618788649440148,17.900000000000006,14.659936888968325,-13.49805802402431,0.19063637046772852,0.015108957931651679,NO,NO
0.7737704918032787,0.8213513248112083,1.0058088979461497,1.0085245901639346,2020-07-09,76.25,0.6500000000000057,0.44292846839391586,17.25,13.621961483145363,-13.179033014751447,0.17864867518879168,0.005808897946149694,NO,EXIT
0.7845744680851063,0.8375764638152097,1.004310157317346,1.0226063829787235,2020-07-08,75.2,1.7000000000000028,0.32412383026442626,16.200000000000003,12.214249921096233,-11.890126090831806,0.16242353618479033,0.004310157317346075,NO,EXIT
0.7530312699425654,0.7998263174142819,1.0057776021885867,1.0,2020-07-07,78.35,0.0,0.45267513147577176,19.35,15.68360803059101,-15.230932899115238,0.2001736825857181,0.005777602188586695,NO,EXIT
0.7617817947062621,0.8161852337647972,1.0080156573682943,1.011620400258231,2020-07-06,77.45,0.8999999999999915,0.6208126631743909,18.450000000000003,14.236453644916452,-13.615640981742061,0.18381476623520276,0.008015657368294349,NO,EXIT
0.8154803040774016,0.8980058171521565,1.0540475136080505,1.082930200414651,2020-07-01,72.35,6.0,3.9103376095424522,13.349999999999994,7.379279129041478,-3.468941519499026,0.10199418284784345,0.05404751360805049,NO,NO
0.8520055325034579,0.8934053087998604,1.035406860705748,1.083679114799447,2020-06-30,72.3,6.050000000000011,2.5599160290255867,10.699999999999996,7.706796173770101,-5.1468801447445145,0.10659469120013965,0.035406860705748056,NO,NO
0.8579310344827586,0.8912726531532347,1.0488638602952314,1.0806896551724137,2020-06-29,72.5,5.849999999999994,3.542629871404273,10.299999999999997,7.88273264639048,-4.340102774986207,0.10872734684676533,0.048863860295231376,NO,NO
0.8529411764705882,0.8392697083067227,1.023464644848142,1.0241830065359476,2020-06-26,76.5,1.8499999999999943,1.7950453308828571,11.25,12.295867314535712,-10.500821983652855,0.16073029169327735,0.023464644848141925,NO,NO
0.8457550226830849,0.8293369137834814,1.0309179463283993,1.0155541153596888,2020-06-25,77.15,1.1999999999999886,2.3853195592360095,11.900000000000006,13.166657101604414,-10.781337542368405,0.1706630862165186,0.03091794632839928,NO,NO
0.8354673495518566,0.8167262847827874,1.0268904069986304,1.003201024327785,2020-06-24,78.1,0.25,2.1001407865930304,12.849999999999994,14.313677158464301,-12.213536371871271,0.18327371521721258,0.026890406998630434,NO,NO
0.8784135240572171,0.829773622310499,1.0283804155477951,1.018855656697009,2020-06-23,76.9,1.4500000000000028,2.182453955625448,9.350000000000009,13.090408444322627,-10.907954488697179,0.170226377689501,0.028380415547795135,NO,NO
0.8521303258145364,0.7911277158753887,1.0177902876553029,1.0,2020-06-22,79.8,0.0,1.4196649548931646,11.799999999999997,16.668008273143982,-15.248343318250818,0.20887228412461134,0.017790287655302883,NO,NO
0.9902097902097902,0.904267624778706,1.177262152513139,1.116083916083916,2020-06-19,71.5,8.299999999999997,12.674243904689448,0.7000000000000028,6.844864828322514,5.8293790763669335,0.09573237522129396,0.17726215251313904,NO,NO
1.0,0.9961426384616324,1.2468284680892163,1.2646592709984152,2020-06-18,63.1,16.699999999999996,15.574876336429547,0.0,0.2433995130709974,15.33147682335855,0.0038573615383675763,0.24682846808921632,INVEST,NO
1.0,1.0111613877304193,1.23480015276222,1.2965069049553208,2020-06-17,61.55,18.25,14.451949402514643,0.0,0.6869834148073082,13.764965987707335,-0.011161387730419303,0.2348001527622201,INVEST,NO
1.0,1.0137275215090993,1.2509057302384312,1.3157460840890354,2020-06-16,60.65,19.15,15.217432538960857,0.0,0.8325741795268726,14.384858359433984,-0.013727521509099283,0.2509057302384312,INVEST,NO
0.9665338645418328,0.9844291524617934,1.2733294668214985,1.2717131474103585,2020-06-15,62.75,17.049999999999997,17.151424043049033,2.0999999999999943,0.9770706830224611,16.174353360026572,0.01557084753820659,0.2733294668214985,NO,NO
