SC_CODE,SC_NAME,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open,Deliverable Quantity,% Deli. Qty to Traded Qty
532514,INDRA GAS   ,495.0,501.05,490.45,494.25,494.30089142828564,159968,4626,79072325.0,10.600000000000023,-0.75,67147,41.98
532515,TV TODAY    ,270.0,283.75,267.9,276.95,273.87688442211055,13134,320,3597099.0,15.850000000000023,6.949999999999989,7821,59.55
532521,PALRED      ,111.0,113.1,102.45,112.5,109.98704213423672,23615,311,2597344.0,10.649999999999991,1.5,23615,100.0
532522,PETRONET LNG,258.25,260.0,250.4,251.35,252.97940583341335,229094,3970,57956064.0,9.599999999999994,-6.900000000000006,80154,34.99
532523,BIOCON LTD. ,396.5,398.5,387.5,395.4,392.33379234972676,91500,1836,35898542.0,11.0,-1.1000000000000227,17813,19.47
532524,PTC INDIA   ,74.0,76.0,72.75,73.95,74.50085268267087,320166,1616,23852640.0,3.25,-0.04999999999999716,90915,28.4
532525,BANK MAHA   ,25.1,25.1,22.85,23.25,23.755842841439495,1308182,2294,31076966.0,2.25,-1.8500000000000014,518701,39.65
532527,RK FORGINGS ,553.5,559.0,548.1,550.7,553.6414821944177,2078,261,1150467.0,10.899999999999977,-2.7999999999999545,1415,68.09
532528,DATAM GLOB  ,113.9,113.9,109.9,110.75,111.1649022070698,22292,353,2478088.0,4.0,-3.1500000000000057,12925,57.98
532529,NDTV        ,47.5,50.4,47.5,50.3,49.631052811235186,20507,178,1017784.0,2.8999999999999986,2.799999999999997,12631,61.59
532531,STAR        ,838.0,855.2,828.95,835.4,845.7217264791465,72170,1621,61035737.0,26.25,-2.6000000000000227,4967,6.88
532532,JAIPRA      ,8.93,8.93,8.84,8.93,8.922047068917943,7969463,1797,71103924.0,0.08999999999999986,0.0,5948105,74.64
532538,ULTRATECH CM,6200.4,6388.0,6200.4,6362.45,6300.253623554366,19801,3560,124751322.0,187.60000000000036,162.05000000000018,2507,12.66
532539,MINDA IND   ,577.65,578.65,564.35,571.35,570.4199424736338,7301,551,4164636.0,14.299999999999955,-6.2999999999999545,3999,54.77
532540,TCS LTD.    ,2930.0,2964.95,2900.0,2926.2,2928.33783533765,210795,17050,617278974.0,64.94999999999982,-3.800000000000182,93899,44.55
532541,COFORGE     ,2618.3,2618.3,2477.0,2505.45,2515.323811349693,5216,936,13119929.0,141.30000000000018,-112.85000000000036,1229,23.56
532543,GULFPETRO   ,41.55,43.5,41.4,43.3,42.81983960282604,20948,207,896990.0,2.1000000000000014,1.75,18260,87.17
532548,CENTURYPLY  ,310.35,310.4,304.1,307.8,307.4010121129305,86354,2580,26545307.0,6.2999999999999545,-2.5500000000000114,8084,9.36
532553,WELENT      ,86.85,86.9,85.0,85.95,85.85120328702799,20444,290,1755142.0,1.9000000000000057,-0.8999999999999915,14576,71.3
532555,NTPC LTD    ,109.2,109.75,107.15,108.45,108.62679034128325,1117664,5483,121408253.0,2.5999999999999943,-0.75,204083,18.26
532604,SALSTEEL    ,3.61,3.66,3.5,3.66,3.638642348580903,10253,20,37307.0,0.16000000000000014,0.050000000000000266,10153,99.02
532605,JBM AUTO    ,425.0,438.0,425.0,432.75,433.7013240491639,18957,1454,8221676.0,13.0,7.75,2800,14.77
532610,DWAR SUGAR  ,30.4,31.8,29.55,31.5,30.557768246521473,305661,791,9340318.0,2.25,1.1000000000000014,174979,57.25
532612,INDOCO REM  ,291.0,301.75,290.0,297.35,295.4244697538021,14663,515,4331809.0,11.75,6.350000000000023,10267,70.02
532613,VIPCLOTHNG  ,15.4,15.4,14.2,14.29,14.447860658841348,13205,64,190784.0,1.200000000000001,-1.1100000000000012,13205,100.0
532616,XCHANGING   ,68.85,69.65,67.6,68.4,68.87834634001779,20246,267,1394511.0,2.0500000000000114,-0.44999999999998863,12107,59.8
532617,JETAIRWAYS  ,141.9,141.9,128.75,129.7,134.9821320655896,198568,2929,26803132.0,13.150000000000006,-12.200000000000017,198568,100.0
532621,MORARJETEX  ,13.26,14.0,13.01,13.68,13.576714010170086,5703,15,77428.0,0.9900000000000002,0.41999999999999993,5113,89.65
532622,GATEWAY DIST,179.25,181.15,174.7,175.75,178.5487008475754,7197,260,1285015.0,6.450000000000017,-3.5,4595,63.85
532624,JINDALPH    ,36.5,36.5,36.0,36.0,36.108695652173914,598,13,21593.0,0.5,-0.5,597,99.83
532626,PONDY OXIDES,241.5,259.4,241.5,253.45,251.70993413830956,58304,875,14675696.0,17.899999999999977,11.949999999999989,43570,74.73
532627,JPPOWER     ,2.79,2.89,2.77,2.89,2.8775681981379737,9681496,9824,27859165.0,0.1200000000000001,0.10000000000000009,6979315,72.09
532628,3I INFOTECH ,6.25,6.48,6.1,6.48,6.37669304824582,3932921,9113,25079030.0,0.3800000000000008,0.23000000000000043,2951706,75.05
532629,MCNALLYB    ,12.2,12.36,11.6,11.9,12.099733126721762,23232,65,281101.0,0.7599999999999998,-0.29999999999999893,23232,100.0
532630,GOKALDAS    ,85.4,85.4,81.75,82.1,82.5893615630922,15303,230,1263865.0,3.6500000000000057,-3.3000000000000114,9935,64.92
532633,ALLSEC TECH ,358.0,358.0,345.1,349.5,349.98763474952443,3154,155,1103861.0,12.899999999999977,-8.5,3058,96.96
532636,IIFL        ,285.0,286.0,278.0,283.9,281.9393900925299,70896,1828,19988375.0,8.0,-1.1000000000000227,51664,72.87
532637,MAN DRUGORG ,126.7,126.7,116.9,117.7,121.11467012949537,27723,783,3357662.0,9.799999999999997,-9.0,19119,68.96
532638,SHOPPER STOP,208.2,214.6,207.2,212.1,211.05259515570935,5780,146,1219884.0,7.400000000000006,3.9000000000000057,2586,44.74
532640,CYBER MEDIA ,16.05,16.05,16.05,16.05,16.049981791697014,10984,27,176293.0,0.0,0.0,10984,100.0
532641,NDL         ,30.95,30.95,28.65,29.3,29.006007509386734,11985,101,347637.0,2.3000000000000007,-1.6499999999999986,10317,86.08
532642,JSWHL       ,3750.0,3750.9,3710.0,3727.95,3739.2916666666665,72,39,269229.0,40.90000000000009,-22.050000000000182,69,95.83
532644,JK CEMENT   ,2680.0,2779.75,2622.05,2666.85,2699.4920118343193,3380,715,9124283.0,157.69999999999982,-13.150000000000091,849,25.12
532645,BEEYU OVERSE,0.75,0.78,0.75,0.78,0.75678391959799,1990,7,1506.0,0.030000000000000027,0.030000000000000027,1990,100.0
532646,UNIPLY IND  ,4.87,4.87,4.87,4.87,4.86999684624772,291716,82,1420656.0,0.0,0.0,291716,100.0
532648,YES BANK    ,15.9,16.9,15.75,16.3,16.3083751480313,32401087,34004,528409082.0,1.1499999999999986,0.40000000000000036,13655926,42.15
532649,NECTAR LIFE ,20.55,21.0,20.25,20.35,20.60053002166512,51696,249,1064965.0,0.75,-0.1999999999999993,30192,58.4
532650,MSP STEEL   ,7.71,7.71,7.32,7.6,7.474595198213288,1791,19,13387.0,0.3899999999999997,-0.11000000000000032,1428,79.73
532651,SPL INDS    ,36.9,37.8,35.75,36.9,36.58676748582231,7935,62,290316.0,2.049999999999997,0.0,7365,92.82
532652,KARNATAKA BK,68.25,68.85,67.6,67.75,68.07205222150962,157483,591,10720191.0,1.25,-0.5,55304,35.12
532654,MCLEOD RUSSE,21.0,21.85,21.0,21.85,21.617640336441763,87504,249,1891630.0,0.8500000000000014,0.8500000000000014,60476,69.11
532656,FACOR ALLOYS,2.51,2.58,2.34,2.42,2.5170407807856767,134941,146,339652.0,0.2400000000000002,-0.08999999999999986,134941,100.0
532659,IDFC        ,55.2,55.65,53.9,54.35,54.53421368873439,736445,3314,40161449.0,1.75,-0.8500000000000014,396397,53.83
532660,VIVIMED LABS,15.7,17.4,15.7,16.65,16.780760123183633,244513,668,4103114.0,1.6999999999999993,0.9499999999999993,133648,54.66
532661,RANE MADRAS ,388.0,405.0,362.0,367.45,378.61153109565566,9921,1081,3756205.0,43.0,-20.55000000000001,4651,46.88
532662,HT MEDIA    ,27.35,27.45,25.95,26.1,26.655333470705404,29118,189,776150.0,1.5,-1.25,25312,86.93
532663,SASKEN      ,842.0,850.0,841.2,847.4,845.6558265582656,738,203,624094.0,8.799999999999955,5.399999999999977,411,55.69
532666,FCS SOFTWARE,0.81,0.81,0.75,0.76,0.7763551888766472,1170870,293,909011.0,0.06000000000000005,-0.050000000000000044,1170870,100.0
532667,SUZLONENERGY,5.93,6.05,5.81,5.91,5.908387818558897,11882732,11527,70207789.0,0.2400000000000002,-0.019999999999999574,5730469,48.23
532668,AURIONPRO SO,81.6,83.0,79.6,81.4,80.47697756788666,3388,124,272656.0,3.4000000000000057,-0.19999999999998863,2479,73.17
532670,RENUKA SUGAR,10.85,10.85,10.05,10.16,10.288634319896783,255770,580,2631524.0,0.7999999999999989,-0.6899999999999995,99182,38.78
532673,KM SUGARMILL,11.04,11.2,10.85,11.06,11.074157303370786,22250,92,246400.0,0.34999999999999964,0.02000000000000135,18732,84.19
532674,BANNARI AMMA,68.0,69.55,67.05,67.4,67.9126611957796,3412,135,231718.0,2.5,-0.5999999999999943,2292,67.17
532678,BOMBAY RAYON,9.0,9.03,8.55,9.03,8.846352865080998,34013,3219,300891.0,0.47999999999999865,0.02999999999999936,21607,63.53
532679,SORILINFRA  ,192.75,203.8,190.0,192.9,197.10153506287526,35308,827,6959261.0,13.800000000000011,0.15000000000000568,8744,24.76
532683,AIAENGINEER ,1823.75,1830.0,1801.0,1806.5,1817.8721109399075,1298,246,2359598.0,29.0,-17.25,622,47.92
532684,EVEREST KANT,78.65,79.4,76.0,76.95,78.0320295202952,40650,716,3172002.0,3.4000000000000057,-1.7000000000000028,24081,59.24
532686,KERNEX MICRO,28.05,30.75,28.05,30.5,30.308026030368765,3227,19,97804.0,2.6999999999999993,2.4499999999999993,3227,100.0
532687,REPRO INDIA ,367.25,374.15,364.85,367.0,367.32876712328766,365,25,134075.0,9.299999999999955,-0.25,350,95.89
532689,PVR LTD     ,1385.0,1385.0,1349.3,1369.65,1364.3673552957557,48841,2650,66637066.0,35.700000000000045,-15.349999999999909,8675,17.76
532690,RAMSARUP IND,1.05,1.05,1.02,1.02,1.04,300,2,312.0,0.030000000000000027,-0.030000000000000027,300,100.0
532692,RADHA MADHAV,2.85,2.85,2.66,2.78,2.666056054222385,10918,37,29108.0,0.18999999999999995,-0.07000000000000028,10918,100.0
532693,PUNJ LLOYD  ,2.07,2.1,1.92,2.04,2.0326847772093593,310022,173,630177.0,0.18000000000000016,-0.029999999999999805,310022,100.0
532694,BARTRONICSIN,2.43,2.6,2.4,2.5,2.496943360094277,13577,42,33901.0,0.20000000000000018,0.06999999999999984,13577,100.0
532695,CELEBRITYFAS,7.42,7.43,6.73,7.32,7.2299234962664345,21829,92,157822.0,0.6999999999999993,-0.09999999999999964,21829,100.0
532696,EDUCOMP SOLN,3.01,3.16,2.87,3.0,3.0605210167755335,142529,82,436213.0,0.29000000000000004,-0.009999999999999787,142529,100.0
532698,NITINSPINNER,82.0,82.0,78.05,79.4,79.37478856939376,11233,249,891617.0,3.950000000000003,-2.5999999999999943,6472,57.62
532699,ROYALORCH   ,68.0,68.5,67.35,67.7,67.78562473882157,2393,50,162211.0,1.1500000000000057,-0.29999999999999716,1969,82.28
532700,ENT NETWORK ,156.5,167.95,156.3,161.6,165.3591628959276,3536,147,584710.0,11.649999999999977,5.099999999999994,1958,55.37
532701,CELLA       ,5.7,5.97,5.42,5.5,5.9228793974150475,11683,24,69197.0,0.5499999999999998,-0.20000000000000018,11683,100.0
532702,GUJ PETRONET,259.0,259.0,246.65,248.85,250.34164899356327,53754,1111,13456865.0,12.349999999999994,-10.150000000000006,20419,37.99
532705,JAGRAN PRAK ,67.7,67.7,60.2,61.15,63.06142749981745,301282,3439,18999273.0,7.5,-6.550000000000004,154505,51.28
532706,INOX LEISURE,308.0,316.3,303.0,308.4,310.9391295291218,86413,926,26869183.0,13.300000000000011,0.39999999999997726,27464,31.78
532707,DYNEMIC PRO ,404.0,468.0,401.55,449.0,439.32627992807795,52835,3138,23211804.0,66.44999999999999,45.0,33415,63.24
532708,GVK POWERINF,2.45,2.45,2.45,2.45,2.449999914975964,588069,370,1440769.0,0.0,0.0,588069,100.0
532710,SADBHAV ENGG,73.45,74.95,72.5,73.0,73.75744765176036,90834,857,6699684.0,2.450000000000003,-0.45000000000000284,55713,61.33
532712,REL COM LTD ,1.74,1.8,1.73,1.79,1.7725103467684724,8897464,3400,15770847.0,0.07000000000000006,0.050000000000000044,6202070,69.71
532713,SAKUMA EXPO ,5.28,5.33,5.12,5.14,5.232292508614456,47014,88,245991.0,0.20999999999999996,-0.14000000000000057,39458,83.93
532714,KEC INTERN  ,443.0,454.7,436.45,450.0,445.12919576481187,26634,1036,11855571.0,18.25,7.0,11365,42.67
532716,GILLA ARBUT ,41.1,42.35,40.7,42.3,41.774079874706345,5108,76,213382.0,1.6499999999999986,1.1999999999999957,4611,90.27
532717,INDOTECHTR  ,97.75,102.85,97.75,101.2,101.10244105987898,4793,120,484584.0,5.099999999999994,3.450000000000003,2622,54.7
532719,BL KASHYAP  ,14.0,14.85,13.72,14.44,14.215420859287654,50088,85,712022.0,1.129999999999999,0.4399999999999995,50088,100.0
532720,M&M FINANSER,205.75,209.8,201.85,206.05,206.60491735771063,512389,4019,105862087.0,7.950000000000017,0.30000000000001137,61751,12.05
532721,VISA STEEL  ,6.19,6.34,6.15,6.27,6.256278171281391,1553,16,9716.0,0.1899999999999995,0.07999999999999918,1353,87.12
532722,NITCO TILES ,23.15,23.15,22.45,22.55,22.78300714507611,12876,121,293354.0,0.6999999999999993,-0.5999999999999979,8532,66.26
532725,SOLAR IND   ,1322.65,1341.0,1312.35,1339.55,1326.4652261985145,1481,201,1964495.0,28.65000000000009,16.899999999999864,514,34.71
532726,GALLAN METAL,49.4,53.1,49.35,50.45,51.3498309574431,28691,269,1473278.0,3.75,1.0500000000000043,21782,75.92
532728,MALU PAPER  ,27.1,27.9,27.0,27.25,27.423335369578496,1637,31,44892.0,0.8999999999999986,0.14999999999999858,697,42.58
532729,UTTAM SUGAR ,98.6,100.7,98.35,99.7,99.69452133794694,17340,346,1728703.0,2.3500000000000085,1.1000000000000085,12447,71.78
532730,STL GLOBAL  ,9.41,9.5,9.35,9.39,9.476345309705739,6151,18,58289.0,0.15000000000000036,-0.019999999999999574,5351,86.99
532732,KEWAL KIRAN ,920.0,925.0,912.3,913.35,917.945054945055,182,23,167066.0,12.700000000000045,-6.649999999999977,181,99.45
532733,SUN TVNET   ,496.0,513.0,496.0,504.8,505.2748036271653,135202,3018,68314164.0,17.0,8.800000000000011,47008,34.77
532734,GODAWARI POW,579.9,603.0,573.55,584.35,590.0232810381561,25815,1459,15231451.0,29.450000000000045,4.4500000000000455,10158,39.35
532735,RSYSTEMINT  ,118.0,118.75,114.75,117.8,116.74226281075596,5913,205,690297.0,4.0,-0.20000000000000284,4021,68.0
532737,EMKAY GLOB F,71.05,74.9,70.2,70.2,71.02459016393442,366,24,25995.0,4.700000000000003,-0.8499999999999943,319,87.16
532740,LOKESH MACH ,37.8,37.8,35.35,35.6,36.013875123885036,1009,13,36338.0,2.4499999999999957,-2.1999999999999957,1009,100.0
532741,KAMDHENU    ,124.65,139.75,124.35,133.7,133.05139236545682,25568,513,3401858.0,15.400000000000006,9.049999999999983,12077,47.23
532742,PAUSHAK LTD ,6260.0,7344.6,5965.0,7333.85,6915.109513689211,7999,1106,55313961.0,1379.6000000000004,1073.8500000000004,5469,68.37
532744,GTN TEXTILE ,5.19,5.19,4.94,5.0,5.028423772609819,3096,10,15568.0,0.25,-0.1900000000000004,3096,100.0
532745,INDICAP     ,34.7,36.9,34.3,34.7,34.86392405063291,6636,45,231357.0,2.6000000000000014,0.0,4170,62.84
532746,UNITY INFRA ,0.95,0.95,0.95,0.95,0.9496808111152835,2663,8,2529.0,0.0,0.0,2663,100.0
532748,PRIME FOCUS ,61.45,61.9,56.6,57.3,58.210407827517535,92392,242,5378176.0,5.299999999999997,-4.150000000000006,79767,86.34
532749,ALLCARGO    ,129.7,129.9,128.2,128.75,128.7997736703131,13255,339,1707241.0,1.700000000000017,-0.9499999999999886,8499,64.12
532751,EASUNREYRL  ,2.3,2.34,2.3,2.3,2.3056,5000,4,11528.0,0.040000000000000036,0.0,5000,100.0
532754,GMR INFRASTR,26.3,26.5,25.85,26.2,26.108158851702818,1290537,1181,33693545.0,0.6499999999999986,-0.10000000000000142,152378,11.81
532755,TECH MAH    ,938.4,957.0,926.8,935.65,942.991913071628,163721,5325,154387579.0,30.200000000000045,-2.75,61424,37.52
532756,MAHINDCIE   ,184.9,185.7,180.95,183.45,182.47012455846811,26895,723,4907534.0,4.75,-1.450000000000017,13800,51.31
532757,VOLTAMP TRAN,1162.45,1184.55,1162.45,1173.1,1173.0117647058823,595,162,697942.0,22.09999999999991,10.649999999999864,398,66.89
532759,ATLANTA     ,8.24,8.24,8.01,8.14,8.158251366120219,4575,62,37324.0,0.23000000000000043,-0.09999999999999964,3647,79.72
532760,DEEPENR     ,40.4,41.3,40.25,40.6,40.523974982626825,2878,51,116628.0,1.0499999999999972,0.20000000000000284,2395,83.22
532761,HOV SERVICES,41.65,41.65,37.55,39.45,38.9537037037037,2376,51,92554.0,4.100000000000001,-2.1999999999999957,1649,69.4
532762,ACTION CONST,159.25,159.25,154.65,155.05,156.47524841711544,44381,1294,6944528.0,4.599999999999994,-4.199999999999989,4736,10.67
532764,GEECEE      ,97.0,106.5,97.0,100.85,102.76385847643195,8677,338,891682.0,9.5,3.8499999999999943,6423,74.02
532766,RICHA IND   ,0.74,0.75,0.74,0.74,0.7439703153988868,1078,10,802.0,0.010000000000000009,0.0,1078,100.0
532767,GAYATRI PROJ,39.8,40.45,38.5,39.25,39.50481800120778,114259,845,4513781.0,1.9500000000000028,-0.5499999999999972,72747,63.67
532768,FIEM INDS   ,546.0,550.9,534.8,542.85,540.7777406974803,5993,504,3240881.0,16.100000000000023,-3.1499999999999773,3626,60.5
532771,JHS SVEN    ,24.2,25.1,24.1,25.05,24.43194251274919,21570,101,526997.0,1.0,0.8500000000000014,21570,100.0
532772,DCBBANK     ,116.5,118.05,115.05,116.0,116.09184192319555,119967,1723,13927190.0,3.0,-0.5,74593,62.18
532773,GLOBAL VECT ,47.8,47.8,46.2,46.25,46.398886827458256,2156,15,100036.0,1.5999999999999943,-1.5499999999999972,2156,100.0
532774,INSPIRISYS  ,37.3,37.5,36.95,37.0,37.121428571428574,1540,15,57167.0,0.5499999999999972,-0.29999999999999716,1305,84.74
532775,GTL INFRAST ,0.93,0.94,0.9,0.94,0.9264933286866877,6189411,832,5734448.0,0.039999999999999925,0.009999999999999898,4506694,72.81
532776,SHIVAM AUTO ,21.0,21.35,20.5,20.7,21.01426024955437,26928,127,565872.0,0.8500000000000014,-0.3000000000000007,15005,55.72
532777,INFO EDGE   ,4949.0,5017.6,4878.0,4906.3,4929.417525379742,13101,1929,64580299.0,139.60000000000036,-42.69999999999982,3709,28.31
532779,TORNT POWER ,390.9,390.9,379.95,384.6,384.2305607703022,66052,1234,25379197.0,10.949999999999989,-6.2999999999999545,8865,13.42
532780,PARSVNATH   ,7.89,7.89,7.89,7.89,7.889930898321817,12156,28,95910.0,0.0,0.0,12156,100.0
532782,SUTLEJ TEXT ,44.95,44.95,42.4,43.95,44.02987235663936,26245,272,1155564.0,2.5500000000000043,-1.0,18142,69.13
532783,DAAWAT      ,52.85,53.25,52.15,52.3,52.60312021498026,359847,2028,18929075.0,1.1000000000000014,-0.5500000000000043,84516,23.49
532784,SOBHA       ,443.0,444.55,435.1,439.6,438.8160502305504,10193,611,4472852.0,9.449999999999989,-3.3999999999999773,4771,46.81
532785,RUCHIRA PAP ,64.95,69.0,63.0,67.15,67.19467051109147,21503,1006,1444887.0,6.0,2.200000000000003,17442,81.11
532790,TANLA       ,916.05,943.6,905.6,943.55,933.9046605692897,66258,2557,61878655.0,38.0,27.5,45874,69.24
532794,ZEEMEDIA    ,6.08,6.23,6.0,6.23,6.1810544051183385,351364,4452,2171800.0,0.23000000000000043,0.15000000000000036,308977,87.94
532795,SITINET     ,0.91,0.93,0.88,0.91,0.9137073800072425,2905092,842,2654404.0,0.050000000000000044,0.0,2272320,78.22
532796,LUMAX TECH  ,149.6,149.6,141.7,142.8,146.0715048840049,13104,320,1914121.0,7.900000000000006,-6.799999999999983,9217,70.34
532797,AUTOIND     ,32.3,33.75,30.75,32.0,31.803123715577478,7299,89,232131.0,3.0,-0.29999999999999716,5413,74.16
532798,NTWK MED INV,38.5,44.5,38.1,42.75,41.85366942731678,1054824,3855,44148255.0,6.399999999999999,4.25,394905,37.44
532799,HUBTOWN     ,16.4,16.5,15.6,16.05,16.030060684001125,24883,52,398876.0,0.9000000000000004,-0.34999999999999787,24883,100.0
532800,TV18BRDCST  ,29.25,32.95,29.25,32.55,31.63751929658284,1884401,2923,59617773.0,3.700000000000003,3.299999999999997,693890,36.82
532801,CAMBRIDGE   ,33.15,34.2,31.15,32.3,32.216914498141264,5380,95,173327.0,3.0500000000000043,-0.8500000000000014,4125,76.67
532804,TECHNOCRAFT ,405.0,411.7,393.0,393.3,398.16476841305996,1317,169,524383.0,18.69999999999999,-11.699999999999989,874,66.36
532805,REDINGTON   ,188.35,188.5,182.0,184.1,184.6198741714414,17802,577,3286603.0,6.5,-4.25,9834,55.24
532806,AI CHAMPDNY ,11.01,11.57,11.01,11.18,11.124616956077631,979,11,10891.0,0.5600000000000005,0.16999999999999993,979,100.0
532807,CINELINE    ,39.0,39.0,37.8,38.05,38.18527177089421,13688,204,522680.0,1.2000000000000028,-0.9500000000000028,11480,83.87
532808,PGIL        ,166.0,166.0,164.85,165.45,165.07627118644066,118,6,19479.0,1.1500000000000057,-0.5500000000000114,116,98.3
532809,FSL         ,102.95,102.95,99.1,99.3,100.25247031827303,197849,935,19834851.0,3.8500000000000085,-3.6500000000000057,60580,30.62
532810,POWER FINAN ,124.5,127.4,123.15,126.85,125.7082741955057,379058,2337,47650727.0,4.25,2.3499999999999943,127174,33.55
532811,AHLUWALIA CO,293.35,300.85,293.2,296.95,296.57937584803256,737,72,218579.0,7.650000000000034,3.599999999999966,577,78.29
532813,C & C CONSTR,5.68,5.68,5.22,5.22,5.47126969416126,2158,9,11807.0,0.45999999999999996,-0.45999999999999996,2158,100.0
532814,INDIAN BANK ,137.0,139.5,136.15,137.45,137.7779231353816,184220,2101,25381449.0,3.3499999999999943,0.44999999999998863,73681,40.0
532815,SMS PHARMACE,132.6,136.0,131.25,135.1,133.73621545003544,7055,139,943509.0,4.75,2.5,3540,50.18
532817,ORIENTAL    ,7.41,7.93,7.25,7.25,7.486426256077796,4936,34,36953.0,0.6799999999999997,-0.16000000000000014,3769,76.36
532819,MINDTREE LTD,1605.0,1642.25,1597.2,1632.8,1616.720848056537,22357,1384,36145028.0,45.049999999999955,27.799999999999955,3419,15.29
532820,ELAND       ,4.8,4.99,4.8,4.98,4.947681724981811,30238,45,149608.0,0.1900000000000004,0.1800000000000006,23088,76.35
532822,IDEA        ,11.36,11.48,10.9,11.07,11.097079699758881,51946782,116190,576457580.0,0.5800000000000001,-0.28999999999999915,14082762,27.11
532823,EURO CERAMIC,1.06,1.06,1.06,1.06,1.06,2500,1,2650.0,0.0,0.0,2500,100.0
532825,JAGJANANI   ,0.59,0.59,0.59,0.59,0.5899143672692674,2102,5,1240.0,0.0,0.0,2102,100.0
532826,RAJ TELE    ,35.55,36.9,35.2,35.2,35.6,5,4,178.0,1.6999999999999957,-0.3499999999999943,4,80.0
532827,PAGE INDUSTR,28500.0,28604.7,27950.0,28072.9,28305.68435300487,1847,826,52280599.0,654.7000000000007,-427.09999999999854,340,18.41
532828,AMD INDUS   ,26.3,27.85,24.7,25.8,26.489565273229307,31146,309,825044.0,3.150000000000002,-0.5,11116,35.69
532829,LEHAR       ,22.95,23.7,22.0,23.05,22.705906821963396,9616,53,218340.0,1.6999999999999993,0.10000000000000142,9616,100.0
532830,ASTRAL POLY ,2168.0,2220.0,2148.35,2197.05,2197.526989586319,31401,642,69004545.0,71.65000000000009,29.050000000000182,28433,90.55
532832,INDBUL REAL ,91.45,97.9,89.0,94.25,94.23411331052974,1190163,4786,112153955.0,8.900000000000006,2.799999999999997,343543,28.87
532834,CAMLINFINE  ,134.0,143.6,132.95,136.85,139.3437839557915,257688,5438,35907221.0,10.650000000000006,2.8499999999999943,98415,38.19
532835,ICRA        ,2735.0,2772.85,2697.5,2772.0,2744.830188679245,53,33,145476.0,75.34999999999991,37.0,43,81.13
532839,DISH TV     ,11.26,11.64,11.26,11.37,11.446673765491788,858358,1214,9825344.0,0.3800000000000008,0.10999999999999943,485337,56.54
532841,SAHYA INDU  ,299.6,306.6,291.0,294.4,299.2967873119154,12295,269,3679854.0,15.600000000000023,-5.2000000000000455,9612,78.18
532842,SREE RAYALA ,238.0,240.8,234.6,238.75,237.73474178403757,3834,269,911475.0,6.200000000000017,0.75,3103,80.93
532843,FORTIS      ,158.1,172.0,158.1,170.65,167.82863304866007,346362,5774,58129461.0,13.900000000000006,12.550000000000011,226310,65.34
532845,TGBHOTELS   ,4.46,4.48,4.18,4.21,4.305894403575752,10739,27,46241.0,0.3000000000000007,-0.25,9197,85.64
532847,HILTON MET  ,10.08,10.6,10.08,10.45,10.437827536922343,2099,29,21909.0,0.5199999999999996,0.3699999999999992,1854,88.33
532848,DELTA CORP  ,147.8,152.8,147.1,148.95,149.6038269171242,245524,1775,36731330.0,5.700000000000017,1.1499999999999773,44692,18.2
532850,MIC ELECTRON,0.6,0.6,0.57,0.6,0.5930923694779117,18675,21,11076.0,0.030000000000000027,0.0,18675,100.0
532851,INSECTCID   ,463.8,463.8,455.0,455.9,456.77460317460316,630,131,287768.0,8.800000000000011,-7.900000000000034,370,58.73
532852,MCD HOLDING ,40.55,42.6,40.05,40.4,41.65194157463484,2807,83,116917.0,2.5500000000000043,-0.14999999999999858,2215,78.91
532853,ASAHI SONG  ,281.25,285.2,275.8,281.55,280.70308193435227,3991,383,1120286.0,9.399999999999977,0.30000000000001137,2504,62.74
532854,NITIN FIRE  ,0.61,0.62,0.58,0.59,0.5955769695992259,49604,29,29543.0,0.040000000000000036,-0.020000000000000018,49604,100.0
532855,HARYA CAPFIN,30.1,31.6,29.85,31.6,30.383249421690024,14698,28,446573.0,1.75,1.5,14698,100.0
532856,TIME TECHNO ,58.95,60.9,56.7,59.7,59.31977299513481,179027,1624,10619841.0,4.199999999999996,0.75,71787,40.1
532859,HGSL        ,1187.85,1187.85,1143.0,1147.6,1154.845007451565,671,121,774901.0,44.84999999999991,-40.25,402,59.91
532864,NELCAST     ,65.8,66.4,64.35,65.7,65.5236079832259,25754,210,1687495.0,2.0500000000000114,-0.09999999999999432,14243,55.3
532865,MEGHMANI    ,81.05,83.4,81.05,82.3,82.25059033376922,373941,2081,30756868.0,2.3500000000000085,1.25,87909,23.51
532866,QUINTEGRA SO,0.77,0.77,0.77,0.77,0.769927536231884,2208,4,1700.0,0.0,0.0,2208,100.0
532867,V2RETAIL    ,136.0,139.05,134.0,135.05,136.621815889029,7930,315,1083411.0,5.050000000000011,-0.9499999999999886,6944,87.57
532868,DLF LIMITED ,305.0,310.65,302.0,307.15,306.13894708894856,625238,5613,191409703.0,8.649999999999977,2.1499999999999773,130176,20.82
532869,TARMAT      ,52.6,52.6,51.0,51.2,51.88989913339963,7039,151,365253.0,1.6000000000000014,-1.3999999999999986,1887,26.81
532870,ANKIT METAL ,1.19,1.19,1.09,1.19,1.1457610469445634,63117,70,72317.0,0.09999999999999987,0.0,39436,62.48
532872,SUNPHA ADV  ,165.2,167.6,164.0,165.95,165.7813226483207,52909,729,8771324.0,3.5999999999999943,0.75,19672,37.18
