Date,Open,High,Low,Close,% Return,% YTD
2010-03-03,6670.71,6743.64,6670.71,6739.49,1.4250240789790425,187.89952948962014
2010-03-04,6743.56,6759.98,6717.34,6752.29,0.18992535043453884,187.35377183148233
2010-03-05,6782.71,6810.11,6755.65,6775.15,0.3385518098304452,186.38421289565542
2010-03-08,6837.13,6847.42,6801.74,6816.9,0.6162225190586179,184.6302571550118
2010-03-09,6819.27,6821.23,6771.37,6777.96,-0.5712273907494514,186.26548400993806
2010-03-10,6779.73,6823.32,6761.78,6784.2,0.09206309863143414,186.00218153945934
2010-03-11,6783.64,6805.54,6761.62,6793.01,0.12986055835617627,185.63125919143351
2010-03-12,6806.9,6825.1,6777.87,6789.05,-0.058295218172799146,185.79786568076534
2010-03-15,6776.12,6779.58,6738.8,6766.54,-0.331563326238582,186.74861893966485
2010-03-16,6774.35,6851.49,6765.89,6843.47,1.1369178339299069,183.52517071018065
2010-03-17,6875.86,6918.43,6868.04,6878.28,0.5086600803393626,182.0902900143641
2010-03-18,6891.37,6903.71,6867.2,6892.96,0.21342544938560692,181.48951974188154
2010-03-19,6906.71,6919.99,6889.42,6912.97,0.29029618625380227,180.67473169997842
2010-03-22,6831.06,6904.11,6831.06,6844.4,-0.9919036246360147,183.48664601718193
2010-03-23,6877.2,6892.25,6834.96,6864.61,0.29527789141488014,182.65203704216262
2010-03-25,6860.53,6897.04,6846.17,6893.74,0.42435040009556335,181.4576702921781
2010-03-26,6913.89,6944.71,6913.89,6931.15,0.5426662450281006,179.9385383377939
2010-03-29,6947.62,6978.24,6943.46,6951.13,0.28826385231888185,179.13389621543544
2010-03-30,6973.81,6987.88,6919.33,6926.22,-0.3583590006229209,180.13779521874844
2010-03-31,6948.0,6969.84,6906.52,6919.55,-0.09630072391578759,180.40782998894434
2010-04-01,6952.74,6984.89,6951.61,6980.19,0.8763575666047574,177.97180305980208
2010-04-05,7016.0,7077.47,7014.75,7074.01,1.344089487535438,174.28516499128497
2010-04-06,7097.98,7103.95,7066.06,7085.1,0.1567710534760458,173.85583830856302
2010-04-07,7108.18,7140.21,7071.09,7106.93,0.3081113886889364,173.01464908195237
2010-04-08,7097.24,7112.95,7020.82,7032.54,-1.0467248164819476,175.90258996038415
2010-04-09,7053.35,7115.9,7053.22,7099.85,0.9571221777622263,173.2869004274738
2010-04-12,7121.14,7124.87,7057.98,7072.93,-0.3791629400621166,174.32704692397633
2010-04-13,7078.02,7078.02,7040.27,7057.58,-0.21702462770026854,174.92369905831742
2010-04-15,7097.65,7113.51,7001.32,7007.49,-0.7097333646944204,176.888871764355
2010-04-16,6988.74,7009.41,6963.23,6985.62,-0.3120946301742866,177.75573249045897
2010-04-19,6907.82,6927.95,6863.81,6910.82,-1.070771098342027,180.76205139187533
2010-04-20,6941.17,6995.91,6937.46,6965.03,0.7844221090984815,178.5768331220397
2010-04-21,6996.89,7027.29,6989.3,7001.26,0.5201700495188089,177.13525851061092
2010-04-22,6993.28,7088.16,6979.82,7021.08,0.2830919006007404,176.35292576070918
2010-04-23,7036.4,7068.51,7025.73,7049.62,0.4064901696035461,175.23412609473982
2010-04-26,7074.47,7101.58,7069.39,7078.89,0.4151996845220163,174.0960800351467
2010-04-27,7065.42,7099.38,7058.77,7063.94,-0.21119130259124042,174.67617222116837
2010-04-28,6986.45,7020.04,6939.05,6953.86,-1.5583371319688455,179.0243116772555
2010-04-29,6978.61,7007.94,6978.61,7001.44,0.6842243013232885,177.12813364107953
2010-04-30,7039.04,7066.19,7028.99,7042.68,0.5890216869672615,175.50534739616168
2010-05-03,7009.94,7026.51,6977.55,6993.31,-0.7010115467407263,177.45030607823762
2010-05-04,7016.89,7028.13,6873.73,6886.02,-1.5341805239578954,181.7732158779672
2010-05-05,6793.07,6889.83,6758.05,6875.82,-0.14812620352541161,182.19121501144593
2010-05-06,6863.37,6878.64,6774.03,6842.15,-0.48968704823569853,183.5798689008572
2010-05-07,6754.99,6768.12,6675.36,6715.88,-1.8454725488333268,188.911654168925
2010-05-10,6778.25,6928.09,6778.25,6918.27,3.0136035783843607,180.45971030329832
2010-05-11,6928.85,6928.85,6832.22,6841.18,-1.1142959150192144,183.62007723813724
2010-05-12,6848.77,6886.69,6794.76,6866.2,0.3657263805366906,182.58658355422216
2010-05-13,6905.41,6949.5,6899.31,6913.07,0.6826192071305748,180.67067164081948
2010-05-14,6896.96,6931.87,6796.2,6819.04,-1.3601771716473254,184.5409324479692
2010-05-17,6750.36,6799.86,6667.77,6785.19,-0.49640418592646895,185.96045210229929
2010-05-18,6788.61,6844.78,6762.21,6795.72,0.15519093791036553,185.5173550411141
2010-05-19,6737.27,6752.18,6601.04,6611.08,-2.717004232075493,193.49153239712723
2010-05-20,6654.82,6691.22,6612.39,6636.95,0.39131276584158936,192.3475391557869
2010-05-21,6527.59,6604.16,6501.75,6592.37,-0.6716940763453083,194.32449938337805
2010-05-24,6678.02,6714.89,6583.73,6602.48,0.15335911060816443,193.87381711114614
2010-05-25,6548.2,6548.2,6396.74,6418.68,-2.7838024499884817,202.28894414427887
2010-05-26,6483.51,6551.11,6481.58,6545.13,1.9700312213726257,196.44881003127512
2010-05-27,6548.58,6648.34,6527.94,6639.22,1.4375573899983785,192.2475833004479
2010-05-28,6709.31,6736.96,6681.45,6728.78,1.3489536421447124,188.35777065084605
2010-05-31,6739.09,6790.74,6721.03,6782.37,0.7964296648129476,186.0793498437862
2010-06-01,6769.03,6782.46,6634.3,6654.76,-1.8814957013551292,191.5651353317024
2010-06-02,6677.26,6728.22,6658.6,6718.2,0.9533025984408194,188.81188413563157
2010-06-03,6777.34,6835.24,6777.34,6819.13,1.5023369354886684,184.53717702991437
2010-06-04,6828.69,6858.87,6805.58,6845.45,0.3859729906894316,183.44316297686785
2010-06-07,6715.65,6740.15,6684.95,6726.88,-1.7320994237047915,188.4392169921271
2010-06-08,6723.66,6778.76,6649.9,6671.4,-0.8247508503199219,190.83790508738792
2010-06-09,6681.72,6751.61,6675.77,6700.51,0.43634019845910643,189.57437568185105
2010-06-10,6713.48,6798.37,6713.48,6792.93,1.379297993734796,185.63462305661912
2010-06-11,6844.84,6859.26,6810.44,6827.46,0.5083226236690219,184.19002088624464
2010-06-14,6863.56,6919.87,6856.69,6916.8,1.3085393396665923,180.51931529030765
2010-06-15,6924.72,6960.47,6898.11,6950.26,0.48374971084894636,179.16883684926893
2010-06-16,6987.54,6993.07,6947.81,6962.53,0.17654015820989244,178.6768602792376
2010-06-17,6975.11,7018.32,6940.31,7007.22,0.6418643797585055,176.89954075938817
2010-06-18,7015.95,7045.92,6968.07,6980.49,-0.38146369030800376,177.95985668627847
2010-06-21,7044.26,7106.28,7044.26,7092.9,1.6103454055517608,173.55468144200537
2010-06-22,7073.68,7095.06,7052.09,7059.43,-0.47188033103524596,174.8516523288707
2010-06-23,7025.31,7088.22,7025.31,7081.88,0.31801434393428085,173.98035549882232
2010-06-24,7087.25,7117.03,7045.17,7077.3,-0.06467209272114083,174.1576589942492
2010-06-25,7059.9,7081.42,7021.22,7032.53,-0.6325858731437206,175.90298228375846
2010-06-28,7050.33,7119.58,7050.33,7113.33,1.1489463962471635,172.7690125440546
2010-06-29,7103.21,7106.01,7013.89,7035.76,-1.0904878587103317,175.77631982898788
2010-06-30,6988.65,7098.31,6983.94,7092.2,0.8021876812170925,173.58168128366373
2010-07-01,7061.59,7062.65,7018.37,7038.95,-0.7508248498350301,175.65134004361448
2010-07-02,7048.17,7081.46,7009.83,7023.58,-0.21835643100177604,176.2545596405252
2010-07-05,7020.56,7048.12,7016.29,7025.42,0.026197466249411328,176.18220690008565
2010-07-06,7028.43,7092.55,7028.43,7083.57,0.827708521341064,173.91498919330223
2010-07-07,7089.05,7089.79,7029.16,7038.25,-0.6397903881799727,175.67875537242924
2010-07-08,7095.91,7132.89,7095.91,7103.0,0.9199730046531407,173.1657046318457
2010-07-09,7134.3,7176.29,7134.3,7163.46,0.8511896381810491,170.86017092298974
2010-07-12,7197.97,7224.83,7172.3,7194.49,0.4331705628285665,169.69194480776258
2010-07-13,7191.3,7227.75,7178.59,7224.65,0.41920970075710606,168.5660897067678
2010-07-14,7270.04,7283.97,7190.8,7204.84,-0.27420013426254775,169.3045230706025
2010-07-15,7209.54,7224.72,7176.64,7196.91,-0.11006490081667542,169.601259429394
2010-07-16,7207.65,7231.27,7200.45,7223.77,0.37321572730519836,168.59880644040436
2010-07-19,7195.3,7249.24,7195.3,7221.28,-0.03446953599022251,168.69142312720183
2010-07-20,7248.56,7259.69,7186.85,7197.16,-0.3340128065938419,169.59189458064014
2010-07-21,7225.26,7245.44,7216.53,7234.34,0.5165926559920875,168.2063602208356
2010-07-22,7225.26,7285.53,7211.88,7281.87,0.6570053384275409,166.45573183811302
2010-07-23,7320.04,7321.41,7268.84,7276.57,-0.07278350203999695,166.64980890721864
2010-07-26,7291.56,7302.78,7222.55,7231.29,-0.6222712074507641,168.3194837988796
2010-07-27,7244.45,7274.46,7226.36,7249.77,0.25555606261125074,167.63552498906859
2010-07-28,7265.09,7275.04,7207.97,7220.25,-0.4071853313967311,168.72975312489177
2010-07-29,7213.23,7244.37,7213.23,7235.07,0.2052560506907719,168.1792988872257
2010-07-30,7220.02,7255.15,7198.24,7205.22,-0.4125737553333897,169.29032007350227
2010-08-02,7249.77,7291.11,7249.77,7284.32,1.0978151950946646,166.3661124168076
2010-08-03,7310.76,7315.51,7285.16,7300.4,0.22074812748478223,165.77940934743302
2010-08-04,7311.3,7332.93,7284.16,7323.12,0.3112158237904783,164.95482799681008
2010-08-05,7335.39,7358.85,7305.77,7310.48,-0.1726040266990081,165.41294142108316
2010-08-06,7309.18,7347.36,7292.11,7304.62,-0.08015889517514196,165.62586417910853
2010-08-09,7313.52,7375.21,7313.52,7370.2,0.8977879752813944,163.2623266668476
2010-08-10,7369.39,7383.44,7326.29,7340.18,-0.4073159480068367,164.33902165886937
2010-08-11,7339.83,7362.55,7282.44,7289.99,-0.6837706977213198,166.15893848962756
2010-08-12,7248.09,7311.44,7237.9,7301.67,0.1602196985181159,165.7331815872259
2010-08-13,7317.84,7376.52,7317.84,7349.17,0.6505361102323137,164.01566435393386
2010-08-16,7350.68,7378.09,7289.23,7314.35,-0.4737949999795821,165.27251225331025
2010-08-17,7331.77,7358.34,7317.29,7329.16,0.2024786891521302,164.73647730435684
2010-08-18,7352.57,7406.21,7344.52,7400.68,0.975828062151729,162.17807012328595
2010-08-19,7426.27,7480.1,7424.43,7473.72,0.9869363355799798,159.61582719181342
2010-08-20,7454.55,7490.41,7450.5,7469.14,-0.0612813966806347,159.77502095288077
2010-08-23,7481.36,7508.66,7469.78,7497.12,0.37460805393927377,158.8055146509593
2010-08-24,7509.6,7514.63,7432.25,7452.76,-0.5916938771154734,160.34596578985503
2010-08-25,7442.6,7457.05,7372.83,7381.84,-0.951593771971726,162.84720340728055
2010-08-26,7395.08,7420.19,7374.26,7391.52,0.13113261734201132,162.5029763837478
2010-08-27,7395.18,7419.27,7292.43,7310.94,-1.0901681927398044,165.39624179654052
2010-08-30,7373.14,7394.34,7290.21,7321.35,0.1423893507538132,165.01888312947747
2010-08-31,7296.9,7304.8,7227.39,7289.74,-0.4317509748885229,166.1680663507889
2010-09-01,7322.52,7401.12,7322.52,7394.14,1.4321498434786584,162.40996248380472
2010-09-02,7440.99,7448.47,7415.79,7423.16,0.3924729583156372,161.38410057172416
2010-09-03,7444.78,7458.9,7427.77,7439.08,0.2144639210255539,160.82472563811652
2010-09-06,7471.47,7571.86,7471.47,7559.34,1.6165977513348473,156.6753182156114
2010-09-07,7571.97,7612.33,7571.97,7586.81,0.3633915130156984,155.74595910534202
2010-09-08,7563.11,7622.71,7556.65,7596.37,0.12600816416912242,155.42410388119586
2010-09-09,7618.39,7653.56,7608.05,7638.87,0.5594777505571802,154.00301353472437
2010-09-13,7681.93,7783.94,7681.93,7767.55,1.6845423472319876,149.7951091399476
2010-09-14,7787.59,7854.25,7766.14,7790.97,0.3015107723799648,149.04421400672828
2010-09-15,7802.28,7868.7,7802.28,7842.14,0.6567859971223111,147.41919935119748
2010-09-16,7841.66,7886.89,7783.66,7796.6,-0.5807088371286406,148.86437677962186
2010-09-17,7826.2,7890.39,7826.2,7881.77,1.0923992509555447,146.17516116303824
2010-09-20,7900.8,7982.61,7900.8,7979.07,1.2344942823756533,143.17320188944325
2010-09-21,8005.53,8041.9,7935.32,7975.06,-0.050256483525012996,143.29547363906977
2010-09-22,8003.66,8015.92,7901.08,7949.19,-0.32438627420986466,144.08725920502593
2010-09-23,7965.58,7971.27,7888.13,7918.31,-0.3884672526383137,145.03915608254792
2010-09-24,7922.45,7999.2,7918.65,7991.18,0.920272128774946,142.80469217312083
2010-09-27,8060.26,8064.27,8008.96,8019.26,0.351387404613579,141.95449455436037
2010-09-28,8017.3,8046.27,7978.27,8021.04,0.02219656177750995,141.90080089364966
2010-09-29,8048.63,8064.87,7962.19,7973.78,-0.5892004029402709,143.33452891853048
2010-09-30,7982.41,7997.03,7928.36,7984.45,0.13381357398873917,143.00934942294083
2010-10-01,8018.42,8141.82,8018.42,8135.23,1.8884206175754148,138.50536493743877
2010-10-04,8190.11,8235.06,8153.47,8169.76,0.4244501999328909,137.49730714243748
2010-10-05,8171.62,8219.18,8160.8,8178.45,0.10636787371967049,137.2449547285855
2010-10-06,8236.47,8271.58,8211.09,8243.48,0.7951384431035269,135.37341025877421
2010-10-07,8254.99,8284.01,8153.69,8169.59,-0.8963447476065811,137.50224919488002
2010-10-08,8193.39,8206.62,8096.43,8139.84,-0.3641553615297721,138.37028737665605
2010-10-11,8202.87,8220.05,8166.75,8188.87,0.602345992058817,136.9430702893073
2010-10-12,8192.56,8192.56,8094.42,8131.51,-0.7004629454369082,138.61447627808366
2010-10-13,8159.42,8284.41,8146.75,8280.25,1.8291805581005294,134.32819057395608
2010-10-14,8312.53,8344.12,8201.89,8220.27,-0.7243742640620665,136.03798901982537
2010-10-15,8232.14,8248.21,8073.38,8086.35,-1.6291435682769584,139.9470712991646
2010-10-18,8097.92,8102.55,7982.05,8089.22,0.03549190920502099,139.86193971730273
2010-10-19,8121.83,8162.02,8024.4,8044.44,-0.5535762409725642,141.1971498326795
2010-10-20,8029.6,8066.58,7985.35,8003.14,-0.5133980737005883,142.44184157718092
2010-10-21,8026.21,8150.31,8024.22,8141.44,1.7280717318452377,138.32344155333703
2010-10-22,8160.27,8180.9,8088.86,8119.06,-0.2748899457589715,138.98037457538183
2010-10-25,8129.69,8215.44,8129.69,8168.18,0.6049961448739039,137.5432470880906
2010-10-26,8175.4,8189.2,8132.26,8140.63,-0.33728443790416174,138.347154949924
2010-10-27,8142.32,8145.2,8043.75,8073.47,-0.8249975738978454,140.32987055132423
2010-10-28,8100.06,8119.86,8017.23,8036.5,-0.45791958104756114,141.43545075592607
2010-10-29,8047.7,8055.93,7950.12,8036.88,0.00472842655385719,141.42403519773842
2010-11-01,8095.04,8172.48,8095.04,8164.86,1.5924089945351882,137.63983705783076
2010-11-02,8177.83,8200.55,8147.49,8180.97,0.19730895569551876,137.17187570667045
2010-11-03,8213.48,8261.29,8213.48,8228.77,0.5842827928717487,135.79417093927765
2010-11-04,8264.37,8362.09,8264.37,8356.86,1.5566117414874903,132.180029341164
2010-11-05,8395.23,8434.05,8390.93,8405.13,0.5776092934427268,130.84663770816158
2010-11-08,8412.96,8425.24,8348.55,8369.47,-0.42426470500753766,131.83021147097725
2010-11-09,8369.64,8420.26,8344.77,8405.66,0.432404919307916,130.83208219223712
2010-11-10,8402.77,8426.47,8381.74,8388.73,-0.2014119057872965,131.2979437888691
2010-11-11,8402.85,8424.03,8268.0,8284.69,-1.2402354110812808,134.20260746026705
2010-11-12,8271.65,8298.99,8096.08,8111.0,-2.096517793665187,139.21785229934653
2010-11-15,8114.56,8162.54,8057.83,8155.5,0.5486376525705827,137.9125743363374
2010-11-16,8171.27,8174.73,7967.25,7984.61,-2.095395745202633,143.00447986814632
2010-11-18,8019.45,8045.53,7857.07,7988.55,0.04934492730390705,142.88462862471914
2010-11-19,8003.76,8003.76,7821.53,7844.1,-1.8082130048632128,147.3573768819877
2010-11-22,7877.43,7985.27,7851.35,7976.18,1.6838133119159604,143.26131055216908
2010-11-23,7947.86,7947.86,7738.46,7882.97,-1.1686045199581718,146.13768668407968
2010-11-24,7892.0,7946.72,7756.45,7788.76,-1.1951079352071625,149.11487836317977
2010-11-25,7811.31,7830.28,7657.71,7679.14,-1.407412733220692,152.6710022216029
2010-11-26,7696.06,7705.92,7411.68,7552.11,-1.6542216967004197,156.92104590637587
2010-11-29,7576.73,7655.73,7541.29,7642.35,1.1948978497400065,153.88735140369124
2010-11-30,7633.94,7739.02,7583.05,7722.05,1.0428729382977675,151.26695631341417
2010-12-01,7726.39,7884.81,7726.39,7874.81,1.9782311691843413,146.39273836448115
2010-12-02,7922.45,7975.22,7910.37,7934.33,0.755827759653882,144.54440387531147
2010-12-03,7940.7,7948.32,7839.68,7873.36,-0.7684328733491119,146.4381153662477
2010-12-06,7892.51,7964.77,7846.68,7858.57,-0.1878486440350713,146.90191726993586
2010-12-07,7858.03,7867.72,7779.4,7820.49,-0.4845665305519997,148.10414692685495
2010-12-08,7806.82,7806.82,7685.52,7707.47,-1.4451779875685467,151.74227081000637
2010-12-09,7721.25,7735.37,7456.42,7486.24,-2.8703322880270776,159.1816452585009
2010-12-10,7476.97,7612.64,7421.12,7605.17,1.5886479728141278,155.12855070958307
2010-12-13,7629.5,7698.8,7570.37,7694.51,1.1747271921600744,152.16628479266382
2010-12-14,7709.49,7767.08,7687.7,7756.42,0.8045996431221614,150.15355022033359
2010-12-15,7756.34,7761.67,7646.6,7676.75,-1.0271491229201124,152.74966619988928
2010-12-16,7689.49,7740.98,7630.86,7732.46,0.7256977236460793,150.92868246327816
2010-12-20,7710.38,7769.1,7681.18,7726.96,-0.07112872229536604,151.10729187157693
2010-12-21,7737.85,7799.25,7737.85,7790.8,0.8261981426071818,149.04964830312676
2010-12-22,7803.42,7835.18,7755.67,7784.6,-0.07958104430867419,149.24800246640802
2010-12-23,7792.23,7814.8,7760.65,7769.4,-0.1952573028800586,149.73562952094116
2010-12-24,7750.5,7802.6,7741.87,7798.75,0.377764048703888,148.79576855265265
2010-12-27,7799.48,7840.81,7771.71,7778.03,-0.26568360314153106,149.45853898737855
2010-12-28,7784.5,7795.66,7762.58,7778.23,0.00257134518637514,149.45212471217744
2010-12-29,7786.92,7852.69,7786.92,7849.48,0.9160181686579172,147.18783919444346
2010-12-30,7855.52,7900.56,7855.52,7898.59,0.6256465396433875,145.65093263481202
2010-12-31,7905.21,7972.89,7905.21,7961.06,0.790900654420601,143.7233232760461
2011-01-03,7989.28,8027.83,7989.28,8001.48,0.5077213335912489,142.49213895429347
2011-01-04,8016.41,8038.74,7970.9,7981.61,-0.2483290591240639,143.09581650819823
2011-01-05,7984.57,7984.57,7885.94,7903.03,-0.9845131496026505,145.51292352426853
2011-01-06,7927.16,7942.11,7819.94,7838.92,-0.8112078531904765,147.52083195134023
2011-01-07,7835.39,7842.34,7637.54,7656.49,-2.327233853643107,153.41847243319066
2011-01-10,7663.61,7663.61,7456.12,7473.49,-2.390129158400256,159.62381698510333
2011-01-11,7488.08,7552.1,7401.74,7462.08,-0.15267298143170072,160.02079849050128
2011-01-12,7500.82,7597.36,7413.39,7586.46,1.6668274797375648,155.75775790025915
2011-01-13,7578.85,7605.77,7464.43,7481.12,-1.3885264009828036,159.35902645593174
2011-01-14,7485.52,7561.08,7345.51,7360.01,-1.6188752486258728,163.62681572443515
2011-01-17,7371.77,7386.55,7320.87,7335.93,-0.32717346851430795,164.49216391105148
2011-01-18,7361.78,7418.68,7359.41,7404.47,0.9343055345402584,162.04387349803562
2011-01-19,7421.57,7443.96,7358.35,7388.09,-0.22121772388841165,162.62484620517617
2011-01-20,7367.13,7421.14,7330.36,7409.01,0.2831584347239957,161.88330154771015
2011-01-21,7401.45,7432.77,7383.11,7402.92,-0.08219721663218493,162.09873941633842
2011-01-24,7424.45,7471.83,7412.24,7458.33,0.7484884342934928,160.15153526325597
2011-01-25,7478.57,7522.12,7394.85,7401.04,-0.7681344215125896,162.1653173067569
2011-01-27,7430.26,7433.64,7274.07,7281.27,-1.6182860787132602,166.4776886449754
2011-01-28,7286.6,7286.6,7066.77,7137.54,-1.9739688268667455,171.84380052511088
2011-01-31,7102.09,7146.59,6999.44,7128.29,-0.129596471613469,172.19655765969117
2011-02-01,7152.97,7165.17,6998.09,7011.87,-1.6332107700444243,176.71591173253356
2011-02-02,7059.39,7101.08,7013.41,7029.53,0.25185863400205566,176.02072969316583
2011-02-03,7036.37,7146.9,7020.79,7142.06,1.6008182623874045,171.6717585682562
2011-02-04,7143.82,7190.56,6968.59,6995.73,-2.048848651509516,177.35432899783152
2011-02-07,7027.77,7036.92,6968.61,6986.62,-0.13022229274142205,177.7159771105341
2011-02-08,7012.91,7012.91,6850.89,6861.21,-1.795002447535432,182.79210226767583
2011-02-09,6849.42,6859.93,6701.52,6732.91,-1.8699325629152885,188.1808905807444
2011-02-10,6736.97,6755.29,6647.92,6710.04,-0.339674821139746,189.1631048399115
2011-02-11,6725.47,6836.65,6654.82,6830.45,1.7944751447085183,184.06561793146864
2011-02-14,6882.46,7037.62,6880.98,7029.92,2.9203053971553983,176.00541684684887
2011-02-15,7045.11,7089.78,6973.43,7058.03,0.39986230284270174,174.9061707020231
2011-02-16,7057.85,7095.24,7047.79,7074.49,0.23320954997356758,174.26655490360434
2011-02-17,7085.64,7154.44,7060.78,7147.7,1.0348449146157623,171.45739188829972
2011-02-18,7161.72,7222.02,7011.66,7028.15,-1.6725660002518294,176.0749272568172
2011-02-21,7033.67,7095.29,6967.38,7089.33,0.8704993490463497,173.69243637974253
2011-02-22,7077.55,7086.76,6994.56,7028.12,-0.863410223533112,176.07610570109787
2011-02-23,7013.96,7056.04,6979.86,6988.17,-0.5684308179143227,177.65437875724257
2011-02-24,6977.58,6977.58,6760.46,6784.19,-2.918932996764534,186.00260311105674
2011-02-25,6820.04,6846.2,6724.39,6811.91,0.4085970469577038,184.83876034768514
2011-02-28,6838.94,6998.18,6827.09,6850.4,0.5650397612417146,183.23835104519443
2011-03-01,6888.55,7085.07,6888.55,7076.23,3.2965958192222367,174.19911450023528
2011-03-03,7045.74,7127.8,7018.6,7087.67,0.16166800683414806,173.75653776205718
2011-03-04,7120.97,7175.7,7077.73,7090.36,0.03795323427868702,173.65267772017216
2011-03-07,7052.81,7052.81,6944.25,7000.55,-1.2666493661816824,177.16336573554932
2011-03-08,7013.24,7085.51,7013.24,7075.81,1.0750583882694897,174.21539018147746
2011-03-09,7096.06,7125.93,7044.54,7097.3,0.3037108119070542,173.3850901046877
2011-03-10,7085.6,7085.6,7037.96,7060.64,-0.5165344567652497,174.80455029572389
2011-03-11,7039.69,7077.5,6965.93,6997.96,-0.8877382220308649,177.26594607571346
2011-03-14,6996.86,7090.46,6996.86,7084.25,1.2330736386032548,173.88869675689028
2011-03-15,7003.14,7034.93,6901.25,6982.76,-1.4326146028161069,177.8694957294823
2011-03-16,7005.98,7090.77,7005.98,7065.11,1.1793331003786323,174.63068515564512
2011-03-17,7033.0,7071.93,6993.32,7006.69,-0.8268802608876635,176.92048599267275
2011-03-18,7032.11,7041.81,6915.68,6925.81,-1.1543253661857378,180.15437905457986
2011-03-21,6951.67,6966.54,6893.9,6912.69,-0.1894363258593712,180.68610049054712
2011-03-22,6935.4,6989.21,6934.54,6969.31,0.8190733274600959,178.4057532237768
2011-03-23,6966.48,7046.02,6963.61,7043.64,1.0665331288176372,175.46779789994943
2011-03-24,7062.63,7104.29,7062.63,7095.85,0.7412360654434291,173.4409549243572
2011-03-25,7126.79,7243.02,7126.79,7229.45,1.8827906452362875,168.387775003631
2011-03-28,7225.87,7290.32,7225.87,7267.57,0.5272876913181568,166.98002220824844
2011-03-29,7268.83,7349.07,7268.83,7318.15,0.6959685286828998,165.13476766669172
2011-03-30,7332.94,7410.88,7332.94,7397.71,1.0871600062857478,162.2833282191381
2011-03-31,7411.0,7471.35,7378.7,7437.26,0.5346249041933371,160.88855304238385
2011-04-01,7440.05,7474.48,7434.68,7464.43,0.3653227129346126,159.93893706552274
2011-04-04,7478.32,7583.91,7478.32,7573.05,1.4551680436416525,156.21064168333763
2011-04-05,7581.34,7608.48,7535.73,7597.09,0.31744145357550657,155.3998965393328
2011-04-06,7600.47,7651.27,7563.37,7592.74,-0.057258766185475096,155.54621915145253
2011-04-07,7594.62,7631.59,7581.67,7605.81,0.17213812141598783,155.10708261184539
2011-04-08,7608.28,7643.25,7513.99,7538.2,-0.8889257028508513,157.39513411689794
2011-04-11,7523.67,7526.55,7462.24,7470.57,-0.8971637791515219,159.72529539245332
2011-04-13,7451.04,7618.32,7423.33,7609.98,1.8661226653387875,154.96729294952155
2011-04-15,7601.24,7611.85,7507.73,7527.54,-1.0833142794067774,157.75963993549018
2011-04-18,7528.66,7617.88,7416.72,7424.0,-1.375482561367991,161.35452586206895
2011-04-19,7422.88,7451.49,7381.56,7438.97,0.20164331896552756,160.82858245160284
2011-04-20,7478.14,7560.34,7462.96,7557.85,1.5980707006480799,156.72592073142494
2011-04-21,7581.98,7622.68,7564.36,7582.27,0.3231077621281164,155.89909090549398
2011-04-25,7562.13,7617.83,7562.13,7581.61,-0.008704517248803167,155.92136762508227
2011-04-26,7584.72,7599.31,7496.28,7574.77,-0.09021830455535618,156.1524640352116
2011-04-27,7592.81,7608.17,7537.04,7549.14,-0.33836010862375865,157.02212437443202
2011-04-28,7567.68,7574.8,7482.9,7489.56,-0.7892289717769119,159.06675425525663
2011-04-29,7492.87,7513.42,7387.97,7427.14,-0.8334267967677667,161.24403202309367
2011-05-02,7449.52,7463.28,7350.65,7366.53,-0.8160610948494407,163.39348377051337
2011-05-03,7361.33,7383.91,7193.29,7203.3,-2.215832963416964,169.36209792733882
2011-05-04,7209.4,7213.19,7126.62,7169.26,-0.4725611872336333,170.6410424506853
2011-05-05,7170.98,7205.59,7057.57,7073.78,-1.331797145033109,174.29408322000398
2011-05-06,7095.27,7191.47,7090.86,7180.7,1.5114973889490457,170.20986811870705
2011-05-09,7209.77,7221.54,7139.02,7187.48,0.09441976408985919,169.9549772660237
2011-05-10,7195.8,7237.38,7156.04,7182.19,-0.07360020480057239,170.15381102421406
2011-05-11,7195.82,7225.45,7173.72,7215.5,0.4637861153770739,168.90665927517148
2011-05-12,7201.59,7234.33,7123.09,7130.29,-1.1809299424849318,172.1202082944733
2011-05-13,7138.54,7259.06,7118.08,7205.83,1.059423950498517,169.267523657927
2011-05-16,7198.06,7198.06,7135.02,7144.52,-0.8508388346658124,171.57821659117752
2011-05-17,7151.79,7184.15,7059.56,7079.74,-0.9067089181638566,174.06317181139423
2011-05-18,7089.19,7105.11,7026.91,7044.24,-0.501430843505557,175.44433466207852
2011-05-19,7063.52,7078.84,7026.63,7040.93,-0.04698874541468889,175.57382334435934
2011-05-20,7055.3,7134.56,7049.51,7101.35,0.858125276064392,173.22917473438147
2011-05-23,7086.47,7086.47,6973.98,6983.92,-1.653629239510801,177.8233427645219
2011-05-24,6989.53,7021.98,6968.15,6997.64,0.19645127664693618,177.27862536512308
2011-05-25,6990.89,6990.89,6932.82,6950.18,-0.6782286599482101,179.17205022028205
2011-05-26,6969.09,7013.99,6965.31,7007.51,0.8248707227726415,176.88808150113235
2011-05-27,7023.57,7104.82,7023.57,7097.94,1.290472650056862,173.36043978957275
2011-05-30,7111.68,7149.55,7098.23,7120.34,0.31558452170630247,172.50047048315108
2011-05-31,7129.02,7237.28,7129.02,7233.85,1.5941654471556266,168.22452774110604
2011-06-01,7240.14,7284.81,7240.14,7275.98,0.5824007962564881,166.67143120239473
