Company,Security Id,Days,Actual Average Returns %,Predicted Negative Range,Predicted Positive Range,Prediction Range
DCB Bank Ltd.,532772,270,0.0017148281671159056,-0.12030324812843153,0.2723758476102897,0.0015085287686297374 to 0.0021819059426401
Indiabulls Housing Finance Ltd.,535789,270,1.1548571428571712e-05,1.1548571428571712e-05,0.15119615648515622,1.1548571428571712e-05 to 1.3294671041466046e-05
Godrej Consumer Products Ltd.,532424,270,0.0,0.0,0.0,-
Coforge Ltd.,532541,270,0.0,0.0,0.0,-
Oracle Financial Services Software Ltd.,532466,270,0.0,0.0,0.0,-
Sterlite Technologies Ltd.,532374,270,0.0,0.0,0.0,-
Tata Coffee Ltd.,532301,270,0.0,0.0,0.0,-
Radico Khaitan Ltd.,532497,270,0.0,0.0,0.0,-
Sun TV Network Ltd.,532733,270,0.0,0.0,0.0,-
Ultratech Cement Ltd.,532538,270,0.0,0.0,0.0,-
Gujarat State Petronet Ltd.,532702,270,0.0,0.0,0.0,-
Indian Overseas Bank,532388,270,0.0,0.0,0.0,-
Century Plyboards (India) Ltd.,532548,270,0.0,0.0,0.0,-
National Thermal Power Corp. Ltd.,532555,270,0.0,0.0,0.0,-
Indoco Remedies Ltd.,532612,270,0.0,0.0,0.0,-
Strides Pharma Science Ltd.,532531,270,0.0,0.0,0.0,-
IIFL Finance Ltd.,532636,270,0.0,0.0,0.0,-
AIA Engineering Ltd.,532683,270,0.0,0.0,0.0,-
JK Cement Ltd,532644,270,0.0,0.0,0.0,-
Biocon Ltd.,532523,270,0.0,0.0,0.0,-
Birlasoft Ltd.,532400,270,0.0,0.0,0.0,-
Adani Power Ltd.,533096,270,0.0,0.0,0.0,-
Allcargo Logistics Ltd.,532749,270,0.0,0.0,0.0,-
Ujjivan Financial Services Ltd.,539874,270,0.0,0.0,0.0,-
SIS Ltd.,540673,270,0.0,0.0,0.0,-
AU Small Finance Bank Ltd.,540611,270,0.0,0.0,0.0,-
Eris Lifesciences Ltd,540596,270,0.0,0.0,0.0,-
Star Cement Ltd,540575,270,0.0,0.0,0.0,-
Housing & Urban Development Corpn. Ltd.,540530,270,0.0,0.0,0.0,-
PNB Housing Finance Ltd.,540173,270,0.0,0.0,0.0,-
Thyrocare Technologies Ltd.,539871,270,0.0,0.0,0.0,-
Dixon Technologies (India) Ltd.,540699,270,0.0,0.0,0.0,-
Alkem Laboratories Ltd.,539523,270,0.0,0.0,0.0,-
S H Kelkar and Company Ltd,539450,270,0.0,0.0,0.0,-
Interglobe Aviation Ltd.,539448,270,0.0,0.0,0.0,-
IDFC First Bank Ltd.,539437,270,0.0,0.0,0.0,-
Gujarat Gas Ltd.,539336,270,0.0,0.0,0.0,-
Adani Transmission Ltd.,539254,270,0.0,0.0,0.0,-
Aditya Birla Capital Ltd.,540691,270,0.0,0.0,0.0,-
Godrej Agrovet Ltd.,540743,270,0.0,0.0,0.0,-
Aditya Birla Fashion and Retail Ltd.,535755,270,0.0,0.0,0.0,-
Mishra Dhatu Nigam Ltd.,541195,270,0.0,0.0,0.0,-
HDFC Asset Management Company Ltd.,541729,270,0.0,0.0,0.0,-
TCNS Clothing Co Ltd.,541700,270,0.0,0.0,0.0,-
Rites Ltd.,541556,270,0.0,0.0,0.0,-
Solara Active Pharma Sciences Ltd.,541540,270,0.0,0.0,0.0,-
Indostar Capital Finance Pvt Ltd.,541336,270,0.0,0.0,0.0,-
Orient Electric Ltd.,541301,270,0.0,0.0,0.0,-
ICICI Securities Ltd.,541179,270,0.0,0.0,0.0,-
Mas Financial Services Ltd.,540749,270,0.0,0.0,0.0,-
Bandhan Bank Ltd.,541153,270,0.0,0.0,0.0,-
Bharat Dynamics Ltd.,541143,270,0.0,0.0,0.0,-
Aster DM Healthcare Ltd.,540975,270,0.0,0.0,0.0,-
Galaxy Surfactants Ltd.,540935,270,0.0,0.0,0.0,-
Amber Enterprises India Ltd.,540902,270,0.0,0.0,0.0,-
Mahindra Logistics Ltd.,540768,270,0.0,0.0,0.0,-
Gulf Oil Lubricants India Ltd.,538567,270,0.0,0.0,0.0,-
Multi Commodity Exchange India,534091,270,0.0,0.0,0.0,-
GMR Infrastructure Ltd,532754,270,0.0,0.0,0.0,-
Redington India Ltd.,532805,270,0.0,0.0,0.0,-
Meghmani Organics Ltd.,532865,270,0.0,0.0,0.0,-
Delta Corp Ltd.,532848,270,0.0,0.0,0.0,-
Fortis Healthcare Ltd.,532843,270,0.0,0.0,0.0,-
Indiabulls Real Estate Ltd.,532832,270,0.0,0.0,0.0,-
Power Finance Corpn. Ltd.,532810,270,0.0,0.0,0.0,-
Firstsource Solutions Ltd.,532809,270,0.0,0.0,0.0,-
