Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unixtime,Rate,% Return of Company,Close Price of SP500,% Return of SP500,Beta,% YTD of Company,% YTD of SP500,Alpha,Dividend Value,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e
2012-11-13,744.95,744.95,725.05,727.3,729.1030927835053,1552,108,1131568.0,921.0,59.34,19.9,-17.65,1352745000.0,0.11,-0.13730605519703953,7233.14,-0.014099771086062418,0.26234949298850696,66.6643750859343,177.9932366855888,19.88679813031549,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-11-15,714.05,732.0,714.05,729.05,727.9725330620547,7864,398,5724776.0,2057.0,26.16,17.95,15.0,1352917800.0,0.08,0.24061597690085976,7196.35,-0.5086311062691973,0.2623499522187359,66.26431657636654,179.41442536841592,19.135938649788166,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-11-16,729.0,735.65,715.1,719.15,725.4699036918138,4984,452,3615742.0,1913.0,38.38,20.55,-9.85,1353004200.0,0.06,-1.3579315547630475,7123.69,-1.0096785175818357,0.26231444099670165,68.55315302788017,182.26438825945544,20.698310774455123,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-11-19,722.0,727.0,714.5,716.1,719.9537731134433,4002,387,2881255.0,1397.0,34.91,12.5,-5.9,1353263400.0,0.09,-0.4241117986511833,7103.82,-0.27892847667431164,0.2622432872054856,69.27105152911605,183.05390620820907,21.19999532511914,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-11-20,715.5,720.0,705.0,710.45,713.7908753709198,13480,820,9621901.0,4346.0,32.24,15.0,-5.05,1353349800.0,0.08,-0.7889959502862642,7082.19,-0.3044840663192549,0.26223719356817254,70.61721444155114,183.9183924746441,22.327950328916224,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-11-21,710.0,714.0,705.0,708.75,710.4727596741344,3928,433,2790737.0,1705.0,43.41,9.0,-1.25,1353436200.0,0.1,-0.2392849602364744,7126.76,0.6293251098883346,0.26224362972443455,71.02645502645505,182.1427970073357,23.186891174062893,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-11-22,713.9,713.9,704.25,706.05,706.994763343404,4965,328,3510229.0,2368.0,47.69,9.65,-7.85,1353522600.0,0.1,-0.3809523809523818,7152.87,0.3663656416099226,0.2622073615964905,71.68047588697686,181.11289594246784,24.11756202696229,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-11-23,707.0,712.5,707.0,708.55,709.4042724707781,4962,324,3520064.0,2579.0,51.98,5.5,1.55,1353609000.0,0.1,0.35408257205580274,7151.7,-0.01635707065835712,0.2622014460168298,71.074730082563,181.15888529999862,23.50082854270802,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-11-26,711.5,711.9,700.0,702.3,703.632438047188,6739,473,4741779.0,3653.0,54.21,11.9,-9.2,1353868200.0,0.1,-0.8820831275139329,7184.91,0.4643651159864204,0.2622036939913465,72.59718069201196,179.85931626144242,25.363623938903046,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-11-27,703.95,709.95,700.3,704.45,705.3422216441206,7688,441,5422671.0,3781.0,49.18,9.65,0.5,1353954600.0,0.1,0.3061369784992385,7291.07,1.4775411243842962,0.262210301542788,72.07040953935693,175.78448705059753,25.904127213429724,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-11-29,704.55,720.85,700.0,703.75,711.4128519499723,16231,835,11546942.0,6470.0,39.86,20.85,-0.8,1354127400.0,0.09,-0.0993683015118263,7402.2,1.5241932939884073,0.26197548347829736,72.24156305506217,171.64410580638187,27.208593243748297,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-11-30,707.95,721.5,705.05,712.85,714.5437820012149,11523,755,8233688.0,4818.0,41.81,16.45,4.9,1354213800.0,0.08,1.2930728241563159,7472.45,0.9490421766501944,0.26172329466608996,70.04278599985972,169.09032512763554,25.728846874867912,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-12-03,718.95,722.6,715.15,718.15,718.3592831962396,6808,456,4890590.0,3198.0,46.97,7.45,-0.8,1354473000.0,0.1,0.7434944237918242,7489.49,0.2280376583316146,0.2616764941828653,68.78785768989768,168.47809396901522,24.627268362892714,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-12-04,720.0,728.0,719.0,723.55,724.1033107299561,10028,672,7261308.0,2505.0,24.98,9.0,3.55,1354559400.0,0.1,0.7519320476223612,7513.99,0.3271250779425472,0.2616875381673395,67.5281597678115,167.60269843318932,23.594790978443918,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-12-05,729.9,730.0,722.0,723.95,726.2217310376918,4298,342,3121301.0,1608.0,37.41,8.0,-5.95,1354645800.0,0.1,0.05528297975261332,7533.65,0.2616452776753819,0.26169370473858944,67.43559638096555,166.90435579035397,23.68394654765403,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-12-06,729.7,729.7,718.05,723.8,722.4640069384213,5765,415,4165005.0,1950.0,33.82,11.65,-5.9,1354732200.0,0.1,-0.020719662960166918,7578.41,0.5941343173627711,0.26168842950580806,67.47029566178504,165.32795137766362,24.13205255530223,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-12-07,726.0,730.0,711.35,717.0,722.4003253024298,9837,584,7106252.0,3285.0,33.39,18.65,-9.0,1354818600.0,0.09,-0.9394860458690202,7551.62,-0.3535042310986114,0.26165399282534846,69.05857740585775,166.2692243518609,25.487119829573956,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-12-10,717.0,718.0,710.0,711.5,713.9084068500259,3854,237,2751403.0,2452.0,63.62,8.0,-5.5,1355077800.0,0.09,-0.7670850767085069,7558.58,0.09216565452181412,0.2616646556074754,70.36542515811665,166.0240415527784,26.85635132165237,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-12-11,712.5,719.4,708.0,713.0,712.6417589175893,6504,430,4635022.0,2258.0,34.72,11.4,0.5,1355164200.0,0.08,0.21082220660575413,7535.92,-0.2997917598279054,0.2616846378647023,70.00701262272091,166.823957791484,26.29268041192922,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-12-12,714.65,717.3,708.55,711.45,713.1723832052039,3382,241,2411949.0,1166.0,34.48,8.75,-3.2,1355250600.0,0.07,-0.21739130434782486,7528.79,-0.09461353092919957,0.2616711094746104,70.37739827113641,167.07664843885937,26.606583284503856,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-12-13,712.5,717.0,703.1,705.9,711.0575061681533,5269,347,3746562.0,3041.0,57.71,13.9,-6.6,1355337000.0,0.06,-0.7800969850305761,7470.69,-0.7717043508983612,0.26167074277459285,71.71695707607309,169.15371940209005,27.410077921609613,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-12-14,702.1,703.8,676.95,699.2,695.6819733697508,11716,745,8150610.0,3609.0,30.8,26.85,-2.9,1355423400.0,0.04,-0.949142938093206,7512.04,0.5534963972538165,0.26161279466540716,73.36241418764303,167.672163620002,29.467695387205502,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-12-17,701.95,708.0,696.25,703.7,702.7728102189781,3288,260,2310717.0,1399.0,42.55,11.75,1.75,1355682600.0,0.05,0.6435926773455279,7507.64,-0.05857263805836287,0.2616136125113623,72.25380133579652,167.82903815313466,28.310521060873278,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-12-18,705.95,712.7,703.55,707.05,707.4157730888965,2891,234,2045139.0,1438.0,49.74,9.15,1.1,1355769000.0,0.06,0.4760551371322919,7558.66,0.6795744068708531,0.26162296480420444,71.43766353157488,166.02122598449992,27.95839554696944,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-12-19,709.95,715.0,708.55,711.15,712.6322476322476,4329,286,3084985.0,1194.0,27.58,6.45,1.2,1355855400.0,0.05,0.5798741248850936,7604.62,0.6080442829813792,0.26158231382533526,70.4492723054208,164.4134749665335,27.404694215302428,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-12-20,710.85,714.0,698.05,699.45,702.1976071522482,15212,441,10681830.0,12527.0,82.35,15.95,-11.4,1355941800.0,0.06,-1.6452225268930531,7590.11,-0.1908050632378755,0.26155456943813316,73.30045035384944,164.91895374375338,30.120837689380913,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-12-21,701.95,706.0,686.15,689.2,694.9726827942377,7358,546,5113609.0,4295.0,58.37,19.85,-12.75,1356028200.0,0.06,-1.4654371291729196,7492.41,-1.2872013712581176,0.26163529943818337,75.87782936738247,168.37346060880276,31.78108670152148,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-12-24,685.8,693.5,685.0,690.35,689.7193240264511,12249,402,8448372.0,7669.0,62.61,8.5,4.55,1356287400.0,0.06,0.16686012768427627,7504.69,0.16389919932304764,0.2614965488045192,75.58484826537264,167.93431840622333,31.62629336923426,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-12-26,692.0,700.0,689.05,695.2,696.246785872617,6767,298,4711502.0,4435.0,65.54,10.95,3.2,1356460200.0,0.09,0.7025421887448369,7560.61,0.7451340428452191,0.2614954065984481,74.35989643268124,165.95261493450926,30.89758450089991,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-12-27,692.1,706.95,689.2,692.15,697.4688275434243,6448,578,4497279.0,2280.0,35.36,17.75,0.05,1356546600.0,0.08,-0.4387226697353364,7528.32,-0.4270819418009886,0.2614520562658642,75.12822365094273,167.09332228173085,31.38224711659074,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-12-28,697.8,704.4,692.05,698.25,700.3096241088789,6172,452,4322311.0,1148.0,18.6,12.35,0.45,1356633000.0,0.01,0.8813118543668397,7572.36,0.5849910737056874,0.26143265394985576,73.59828141783032,165.53993735110325,30.31335058797803,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2012-12-31,702.0,706.9,699.0,700.4,702.2628439484319,5197,229,3649660.0,1730.0,33.29,7.9,-1.6,1356892200.0,0.05,0.30791263873970465,7581.57,0.12162654707383867,0.26142037000537993,73.0653912050257,165.21736263069525,29.837278153296594,0.0,20822.8,20851.0,-20402.8,167.7,,2012,37116.600000000006,37168.2,-35466.7,829.0,0.0,77014.3,77082.0,-73342.9,1795.6,0.0,154347.0,154587.5,-146246.8,4080.7,8.34,
2013-01-01,707.4,709.2,702.0,704.9,705.1143022918478,3447,196,2430529.0,2218.0,64.35,7.2,-2.5,1356978600.0,0.08,0.6424900057110161,7650.75,0.912475911981292,0.261421755666778,71.96056178181306,162.8192007319544,29.336994210657338,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
2013-01-02,709.0,709.5,702.0,703.25,705.7593705293275,6990,306,4933258.0,3047.0,43.59,7.5,-5.75,1357065000.0,0.08,-0.23407575542629955,7703.19,0.6854229977453219,0.26134563859815163,72.3640241734803,161.0300408012785,30.220432977871603,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
2013-01-03,706.75,710.0,702.55,704.25,705.8256903661128,8003,498,5648723.0,2291.0,28.63,7.45,-2.5,1357151400.0,0.08,0.1421969427657377,7729.66,0.3436238753036003,0.26130083459169245,72.11927582534612,160.13615087856388,30.216470019243538,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
2013-01-04,703.1,731.0,703.0,724.8,721.4270019686288,31494,1744,22720622.0,9948.0,31.59,28.0,21.7,1357237800.0,0.07,2.9179978700745397,7742.53,0.16650150200654412,0.26129093116510604,67.23923841059603,159.70374025027994,25.45838977523173,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
2013-01-07,727.95,737.0,723.7,725.35,731.4541921984755,13382,718,9788320.0,5371.0,40.14,13.3,-2.6,1357497000.0,0.07,0.07588300220751076,7725.93,-0.2144002025177727,0.2615408178582691,67.1124284828014,160.26174195210154,25.14574927850797,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
2013-01-08,725.0,729.0,720.1,723.55,724.3966146697644,3013,199,2182607.0,1153.0,38.27,8.9,-1.45,1357583400.0,0.07,-0.2481560625904877,7734.13,0.1061360897652408,0.2615326505480725,67.5281597678115,159.98580318665446,25.63495589588186,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
2013-01-09,726.95,736.0,710.0,715.9,727.1943910437633,8843,814,6430580.0,2744.0,31.03,26.0,-11.05,1357669800.0,0.06,-1.0572869877686353,7701.59,-0.4207325193654632,0.2615348754301878,69.31834055035621,161.08426961185938,27.144878256181592,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
2013-01-10,719.9,725.0,704.15,706.6,712.6224135536729,7201,516,5131594.0,3003.0,41.7,20.85,-13.3,1357756200.0,0.06,-1.2990641150998683,7689.48,-0.15724025818045773,0.2615462999452977,71.54684404189075,161.49544572584884,29.264000532275062,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
2013-01-11,708.0,711.2,691.0,694.85,698.8795495124295,7281,508,5088542.0,4194.0,57.6,20.2,-13.15,1357842600.0,0.07,-1.6628927257288373,7641.13,-0.6287811399470322,0.26159674300222224,74.44772253004245,163.15008382268067,31.716503753499794,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
2013-01-14,695.0,700.0,686.5,698.4,693.9408967391304,5888,522,4085924.0,2466.0,41.88,13.5,3.4,1358101800.0,0.08,0.5109016334460703,7734.11,1.216835729793897,0.26163250284369244,73.56099656357391,159.98647549621094,31.64426515858667,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
2013-01-15,697.2,704.9,697.0,699.15,700.7697665662648,5312,377,3722489.0,2224.0,41.87,7.9,1.95,1358188200.0,0.09,0.10738831615120237,7763.87,0.3847889414554606,0.26147972102069494,73.37481227204466,158.98991095935403,31.73570788417949,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
2013-01-16,698.35,704.0,690.0,691.3,694.7169061056952,7796,450,5416013.0,4035.0,51.76,14.0,-7.05,1358274600.0,0.08,-1.1227919616677462,7684.99,-1.015988160543646,0.26146660517489034,75.34355561984671,161.64822595735325,33.018860074647954,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
2013-01-17,691.3,696.95,685.0,686.45,690.0945087784833,10708,430,7389532.0,8100.0,75.64,11.95,-4.85,1358361000.0,0.07,-0.7015767394763395,7728.04,0.5601829019946658,0.2613758171799364,76.58241678199431,160.19068224284553,34.66074261336163,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
2013-01-18,690.0,694.0,683.65,686.75,689.6283483851217,6533,523,4505342.0,2713.0,41.53,10.35,-3.25,1358447400.0,0.08,0.043703110204673656,7743.27,0.19707454930357748,0.26136255158360755,76.50527848562069,159.678921179295,34.712097216209095,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
2013-01-21,686.75,695.8,680.0,684.35,685.3486038394416,6876,363,4712457.0,2733.0,39.75,15.8,-2.4,1358706600.0,0.08,-0.349472151437924,7764.36,0.27236555098812953,0.2613599400032386,77.1242785124571,158.97356639826074,35.515865531707064,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
2013-01-22,684.35,690.2,681.05,682.6,685.36222490202,6634,378,4546693.0,2591.0,39.06,9.15,-1.75,1358793000.0,0.08,-0.2557171038211403,7710.18,-0.6978038112606777,0.2613589481257651,77.57837679460886,160.7933926315598,35.4944935467013,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
2013-01-23,687.95,692.0,680.0,686.45,686.3750835449806,7481,365,5134772.0,2343.0,31.32,12.0,-1.5,1358879400.0,0.08,0.5640199238206911,7694.86,-0.1986983442669344,0.26129642928025704,76.58241678199431,161.312616473854,34.37290981386312,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
2013-01-24,702.0,735.0,665.9,669.75,676.1203098279852,9941,648,6721312.0,3747.0,37.69,69.1,-32.25,1358965800.0,0.08,-2.4328064680603223,7610.2,-1.1002149486800228,0.2612972026616747,80.98544232922733,164.21960001051218,38.0162240004743,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
2013-01-25,676.95,678.95,666.0,673.85,673.064947701289,4111,348,2766970.0,1166.0,28.36,12.95,-3.1,1359052200.0,0.08,0.6121687196715131,7696.35,1.1320333236971571,0.2613309917000349,79.88424723603175,161.262026804914,37.68238832688198,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
2013-01-28,671.3,679.95,666.1,667.4,669.8258547008547,4680,299,3134785.0,2060.0,44.02,13.85,-3.9,1359311400.0,0.07,-0.9571863174297036,7701.87,0.0717223099261366,0.2612035813757376,81.62271501348518,161.07477794353838,39.49769039602759,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
2013-01-29,669.0,673.0,659.0,660.55,663.4770151133503,6352,468,4214406.0,3608.0,56.8,14.0,-8.45,1359397800.0,0.07,-1.026370991908898,7661.06,-0.5298713169658686,0.26123458059900734,83.50616910150634,162.4655073840957,41.012846838859105,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
2013-01-30,660.0,662.45,652.15,655.55,656.0092764378479,7546,521,4950246.0,3289.0,43.59,10.3,-4.45,1359484200.0,0.07,-0.7569449701006703,7667.05,0.07818761372446748,0.26123072542590825,84.90580428647701,162.26045219478158,42.46667480247813,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
2013-01-31,655.0,659.95,644.0,650.9,651.009365244537,14415,809,9384300.0,6668.0,46.26,15.95,-4.1,1359570600.0,0.07,-0.7093280451529238,7665.74,-0.017086102216634647,0.2612506149955924,86.22676294361655,162.30526994132342,43.77269889746987,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
2013-02-01,653.0,658.1,638.0,646.3,650.7205913635397,9402,563,6118075.0,5223.0,55.55,20.1,-6.7,1359657000.0,0.06,-0.7067137809187329,7636.78,-0.3777847931184741,0.2612677977361925,87.55222033111559,163.299977215528,44.84287098150836,0.0,19700.2,19714.0,-18880.9,425.6,,2013,35275.4,35322.4,-33647.899999999994,784.0999999999999,0.0,75591.20000000001,75656.4,-71756.0,1886.8,0.0,152792.50000000003,153026.4,-144497.90000000002,4198.0,10.9,
