Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-July-2009,753.0,756.5,714.0,728.65,740.69493043644,52470,2157,38864263.0,14521.0,27.67,42.5,-24.35
29-July-2009,730.0,748.0,693.5,700.0,707.2154191695569,512907,4690,362735739.0,405359.0,79.03,54.5,-30.0
30-July-2009,695.0,700.0,681.6,687.0,686.3313882959937,195369,3544,134087877.0,126741.0,64.87,18.4,-8.0
31-July-2009,695.0,711.0,688.0,699.0,697.4150904448564,314888,6286,219607643.0,103517.0,32.87,23.0,4.0
3-August-2009,705.0,728.0,698.0,724.25,714.4457690636542,110472,4103,78926253.0,31147.0,28.19,30.0,19.25
4-August-2009,735.0,739.65,708.0,711.05,717.0025090490292,72936,2372,52295295.0,25390.0,34.81,31.65,-23.95
5-August-2009,724.45,724.45,688.0,699.65,698.2439182114923,129896,4279,90699092.0,40588.0,31.25,36.45,-24.8
6-August-2009,690.0,701.0,682.0,685.5,691.2273053613354,154607,2612,106868580.0,95076.0,61.5,19.0,-4.5
7-August-2009,675.0,682.0,664.0,669.45,671.4982050484776,70754,2641,47511184.0,14428.0,20.39,18.0,-5.55
10-August-2009,686.0,696.6,653.0,661.15,667.141063251288,55904,2316,37295854.0,10050.0,17.98,43.6,-24.85
11-August-2009,660.0,669.6,654.0,659.4,662.7109281237498,29996,1628,19878677.0,5756.0,19.19,15.6,-0.6
12-August-2009,660.0,665.0,650.9,659.15,659.2741088527831,48561,1976,32015010.0,8726.0,17.97,14.1,-0.85
13-August-2009,664.0,689.0,664.0,685.05,680.1771222400082,78714,2812,53539462.0,17706.0,22.49,25.0,21.05
14-August-2009,690.0,690.0,675.0,677.95,682.3812794797818,43674,1582,29802320.0,15831.0,36.25,15.0,-12.05
17-August-2009,670.0,673.0,650.05,654.65,663.2158756966729,29605,1342,19634506.0,13497.0,45.59,22.95,-15.35
18-August-2009,650.0,673.0,648.15,667.65,660.3507736004186,40137,1852,26504499.0,4878.0,12.15,24.85,17.65
19-August-2009,670.85,683.0,658.2,666.2,667.4432069361387,58361,1725,38952653.0,14060.0,24.09,24.8,-4.65
20-August-2009,677.0,698.3,671.5,690.65,687.9947394962967,101131,2979,69577596.0,44390.0,43.89,26.8,13.65
21-August-2009,696.0,710.0,685.0,705.15,701.6033696939227,151171,4831,106062083.0,35125.0,23.24,25.0,9.15
24-August-2009,715.0,728.0,715.0,716.5,721.0279778328578,85532,2704,61670965.0,28266.0,33.05,13.0,1.5
25-August-2009,715.0,738.0,710.2,730.45,726.2979189256818,95912,3062,69660686.0,29885.0,31.16,27.8,15.45
26-August-2009,735.0,740.0,728.2,730.6,734.9626529994379,46242,1949,33986143.0,13590.0,29.39,11.8,-4.4
27-August-2009,732.0,747.0,721.05,740.35,736.9841837505666,39706,1835,29262694.0,14986.0,37.74,25.95,8.35
28-August-2009,740.0,758.0,735.0,750.05,746.8117228368063,69966,2272,52251429.0,20618.0,29.47,23.0,10.05
31-August-2009,758.9,763.9,741.0,756.5,755.5827078662637,41036,1752,31006092.0,10343.0,25.2,22.9,-2.4
1-September-2009,759.5,773.0,735.0,740.1,758.3248198122694,47728,1508,36193327.0,14875.0,31.17,38.0,-19.4
2-September-2009,736.0,739.0,725.0,732.15,731.9458178745912,27223,1167,19925761.0,3287.0,12.07,14.0,-3.85
3-September-2009,741.65,741.65,725.0,729.85,733.0409653858367,25192,986,18466768.0,6323.0,25.1,16.65,-11.8
4-September-2009,730.1,754.9,723.0,751.3,741.6709030679629,46187,1724,34255554.0,12694.0,27.48,31.9,21.2
7-September-2009,758.0,764.4,749.0,758.4,756.117757849453,46723,1301,35328090.0,22841.0,48.89,15.4,0.4
8-September-2009,768.0,775.0,742.25,746.45,760.5819050295025,49826,1678,37896754.0,16568.0,33.25,32.75,-21.55
9-September-2009,747.0,749.5,735.0,737.0,738.2998103284767,92792,1137,68508316.0,69560.0,74.96,14.5,-10.0
10-September-2009,747.0,748.8,733.05,738.05,739.3012892485191,51658,1056,38190826.0,31460.0,60.9,15.75,-8.95
11-September-2009,738.0,752.0,735.0,742.25,742.0628883013878,30260,1411,22454823.0,8097.0,26.76,17.0,4.25
14-September-2009,738.0,758.0,734.0,753.85,749.489815007275,48110,1485,36057955.0,19275.0,40.06,24.0,15.85
15-September-2009,759.9,765.7,758.0,764.55,762.9154643327962,54616,1499,41667391.0,18767.0,34.36,7.7,4.65
16-September-2009,770.1,797.4,765.0,792.25,782.9507686449167,120797,3454,94578104.0,40688.0,33.68,32.4,22.15
17-September-2009,801.05,812.0,783.2,792.85,802.7102924351287,109255,3577,87700113.0,28512.0,26.1,28.8,-8.2
18-September-2009,800.0,801.0,786.0,795.8,794.5101859337109,37110,1431,29484273.0,8555.0,23.05,15.0,-4.2
22-September-2009,797.0,808.8,791.5,801.65,800.4741055250563,36977,969,29599131.0,18112.0,48.98,17.3,4.65
23-September-2009,809.35,820.35,785.1,789.6,804.102068003045,63056,1738,50703460.0,20239.0,32.1,35.25,-19.75
24-September-2009,780.0,806.0,774.0,795.1,788.0586401817317,37858,1414,29834324.0,5778.0,15.26,32.0,15.1
25-September-2009,798.7,798.7,774.0,781.8,788.2114697586962,31910,1140,25151828.0,11592.0,36.33,24.7,-16.9
29-September-2009,786.0,787.7,774.0,776.1,779.156010327284,26338,1027,20521411.0,9628.0,36.56,13.7,-9.9
30-September-2009,772.0,789.0,768.0,784.35,776.0177529342337,61004,1680,47340187.0,27152.0,44.51,21.0,12.35
1-October-2009,780.0,794.85,774.5,784.55,786.7211463579252,38522,1403,30306072.0,8579.0,22.27,20.35,4.55
5-October-2009,780.0,807.0,778.1,789.5,794.4344817002992,65165,2019,51769323.0,20616.0,31.64,28.9,9.5
6-October-2009,795.0,806.7,769.0,788.2,782.870480245707,57304,1549,44861610.0,21125.0,36.86,37.7,-6.8
7-October-2009,796.5,798.95,777.75,789.65,789.5434708655295,41154,1068,32492872.0,19421.0,47.19,21.2,-6.85
8-October-2009,797.0,827.9,790.0,803.8,809.8508845555751,153693,3972,124468412.0,66535.0,43.29,37.9,6.8
9-October-2009,815.5,824.0,774.0,780.35,804.6466237350506,135875,4138,109331360.0,29360.0,21.61,50.0,-35.15
12-October-2009,788.0,793.0,778.3,790.05,786.4395086480342,66836,1718,52562471.0,27928.0,41.79,14.7,2.05
14-October-2009,790.05,809.8,790.05,802.45,802.7978164611909,46072,1592,36986501.0,16548.0,35.92,19.75,12.4
15-October-2009,806.0,817.0,800.35,812.65,811.3187402933563,57950,2085,47015921.0,18822.0,32.48,16.65,6.65
16-October-2009,816.0,821.8,810.0,814.55,815.7691811235028,38736,1427,31599635.0,14463.0,37.34,11.8,-1.45
17-October-2009,815.0,819.9,806.0,808.9,811.6288483466362,8770,413,7117985.0,4928.0,56.19,13.9,-6.1
20-October-2009,812.0,817.0,804.0,806.05,810.1894881170018,21880,1101,17726946.0,7503.0,34.29,13.0,-5.95
21-October-2009,808.0,825.0,803.0,814.35,818.1407597395058,94743,2397,77513110.0,30142.0,31.81,22.0,6.35
22-October-2009,814.5,823.0,786.65,790.45,806.6519182822907,53746,2050,43354314.0,11499.0,21.4,36.35,-24.05
23-October-2009,799.9,805.0,782.05,787.95,794.4303284810861,60247,1425,47862044.0,27202.0,45.15,22.95,-11.95
26-October-2009,787.95,794.0,772.0,779.0,781.298273785628,29892,1134,23354568.0,9041.0,30.25,22.0,-8.95
27-October-2009,777.0,791.45,745.0,752.1,764.9350664999772,66391,1706,50784804.0,32540.0,49.01,46.45,-24.9
28-October-2009,750.0,772.0,750.0,766.0,761.3494731443491,42896,1094,32658847.0,19944.0,46.49,22.0,16.0
29-October-2009,758.0,771.7,749.0,760.2,760.2196320964164,37836,1029,28763670.0,21031.0,55.58,22.7,2.2
30-October-2009,762.0,783.1,731.15,767.85,760.8093166923201,287162,3443,218475525.0,167148.0,58.21,51.95,5.85
3-November-2009,760.0,769.0,727.2,731.95,738.0865661528035,47224,1656,34855400.0,15516.0,32.86,41.8,-28.05
4-November-2009,730.0,732.5,707.5,725.15,719.5276016209218,239370,1921,172233322.0,202011.0,84.39,25.0,-4.85
5-November-2009,729.0,765.0,715.0,751.9,727.2758337495143,90105,1646,65531189.0,55517.0,61.61,50.0,22.9
6-November-2009,755.0,773.0,737.5,743.7,753.0333924162816,31594,1249,23791337.0,6480.0,20.51,35.5,-11.3
9-November-2009,752.0,759.5,744.35,751.7,751.9463409392127,27917,990,20992086.0,7017.0,25.14,15.15,-0.3
10-November-2009,752.0,759.0,738.1,742.15,746.7307190300779,34477,1131,25745035.0,9384.0,27.22,20.9,-9.85
11-November-2009,740.0,772.0,740.0,765.05,757.160135564499,37768,1327,28596424.0,14727.0,38.99,32.0,25.05
12-November-2009,771.0,776.5,755.35,767.8,764.7224802145332,122312,2419,93534736.0,47189.0,38.58,21.15,-3.2
13-November-2009,774.0,778.0,759.05,762.4,769.385410904543,41579,1717,31990276.0,10485.0,25.22,18.95,-11.6
16-November-2009,772.0,786.45,767.0,773.85,777.0676745440497,68593,1972,53301403.0,26814.0,39.09,19.45,1.85
17-November-2009,771.0,775.0,758.15,761.95,765.4877125108982,36704,1002,28096461.0,7686.0,20.94,16.85,-9.05
18-November-2009,764.8,774.95,757.0,772.75,769.5327367923372,57107,1410,43945706.0,26285.0,46.03,17.95,7.95
19-November-2009,770.0,771.0,752.05,760.05,759.843476821192,30200,981,22947273.0,9469.0,31.35,18.95,-9.95
20-November-2009,755.0,770.5,754.05,766.65,764.7732580147338,68686,885,52529216.0,48349.0,70.39,16.45,11.65
23-November-2009,773.45,778.8,764.0,766.55,772.8537011024561,46986,1171,36313304.0,19312.0,41.1,14.8,-6.9
24-November-2009,775.0,784.0,757.25,759.5,767.228482697427,36064,1338,27669328.0,10493.0,29.1,26.75,-15.5
25-November-2009,765.0,771.0,751.5,752.85,759.3922726505821,29635,1009,22504590.0,9807.0,33.09,19.5,-12.15
26-November-2009,757.9,759.0,743.15,749.55,754.5895123525224,120866,1009,91204216.0,106104.0,87.79,15.85,-8.35
27-November-2009,743.0,743.0,721.0,736.65,730.4557947993883,127485,951,93122157.0,108835.0,85.37,22.0,-6.35
30-November-2009,745.0,752.0,735.0,738.65,747.172674454926,32014,681,23919986.0,20696.0,64.65,17.0,-6.35
1-December-2009,739.1,747.0,737.0,743.45,742.7471848371425,62785,905,46633382.0,45791.0,72.93,10.0,4.35
2-December-2009,746.95,746.95,733.1,736.55,739.0643507505534,48764,1284,36039734.0,23103.0,47.38,13.85,-10.4
3-December-2009,740.0,741.9,731.0,734.2,737.9249576087387,50718,1506,37426078.0,28115.0,55.43,10.9,-5.8
4-December-2009,734.0,739.5,730.15,732.65,734.7885676130754,34446,1280,25310527.0,13817.0,40.11,9.35,-1.35
7-December-2009,739.0,744.9,731.0,734.75,737.8597079286853,165576,3307,122171859.0,84919.0,51.29,13.9,-4.25
8-December-2009,739.55,751.9,737.0,747.75,744.7905303302872,41691,1518,31051062.0,11050.0,26.5,14.9,8.2
9-December-2009,747.75,754.0,738.0,740.1,746.2657803020523,30988,1274,23125284.0,7929.0,25.59,16.0,-7.65
10-December-2009,744.45,744.9,735.0,737.85,739.1260549872122,31280,1191,23119863.0,6022.0,19.25,9.9,-6.6
11-December-2009,746.0,759.0,741.1,751.2,750.3001928433682,144677,2463,108551181.0,75092.0,51.9,17.9,5.2
14-December-2009,758.0,763.9,750.0,752.65,758.2612771663222,89495,3192,67860593.0,35677.0,39.86,13.9,-5.35
15-December-2009,760.0,762.95,744.5,748.5,755.6732877139708,48079,1890,36332016.0,20973.0,43.62,18.45,-11.5
16-December-2009,751.45,761.0,749.2,758.2,755.2211174242426,65472,1974,49445837.0,27775.0,42.42,11.8,6.75
17-December-2009,759.9,765.0,752.9,758.95,760.425892040256,65580,1820,49868730.0,30179.0,46.02,12.1,-0.95
18-December-2009,755.0,765.8,749.0,762.25,760.1514709774931,260677,1308,198154005.0,231173.0,88.68,16.8,7.25
21-December-2009,764.2,766.0,749.0,753.3,758.9634694635299,272019,1273,206452484.0,233235.0,85.74,17.0,-10.9
22-December-2009,760.0,760.0,751.0,757.35,756.688888888889,17460,548,13211788.0,5740.0,32.88,9.0,-2.65
23-December-2009,760.0,772.0,756.6,770.65,766.5930094043886,31900,1257,24454317.0,12416.0,38.92,15.4,10.65
24-December-2009,775.0,777.0,765.0,768.6,771.3569804287047,26825,904,20691651.0,7602.0,28.34,12.0,-6.4
29-December-2009,774.45,775.1,761.25,763.3,766.8042796005707,14020,670,10750596.0,4026.0,28.72,13.85,-11.15
30-December-2009,760.1,766.0,754.2,756.15,757.2508686587906,14390,675,10896840.0,3783.0,26.29,11.8,-3.95
31-December-2009,757.0,771.6,755.05,767.25,764.8023624372478,50795,1493,38848136.0,18820.0,37.05,16.55,10.25
4-January-2010,772.0,775.0,761.3,765.35,769.3484726038466,12374,617,9519918.0,3083.0,24.92,13.7,-6.65
5-January-2010,774.4,774.4,762.0,764.25,766.8078184240187,19518,731,14966555.0,6718.0,34.42,12.4,-10.15
6-January-2010,768.0,772.0,760.0,763.7,766.6763585732422,24419,841,18721470.0,8132.0,33.3,12.0,-4.3
7-January-2010,769.45,790.8,763.5,781.8,776.7170912031421,51939,1812,40341909.0,15219.0,29.3,27.3,12.35
8-January-2010,788.0,803.0,783.3,795.65,795.8111919103646,160205,3712,127492932.0,62918.0,39.27,19.7,7.65
11-January-2010,803.0,823.4,802.0,820.6,814.6277327652441,114536,3478,93304202.0,42531.0,37.13,21.4,17.6
12-January-2010,822.0,825.0,796.95,801.75,808.5280785413744,53475,1930,43236039.0,14244.0,26.64,28.05,-20.25
13-January-2010,792.0,822.0,790.0,818.3,813.3879114904441,97481,2839,79289867.0,37825.0,38.8,32.0,26.3
14-January-2010,824.8,858.0,812.65,853.95,838.1493108626731,299650,7097,251151441.0,87226.0,29.11,45.35,29.15
15-January-2010,860.0,874.35,850.0,855.8,865.8201484098943,141500,4129,122513551.0,27506.0,19.44,24.35,-4.2
18-January-2010,855.8,864.85,846.35,856.8,855.6968931973477,59418,1822,50843798.0,9637.0,16.22,18.5,1.0
19-January-2010,859.8,860.8,835.0,839.85,845.662017996846,32339,1307,27347864.0,10689.0,33.05,25.8,-19.95
20-January-2010,839.85,864.95,839.85,855.9,853.6997509101361,52190,1628,44554590.0,14417.0,27.62,25.1,16.05
21-January-2010,855.9,880.0,831.25,837.4,859.1109675355044,81258,3279,69809639.0,12284.0,15.12,48.75,-18.5
22-January-2010,830.0,830.0,800.0,807.35,813.7608731999916,95694,3119,77872033.0,25991.0,27.16,30.0,-22.65
25-January-2010,805.0,828.95,805.0,813.95,819.1960583393106,58554,2218,47967206.0,7627.0,13.03,23.95,8.95
27-January-2010,814.65,814.95,768.0,777.1,787.5379636079442,58859,3339,46353697.0,15517.0,26.36,46.95,-37.55
28-January-2010,780.1,803.0,775.15,785.5,789.4667465261141,41740,2028,32952342.0,10517.0,25.2,27.85,5.4
29-January-2010,780.0,823.3,767.1,811.95,798.3409573967838,53165,2471,42443797.0,11701.0,22.01,56.2,31.95
1-February-2010,811.95,822.9,805.0,813.15,816.1984303173002,44595,1812,36398369.0,5778.0,12.96,17.9,1.2
2-February-2010,820.0,823.9,800.0,807.15,810.4825810744443,63121,1758,51158471.0,25166.0,39.87,23.9,-12.85
3-February-2010,807.0,824.0,807.0,809.6,815.6269783693351,67543,2071,55089893.0,18315.0,27.12,17.0,2.6
4-February-2010,809.0,812.0,786.2,793.2,800.252941423649,47596,1605,38088839.0,16488.0,34.64,25.8,-15.8
5-February-2010,776.2,784.2,772.0,778.15,778.4286888018945,41382,1199,32212936.0,17818.0,43.06,12.2,1.95
6-February-2010,780.0,787.9,779.1,783.65,782.7980825101683,3442,217,2694391.0,1272.0,36.96,8.8,3.65
8-February-2010,785.0,795.95,767.0,789.45,781.4067979160402,39924,1453,31196885.0,9887.0,24.76,28.95,4.45
9-February-2010,799.0,803.0,781.0,785.6,790.5449250453547,31419,1394,24838131.0,3168.0,10.08,22.0,-13.4
10-February-2010,790.0,805.85,786.1,789.25,794.8782274212247,37956,1391,30170398.0,9145.0,24.09,19.75,-0.75
11-February-2010,794.0,807.0,789.05,792.25,798.5081795302012,19072,927,15229148.0,3311.0,17.36,17.95,-1.75
15-February-2010,790.0,799.45,789.45,794.0,792.9907211939714,20369,544,16152428.0,4779.0,23.46,10.0,4.0
16-February-2010,797.65,802.6,787.3,799.95,796.7171142750403,24091,1141,19193712.0,4447.0,18.46,15.3,2.3
17-February-2010,805.0,813.05,800.05,802.8,807.2658250922844,21943,1011,17713834.0,4890.0,22.29,13.0,-2.2
18-February-2010,809.9,810.0,796.0,799.15,803.7036121673008,21040,761,16909924.0,5896.0,28.02,14.0,-10.75
19-February-2010,794.0,808.0,790.15,803.1,799.7355634638194,21075,894,16854427.0,5646.0,26.79,17.85,9.1
22-February-2010,812.0,820.0,798.5,800.9,812.5421837139288,27238,1158,22132024.0,6358.0,23.34,21.5,-11.1
23-February-2010,804.0,812.0,804.0,806.15,808.0869148876249,17753,887,14345967.0,6588.0,37.11,8.0,2.15
24-February-2010,806.15,818.8,805.0,810.05,812.7875444438173,35438,1586,28803565.0,6420.0,18.12,13.8,3.9
25-February-2010,814.0,818.0,801.0,808.0,808.158068605232,26033,940,21038779.0,7409.0,28.46,17.0,-6.0
26-February-2010,805.35,823.0,786.1,794.75,808.2393738838114,47595,1670,38468153.0,13301.0,27.95,36.9,-10.6
2-March-2010,794.0,796.5,775.25,782.9,780.8704311468776,44486,1806,34737802.0,13535.0,30.43,21.25,-11.1
3-March-2010,783.0,800.0,777.35,796.6,789.7016631111497,45938,1370,36277315.0,11792.0,25.67,22.65,13.6
4-March-2010,800.0,802.5,792.0,795.55,796.7221359223303,30900,985,24618714.0,9259.0,29.96,10.5,-4.45
5-March-2010,799.0,826.95,798.0,823.1,816.0610395614557,75705,2381,61779901.0,28298.0,37.38,28.95,24.1
8-March-2010,827.2,849.25,820.0,846.35,838.8555962212813,104374,3267,87554714.0,33025.0,31.64,29.25,19.15
9-March-2010,850.0,854.0,831.2,836.4,842.8782323387677,48765,1802,41102957.0,10035.0,20.58,22.8,-13.6
10-March-2010,838.4,846.0,825.0,842.15,840.6810803180726,42506,1484,35733990.0,10889.0,25.62,21.0,3.75
11-March-2010,848.0,875.0,843.05,871.9,861.3421209029029,89179,3417,76813629.0,29856.0,33.48,31.95,23.9
12-March-2010,874.95,875.0,862.35,869.8,868.4986643487109,47168,1912,40965345.0,10040.0,21.29,12.65,-5.15
15-March-2010,855.0,865.9,843.0,848.65,854.6919026870007,16524,890,14122929.0,3617.0,21.89,22.9,-6.35
16-March-2010,848.65,852.0,839.0,849.0,846.3310781318203,22910,995,19389445.0,3743.0,16.34,13.0,0.35
17-March-2010,859.5,873.0,852.0,860.35,864.5297763119398,37597,1291,32503726.0,13364.0,35.55,21.0,0.85
18-March-2010,856.0,867.0,847.0,851.25,856.2525214899713,34900,1001,29883213.0,15502.0,44.42,20.0,-4.75
19-March-2010,853.0,859.9,845.0,846.8,850.3809993830969,24315,824,20677014.0,12043.0,49.53,14.9,-6.2
22-March-2010,842.0,850.0,825.0,833.5,838.0086495734619,42083,953,35265918.0,22590.0,53.68,25.0,-8.5
23-March-2010,841.0,844.0,827.5,832.1,834.4730669846948,15093,613,12594702.0,5471.0,36.25,16.5,-8.9
25-March-2010,831.0,838.8,819.0,823.7,826.6315544458081,23629,875,19532477.0,8901.0,37.67,19.8,-7.3
26-March-2010,837.0,841.0,815.0,828.0,833.3196918115033,27905,898,23253786.0,6531.0,23.4,26.0,-9.0
29-March-2010,831.0,831.0,818.4,823.05,823.4585032881046,24026,993,19784414.0,5737.0,23.88,12.6,-7.95
30-March-2010,824.0,828.0,817.1,824.3,821.6152645113887,21776,876,17891494.0,3508.0,16.11,10.9,0.3
31-March-2010,825.0,834.85,825.0,830.2,831.3134989576096,34536,1270,28710243.0,5349.0,15.49,9.85,5.2
1-April-2010,840.0,840.95,825.0,828.0,833.3456668715428,48810,1421,40675602.0,16797.0,34.41,15.95,-12.0
5-April-2010,833.0,853.9,821.1,845.95,836.9109378919137,51829,1252,43376257.0,26026.0,50.22,32.8,12.95
6-April-2010,850.0,859.15,836.5,842.3,849.0020184689911,79268,2248,67298692.0,17577.0,22.17,22.65,-7.7
7-April-2010,846.0,848.4,828.2,834.05,837.5707756839666,31946,1095,26757036.0,11039.0,34.56,20.2,-11.95
8-April-2010,834.0,840.0,821.0,824.2,830.907842197732,18783,829,15606942.0,5616.0,29.9,19.0,-9.8
9-April-2010,824.0,849.9,824.0,845.6,838.1914263240691,38140,1329,31968621.0,14001.0,36.71,25.9,21.6
12-April-2010,851.0,853.9,837.1,844.05,845.2864682998631,47555,1495,40197598.0,14974.0,31.49,16.8,-6.95
13-April-2010,847.0,847.0,830.0,838.85,839.6866018290027,20667,756,17353803.0,10171.0,49.21,17.0,-8.15
15-April-2010,847.0,851.9,825.1,832.3,844.0702532815677,37863,1146,31959032.0,10277.0,27.14,26.8,-14.7
16-April-2010,837.1,850.0,830.5,846.3,840.1652126499457,25676,1209,21572082.0,7170.0,27.92,19.5,9.2
19-April-2010,842.55,851.0,830.05,847.15,842.8984140461532,32977,1406,27796261.0,11436.0,34.68,20.95,4.6
20-April-2010,855.0,864.7,850.0,857.65,859.4250861023994,51973,2247,44666900.0,13092.0,25.19,14.7,2.65
21-April-2010,861.0,864.85,848.0,851.25,855.8458012833286,25091,978,21474027.0,6747.0,26.89,16.85,-9.75
22-April-2010,851.0,869.05,842.0,851.7,856.4109609799217,39595,1503,33909592.0,10197.0,25.75,27.05,0.7
23-April-2010,849.0,851.7,820.2,822.95,832.8228666245259,63280,2212,52701031.0,25775.0,40.73,31.5,-26.05
26-April-2010,824.1,830.0,810.1,811.95,816.248725,40000,1483,32649949.0,13186.0,32.97,19.9,-12.15
27-April-2010,811.0,819.0,805.0,810.2,812.526184142613,75561,1127,61395291.0,59529.0,78.78,14.0,-0.8
28-April-2010,801.1,818.0,800.05,814.6,810.9550302501093,32066,1301,26004084.0,6720.0,20.96,17.95,13.5
29-April-2010,820.0,824.4,800.0,803.9,811.5940327927606,22322,1065,18116402.0,8613.0,38.59,24.4,-16.1
30-April-2010,802.0,812.95,777.0,791.5,790.0045235888609,135954,5088,107404275.0,19563.0,14.39,35.95,-10.5
3-May-2010,799.8,799.8,741.0,744.25,754.1946509576613,126976,5028,95764620.0,46573.0,36.68,58.8,-55.55
4-May-2010,749.0,750.0,725.0,728.3,739.8798184208113,130852,4163,96814754.0,58655.0,44.83,25.0,-20.7
5-May-2010,725.0,729.9,702.0,725.2,717.70879693295,47994,2638,34445716.0,13821.0,28.8,27.9,0.2
6-May-2010,722.0,732.0,693.0,696.25,706.2678272712468,135102,4567,95418196.0,61380.0,45.43,39.0,-25.75
7-May-2010,689.7,699.7,669.2,685.35,676.7123238617035,111702,4857,75590120.0,37287.0,33.38,30.5,-4.35
10-May-2010,698.5,703.0,689.0,699.8,698.49708328946,94970,2300,66336268.0,49195.0,51.8,14.0,1.3
11-May-2010,700.0,703.0,682.1,685.9,689.28503093726,61253,1957,42220776.0,30754.0,50.21,20.9,-14.1
12-May-2010,688.0,695.0,677.05,680.55,685.3757609106854,58154,2012,39857342.0,25590.0,44.0,17.95,-7.45
13-May-2010,689.0,696.0,683.0,689.15,691.3294712493092,48851,1825,33772136.0,12970.0,26.55,13.0,0.15
14-May-2010,686.0,697.0,670.0,673.55,686.2197953932091,31866,1622,21867080.0,8919.0,27.99,27.0,-12.45
17-May-2010,700.0,869.0,700.0,831.45,829.8565066664407,1179790,29561,979056408.0,213072.0,18.06,169.0,131.45
18-May-2010,835.0,839.9,818.5,830.65,828.5449786953343,280455,8233,232369582.0,84973.0,30.3,21.4,-4.35
19-May-2010,826.0,835.0,820.0,831.6,827.1024286003061,138516,3892,114566920.0,36740.0,26.52,15.0,5.6
20-May-2010,838.0,880.0,786.0,827.4,823.9688062878664,73284,1719,60383730.0,23793.0,32.47,94.0,-10.6
21-May-2010,822.55,829.8,821.1,827.3,826.2989685418112,38877,1241,32124025.0,17184.0,44.2,8.7,4.75
24-May-2010,830.1,830.1,823.25,829.1,827.1429243170624,44660,1355,36940203.0,29365.0,65.75,6.85,-1.0
25-May-2010,829.1,832.4,826.0,827.2,827.6762998852914,58409,1282,48343745.0,43900.0,75.16,6.4,-1.9
26-May-2010,830.0,833.0,825.1,831.55,829.9988897524147,27021,999,22427400.0,10815.0,40.02,7.9,1.55
27-May-2010,829.5,864.0,829.5,847.55,850.7847660464963,122332,4174,104078202.0,33093.0,27.05,34.5,18.05
28-May-2010,853.4,874.0,837.3,862.25,861.7290651904308,111274,3573,95888040.0,35283.0,31.71,36.7,8.85
31-May-2010,861.6,869.0,851.0,857.05,857.1567735180412,24832,1068,21284917.0,7853.0,31.62,18.0,-4.55
1-June-2010,853.3,858.7,845.25,852.6,851.977660679828,13474,607,11479547.0,3172.0,23.54,13.45,-0.7
2-June-2010,854.0,859.0,848.0,851.7,852.3613869188338,38070,1038,32449398.0,17276.0,45.38,11.0,-2.3
3-June-2010,855.6,862.0,852.55,858.85,858.254963615129,33393,995,28659708.0,19828.0,59.38,9.45,3.25
4-June-2010,858.0,861.9,855.0,857.65,857.9781108881082,15944,397,13679603.0,6309.0,39.57,6.9,-0.35
7-June-2010,850.0,867.1,850.0,857.9,858.6836897179253,35168,1139,30198188.0,16551.0,47.06,17.1,7.9
8-June-2010,853.75,863.8,850.5,852.35,857.0223362434268,39174,1014,33572993.0,13372.0,34.13,13.3,-1.4
9-June-2010,853.0,858.9,851.3,852.8,854.4114250781145,58888,790,50314580.0,40454.0,68.7,7.6,-0.2
10-June-2010,855.6,859.0,853.2,857.15,856.6142394822007,13905,381,11911221.0,7085.0,50.95,5.8,1.55
11-June-2010,865.0,865.0,854.0,858.6,858.0893671075246,13383,465,11483810.0,5535.0,41.36,11.0,-6.4
14-June-2010,858.0,863.0,853.0,860.0,857.1939943285397,19748,480,16927867.0,10676.0,54.06,10.0,2.0
15-June-2010,859.8,863.7,857.1,861.7,860.8337106816526,49468,1002,42583722.0,39331.0,79.51,6.6,1.9
16-June-2010,860.0,865.0,856.2,860.9,859.0177777777776,9900,303,8504276.0,4244.0,42.87,8.8,0.9
17-June-2010,857.55,866.85,857.55,865.5,863.1999888492414,17936,447,15482355.0,11820.0,65.9,9.3,7.95
18-June-2010,867.0,868.0,859.55,861.1,861.3119877422963,41117,714,35414565.0,32411.0,78.83,8.45,-5.9
21-June-2010,862.1,879.9,859.2,869.9,872.7266472150851,68889,1601,60121266.0,33024.0,47.94,20.7,7.8
22-June-2010,866.05,882.0,866.05,870.25,875.7195743168535,50648,1049,44353445.0,31604.0,62.4,15.95,4.2
23-June-2010,865.75,876.9,865.75,872.5,873.2139136279616,11902,411,10392992.0,7021.0,58.99,11.15,6.75
24-June-2010,882.0,886.5,871.05,881.5,879.6468118083842,55486,1237,48808083.0,28792.0,51.89,15.45,-0.5
25-June-2010,875.0,879.8,872.1,873.2,874.8850193971948,33510,460,29317397.0,26235.0,78.29,7.7,-1.8
28-June-2010,873.0,874.9,859.0,862.5,862.8890703599661,30614,792,26416486.0,14881.0,48.61,15.9,-10.5
29-June-2010,829.0,867.7,829.0,861.5,862.8677919016752,47516,580,41000026.0,30669.0,64.54,38.7,32.5
30-June-2010,862.0,870.95,861.0,862.15,864.6034776547132,25822,560,22325791.0,13066.0,50.6,9.95,0.15
1-July-2010,867.0,867.0,858.15,860.05,860.0400040924901,48870,448,42030155.0,41543.0,85.01,8.85,-6.95
