DATE,SCRIP CODE,DELIVERY QTY,DELIVERY VAL,DAY'S VOLUME,DAY'S TURNOVER,DELV. PER.
11022021,506687,17054,25551156,23111,34747460,73.79
11022021,506690,5857,1800735,9083,2787457,64.48
11022021,506734,1591,96256,1591,95113,100.0
11022021,506767,6901,36813730,15828,84033704,43.6
11022021,506808,16944,129792,20366,160452,83.2
11022021,506820,1821,6776215,4439,16544776,41.02
11022021,506852,62298,3672468,77404,4541100,80.48
11022021,506854,92894,21333108,137670,30405041,67.48
11022021,506863,1000,980,1000,980,100.0
11022021,506879,104826,24759902,165602,40424986,63.3
11022021,506910,1846,96362,2768,142874,66.69
11022021,506919,20903,5670984,29825,8247975,70.09
11022021,506935,175,2223,175,2223,100.0
11022021,506943,64618,77250819,229556,276226119,28.15
11022021,506975,2000,5460,2000,5460,100.0
11022021,506981,2328,213944,2553,231064,91.19
11022021,507155,2844,107769,2844,107769,100.0
11022021,507180,3015,114570,3499,132835,86.17
11022021,507205,9173,248130,13561,366037,67.64
11022021,507300,41,74331,41,74331,100.0
11022021,507315,8096,76993,10979,104102,73.74
11022021,507410,8138,501301,13243,818952,61.45
11022021,507435,3367,232653,3367,232653,100.0
11022021,507438,2024,880946,4245,1872815,47.68
11022021,507442,22612,150144,29440,183392,76.81
11022021,507450,80,458,80,458,100.0
11022021,507474,878,43813,928,45513,94.61
11022021,507486,800,19000,800,19000,100.0
11022021,507488,797,335498,2090,883386,38.13
11022021,507490,39060,276936,103025,721709,37.91
11022021,507498,2867,13676,3689,17392,77.72
11022021,507508,160,704,173,769,92.49
11022021,507514,54517,1507396,72232,2000469,75.47
11022021,507515,628,7476,628,7476,100.0
11022021,507522,300,1228,300,1228,100.0
11022021,507525,29,21192,29,21107,100.0
11022021,507526,30055,10607913,47488,16766308,63.29
11022021,507552,11615,616176,15049,797287,77.18
11022021,507580,9624,1005227,13633,1407351,70.59
11022021,507598,3,142,3,141,100.0
11022021,507609,4,272,4,272,100.0
11022021,507621,99,37031,129,48351,76.74
11022021,507645,21,191925,25,227757,84.0
11022021,507685,171022,74582695,341427,148806578,50.09
11022021,507690,1595,118030,1669,123004,95.57
11022021,507717,2025,1563503,2847,2198519,71.13
11022021,507747,898,521738,1206,696727,74.46
11022021,507753,75530,1986439,96534,2554621,78.24
11022021,507759,26,544,27,564,96.3
11022021,507779,33724,4736536,43459,5853826,77.6
11022021,507785,1710,125685,2471,182957,69.2
11022021,507789,8628,698868,27834,2260322,31.0
11022021,507794,21672,561305,201532,5207825,10.75
11022021,507813,231,9009,231,9265,100.0
11022021,507815,390,2230605,629,3592549,62.0
11022021,507828,14503,89629,15698,100092,92.39
11022021,507836,338,74698,352,76800,96.02
11022021,507852,1,6,1,6,100.0
11022021,507864,1573,45617,1602,45756,98.19
11022021,507872,2051,29055,2051,29055,100.0
