security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,449.24,449.24,-39.11,31.03,3.99,2014,2
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,618.85,618.85,-42.82,22.27,2.86,2014,3
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,362.08,362.08,-60.73,48.03,6.18,2014,4
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,497.21,497.21,-82.69,39.77,5.12,2015,1
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,385.56,385.56,-39.92,-33.69,-4.33,2015,2
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,452.38,452.38,-42.60,47.12,6.06,2015,3
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,828.78,828.78,-32.88,117.46,15.11,2015,4
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,621.95,621.95,-120.10,90.96,11.70,2016,1
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,463.07,463.07,-64.87,69.73,8.97,2016,2
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,514.18,514.18,-52.48,17.35,2.23,2016,3
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,769.36,769.36,-82.05,89.18,11.47,2016,4
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,667.70,683.50,-54.64,110.93,14.27,2017,1
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,501.70,526.60,-138.57,69.50,8.96,2017,2
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,624.35,654.32,-513.46,82.34,10.61,2017,3
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,353.81,407.43,-29.66,-56.13,-7.20,2017,4
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,66.42,139.65,-104.31,9.08,1.17,2018,1
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,165.70,194.85,-147.27,-16.61,-2.14,2018,2
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,286.01,314.93,-96.71,21.58,2.78,2018,3
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,312.33,339.28,-108.84,-23.33,-3.00,2018,4
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,342.10,385.42,-332.39,69.93,9.00,2019,1
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,596.99,627.77,-181.49,53.19,6.84,2019,2
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,434.89,462.97,-136.60,11.54,1.48,2019,3
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,285.62,313.86,-168.83,-15.79,-2.03,2019,4
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,247.18,275.18,-213.59,-56.20,-7.23,2020,1
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,288.18,331.54,-108.47,1.16,0.15,2020,2
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,329.85,349.54,-186.34,62.18,8.00,2020,3
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,339.42,366.22,-160.58,-31.02,-3.99,2020,4
