Company,Y-Column,Model,Method,RMSE,MAE,MSE,n_neighbors,weights,metric,r2_score
500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,7.70284957301147,2.084949716203546,59.33389154444298,5,distance,manhattan,0.9969474421608313
500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,7.412650300782175,2.02908139832841,54.94738448168607,4,distance,manhattan,0.9975490433001841
500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,11.623860719115283,4.531716770186336,135.11413801739127,5,uniform,manhattan,0.984479508578067
500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,10.247909823547083,3.545863354037268,105.01965575155279,5,uniform,manhattan,0.9905948987264982
500033-FORCE MOTORS LTD.-$,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,93.62213674898834,50.09727564102565,8765.104489446272,8,uniform,manhattan,0.990815048377231
500033-FORCE MOTORS LTD.-$,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,81.61459125806543,45.9161213590041,6660.94150622109,20,distance,manhattan,0.9881985523608012
500033-FORCE MOTORS LTD.-$,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,57.2587008796881,27.862349029157173,3278.558826429595,20,distance,manhattan,0.9875481647401874
500033-FORCE MOTORS LTD.-$,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,166.44895342236907,118.24539839602362,27705.254095401993,104,distance,manhattan,0.9800920010011162
500033-FORCE MOTORS LTD.-$,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,168.5889817764902,120.26291466865698,28422.244776433738,96,distance,manhattan,0.9769193563691949
500033-FORCE MOTORS LTD.-$,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,417.032928660654,134.77540212727178,173916.46358728217,9,distance,manhattan,0.942078179124155
500033-FORCE MOTORS LTD.-$,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,277.7755241856588,89.1825120200249,77159.24183661753,7,distance,manhattan,0.9761499366338926
500033-FORCE MOTORS LTD.-$,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,307.6519790520032,121.43620138676715,94649.74021461421,46,distance,manhattan,0.9688143798288132
500033-FORCE MOTORS LTD.-$,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,301.470965440285,107.82213994096475,90884.74300349753,5,distance,manhattan,0.9618039545533407
500033-FORCE MOTORS LTD.-$,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,335.29858404252116,111.02502880915688,112425.14046091962,10,distance,manhattan,0.9575091957586594
500034-Bajaj Finance Limited,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,195.77620085988184,80.47577715294115,38328.3208231288,4,distance,manhattan,0.9954001056840305
500034-Bajaj Finance Limited,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,90.20130018927809,37.230058395824905,8136.274555836259,4,distance,manhattan,0.9953601198964591
500034-Bajaj Finance Limited,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,83.50283031321689,46.70929692907627,6972.722670317894,76,distance,manhattan,0.9890593223158258
500034-Bajaj Finance Limited,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,654.2909300802971,308.74460590033186,428096.62118534034,76,distance,manhattan,0.9767976010643926
500034-Bajaj Finance Limited,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,214.56758340916284,100.00304461604098,46039.24785004805,4,distance,manhattan,0.9966054403152355
500034-Bajaj Finance Limited,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,2808.819822002764,661.638931472303,7889468.792475638,5,distance,manhattan,0.8939334196410255
500034-Bajaj Finance Limited,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,4028.071246431554,1861.54235208675,16225357.96632865,96,distance,manhattan,0.8237229527308445
500034-Bajaj Finance Limited,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,968.3516849488492,287.78921659272487,937704.9857432754,6,distance,manhattan,0.9888844670182142
500034-Bajaj Finance Limited,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,3330.1702987374183,1090.2016025806415,11090034.218592867,66,distance,manhattan,0.7647963336300898
500034-Bajaj Finance Limited,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1907.878347708684,548.356945935473,3639999.7896556184,10,distance,manhattan,0.9370987168098353
500038-BALRAMPUR CHINI MILLS LTD.,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,3.3252812882115803,1.7830028878126702,11.057495645730066,8,distance,manhattan,0.978496686328351
500038-BALRAMPUR CHINI MILLS LTD.,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,2.401659019882983,0.945579334947033,5.767966047785289,7,distance,manhattan,0.9664730676513604
500038-BALRAMPUR CHINI MILLS LTD.,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1.54595770148046,0.3825769268827827,2.389985214766747,6,distance,manhattan,0.9763564093577635
500038-BALRAMPUR CHINI MILLS LTD.,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,5.86809387542272,3.663849421146037,34.43452573077364,5,distance,manhattan,0.9690597964284267
500038-BALRAMPUR CHINI MILLS LTD.,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,4.412274978480897,2.496804975877894,19.468170485728603,5,distance,manhattan,0.9774964666022742
500038-BALRAMPUR CHINI MILLS LTD.,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,4.90119930064254,2.4665148699767325,24.02175458461893,4,distance,manhattan,0.9860347438473616
500038-BALRAMPUR CHINI MILLS LTD.,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,3.1297457484136184,1.0925105540638667,9.79530844971312,3,distance,manhattan,0.9935840149594294
500038-BALRAMPUR CHINI MILLS LTD.,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,11.49164754899365,7.282635714653542,132.05796339029175,86,distance,manhattan,0.8974880311615068
500038-BALRAMPUR CHINI MILLS LTD.,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,7.1974587382674295,4.135309753627848,51.80341228906218,3,distance,manhattan,0.9709415766896623
500038-BALRAMPUR CHINI MILLS LTD.,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,5.733530894697953,3.3182360437728566,32.873376520455906,3,distance,manhattan,0.9817501906643205
500039-BANCO PRODUCTS (INDIA) LTD.-$,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,4.171076035603889,2.0055296768633215,17.397875294789056,3,distance,manhattan,0.9938377609526988
500039-BANCO PRODUCTS (INDIA) LTD.-$,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,3.675919446310215,1.5726009510759145,13.512383775761599,4,distance,manhattan,0.9920418026522152
500039-BANCO PRODUCTS (INDIA) LTD.-$,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,3.533474161273043,1.2360300434549867,12.485439648384235,5,distance,manhattan,0.9876880785961615
500039-BANCO PRODUCTS (INDIA) LTD.-$,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,5.464646707298183,3.241995029008474,29.862363635584874,3,distance,manhattan,0.9910296545402157
500039-BANCO PRODUCTS (INDIA) LTD.-$,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,4.899139748613559,2.5426561317238203,24.001570276445324,3,distance,manhattan,0.9925795616732321
500039-BANCO PRODUCTS (INDIA) LTD.-$,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,8.395157898556596,2.872255858457557,70.4786761416972,3,distance,manhattan,0.9848773819472904
500039-BANCO PRODUCTS (INDIA) LTD.-$,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,7.954603718723994,2.257016845353122,63.27572032193759,3,distance,manhattan,0.9832660630581583
500039-BANCO PRODUCTS (INDIA) LTD.-$,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,7.947870567553895,4.972753248080314,63.16864655858949,96,distance,manhattan,0.9795138059597646
500039-BANCO PRODUCTS (INDIA) LTD.-$,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,13.20302538112771,5.067005656092194,174.3198792147025,3,distance,manhattan,0.9621305804078463
500039-BANCO PRODUCTS (INDIA) LTD.-$,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,9.382767232582424,3.91002146253112,88.03632094082242,3,distance,manhattan,0.9816718521137908
500040-CENTURY TEXTILES & INDUSTRIES LTD.,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,25.183925916444238,12.813822435977766,634.2301245649518,5,distance,manhattan,0.9877029760457856
500040-CENTURY TEXTILES & INDUSTRIES LTD.,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,17.470617717429974,7.43193924312879,305.22248342857813,5,distance,manhattan,0.9913182454211606
500040-CENTURY TEXTILES & INDUSTRIES LTD.,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,18.720656520279984,7.391303681951101,350.46298055030144,11,distance,manhattan,0.9864091087926685
500040-CENTURY TEXTILES & INDUSTRIES LTD.,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,35.37627545419381,23.08464871077549,1251.4808650109956,5,distance,manhattan,0.9834205398382314
500040-CENTURY TEXTILES & INDUSTRIES LTD.,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,29.675737189901266,16.40859661637364,880.6493777640892,5,distance,manhattan,0.9869371674449399
500040-CENTURY TEXTILES & INDUSTRIES LTD.,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,38.25171641969115,17.181257552096184,1463.1938090524695,5,distance,manhattan,0.9878004762488193
500040-CENTURY TEXTILES & INDUSTRIES LTD.,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,31.96923820373079,12.048696160110033,1022.0321913268801,4,distance,manhattan,0.9920083136149546
500040-CENTURY TEXTILES & INDUSTRIES LTD.,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,31.39186620252339,9.619360397839985,985.4492636771301,3,distance,manhattan,0.9920894101431177
500040-CENTURY TEXTILES & INDUSTRIES LTD.,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,45.865340898060914,27.58312471866837,2103.629495695339,5,distance,manhattan,0.9803433870673856
500040-CENTURY TEXTILES & INDUSTRIES LTD.,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,49.60465956660839,24.936032160323585,2460.6222507191133,5,distance,manhattan,0.9783993455372639
500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,62.207429243135664,25.699540937526876,3869.7642530397297,11,distance,manhattan,0.9743958978413735
500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,53.17525402441881,20.67099283596405,2827.607640561469,16,distance,manhattan,0.9663983407075314
500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,46.51092730613484,16.45510999586674,2163.2663588765595,16,distance,manhattan,0.9509487387484522
500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,61.25499880771493,35.26903758541305,3752.1748789331573,11,distance,manhattan,0.9795849712594347
500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,52.813639571321524,27.80759282111516,2789.2805247694587,11,distance,manhattan,0.9838938985097936
500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,680.0871667043823,417.26344841290154,462518.5543159943,51,distance,manhattan,0.9819766199265014
500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,838.7988764530176,544.9601319722752,703583.5551388446,76,distance,manhattan,0.9679525863069045
500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,816.1567437302067,510.93420755970607,666111.8303362944,96,distance,manhattan,0.964543791826004
500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,2028.073681988839,1213.0699291134179,4113082.859575767,46,distance,manhattan,0.8707627719909463
500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1168.8847357388688,865.5174733872502,1366291.5254433253,96,distance,manhattan,0.9513483461494352
500042-BASF INDIA LTD.,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,35.45438928264188,18.37645282411403,1257.013719405111,6,distance,manhattan,0.9903780586904514
500042-BASF INDIA LTD.,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,20.99492264129081,8.355025936720743,440.7867767137855,3,distance,manhattan,0.9947963276142681
500042-BASF INDIA LTD.,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,14.549330858045172,5.537317962060979,211.68302841686545,3,distance,manhattan,0.9967439749616915
500042-BASF INDIA LTD.,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,51.0954000556493,29.047573940903188,2610.7399068468467,4,distance,manhattan,0.9859477805106706
500042-BASF INDIA LTD.,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,50.77218107913834,26.562307392735086,2577.8143715328133,4,distance,manhattan,0.984594627030765
500042-BASF INDIA LTD.,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,395.7469544737811,81.39221879241647,156615.65197527298,5,distance,manhattan,0.904493994305234
500042-BASF INDIA LTD.,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,344.0080654933981,55.07462328163673,118341.54912451004,4,distance,manhattan,0.9501607379889647
500042-BASF INDIA LTD.,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,300.86307427638934,34.99406516598087,90518.58946304017,4,distance,manhattan,0.9673519672122256
500042-BASF INDIA LTD.,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,366.59989734945515,92.7161447758704,134395.48473663107,10,distance,manhattan,0.7874569882907373
500042-BASF INDIA LTD.,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,331.4967400363446,71.09134486487216,109890.08865472382,7,distance,manhattan,0.8863267047827498
500043-BATA INDIA LTD.,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,44.280410081506766,21.363853717926485,1960.7547169864058,5,distance,manhattan,0.9928859190267401
500043-BATA INDIA LTD.,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,45.15451630902086,18.02527860255251,2038.930343101631,7,distance,manhattan,0.9871303619098961
500043-BATA INDIA LTD.,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,30.91630513533149,13.002667523626549,955.8179232209243,9,distance,manhattan,0.990129493520904
500043-BATA INDIA LTD.,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,56.17668476875707,32.84730157070696,3155.8199116083024,3,distance,manhattan,0.9919104494238571
500043-BATA INDIA LTD.,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,54.06230530646375,29.089633298102395,2922.7328550492985,4,distance,manhattan,0.9917061545802587
500043-BATA INDIA LTD.,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,65.2437093887432,29.617277778480787,4256.741614802778,5,distance,manhattan,0.99390063906425
500043-BATA INDIA LTD.,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,67.5863309807883,23.64702264435287,4567.912135444665,5,distance,manhattan,0.9942017349877453
500043-BATA INDIA LTD.,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,73.31433368832076,20.83485243691267,5374.991524162444,2,distance,manhattan,0.9935793629310413
500043-BATA INDIA LTD.,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,79.28723909805252,40.9613665968506,6286.4662837917485,5,distance,manhattan,0.9891871095961704
500043-BATA INDIA LTD.,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,82.4850364394459,35.49631674323472,6803.781236416719,5,distance,manhattan,0.9892651016322345
500048-BEML LTD.,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,39.606010450263796,20.07628513615066,1568.636063786405,9,distance,manhattan,0.9816460493625471
500048-BEML LTD.,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,90.30153153988859,62.58033993274217,8154.366598449492,71,distance,manhattan,0.8861552475160726
500048-BEML LTD.,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,104.19109182640145,65.08471123417166,10855.783615977618,96,distance,manhattan,0.8441000426129058
500048-BEML LTD.,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,52.44486098549146,34.299618890487466,2750.4634437875243,9,distance,manhattan,0.9762060949092235
500048-BEML LTD.,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,52.48029977534766,29.113305517499626,2754.1818645103554,10,distance,manhattan,0.9724333760526181
500048-BEML LTD.,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,56.904851208495856,31.462462851503954,3238.1620910610523,16,distance,manhattan,0.9832182566211195
500048-BEML LTD.,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,119.59147220669651,92.62289909306826,14302.120224565062,96,distance,manhattan,0.9114680385669331
500048-BEML LTD.,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,106.29346367107708,72.61218925384578,11298.300419194582,91,distance,manhattan,0.9072026582884384
500048-BEML LTD.,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,67.72171467898103,42.76119190652349,4586.230639061315,9,distance,manhattan,0.9750125417069525
500048-BEML LTD.,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,57.58287079773572,33.77515500784097,3315.7870093087254,9,distance,manhattan,0.9826154409057317
500049-BHARAT ELECTRONICS LTD.,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,476.6535851128179,111.76545579957161,227198.64020090236,4,distance,manhattan,0.953658524965589
500049-BHARAT ELECTRONICS LTD.,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,95.06335896635065,34.05530329061349,9037.04221796524,4,distance,manhattan,0.995929515584331
500049-BHARAT ELECTRONICS LTD.,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,77.67131527581792,24.609098856665597,6032.833216675505,4,distance,manhattan,0.996808938159962
500049-BHARAT ELECTRONICS LTD.,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,520.4409508966249,180.96628877054027,270858.7833701832,4,distance,manhattan,0.9748866803076252
500049-BHARAT ELECTRONICS LTD.,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,531.6547039182718,156.88430126181242,282656.7241984253,4,distance,manhattan,0.966177637757948
500049-BHARAT ELECTRONICS LTD.,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,883.7249983422539,189.61190038137048,780969.8726950167,4,distance,manhattan,0.963217521846052
500049-BHARAT ELECTRONICS LTD.,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1167.137432993176,191.6802106706715,1362209.7874939002,6,distance,manhattan,0.9316658675831286
500049-BHARAT ELECTRONICS LTD.,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,746.8842970881757,128.74220027494255,557836.1532368982,6,distance,manhattan,0.9655846740615482
500049-BHARAT ELECTRONICS LTD.,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,990.4392515745084,252.10205271624636,980969.9110594722,5,distance,manhattan,0.9469785260349673
500049-BHARAT ELECTRONICS LTD.,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,899.7414067740572,241.04100778204753,809534.5990637594,7,distance,manhattan,0.9595635497922554
500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,4.173124321935736,1.6326777592002517,17.414966606331596,5,distance,manhattan,0.9686060330240728
500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,2.547633375853342,0.9921752089188275,6.490435817761897,7,distance,manhattan,0.956117191552794
500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,0.469125318202163,0.1796913473897831,0.2200785641782807,3,distance,manhattan,0.9912235314962874
500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,6.2826036083490955,2.912073735805404,39.47110809964108,3,distance,manhattan,0.975070994664006
500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,4.849278326411424,2.0643682976231705,23.515500287003583,5,distance,manhattan,0.9808094588989382
500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1451.1644917212598,582.1734225761658,2105878.382032622,32,distance,manhattan,0.8902530484381542
500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1310.3450217381535,201.34869088617262,1717004.0759939621,2,distance,manhattan,0.9384002683706241
500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,707.2833687368894,114.57161049687276,500249.7636918027,4,distance,manhattan,0.9825222052255131
500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1190.546428313981,322.449470412871,1417400.7979711774,26,distance,manhattan,0.6912604533820892
500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1319.73283633752,427.7869022300744,1741694.759307475,36,distance,manhattan,0.8229297904936369
500055-Tata Steel Bsl Ltd,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,156.15002690095062,33.90441678680978,24382.830901167606,6,distance,manhattan,0.9807157662457169
500055-Tata Steel Bsl Ltd,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,59.95709118596528,11.744071001414254,3594.8527834821557,16,distance,manhattan,0.9962161119278525
500055-Tata Steel Bsl Ltd,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,59.654693450183196,10.89489654742307,3558.6824506353296,16,distance,manhattan,0.9962625357330269
500055-Tata Steel Bsl Ltd,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,216.7053343157451,63.79453951571461,46961.20192089885,7,distance,manhattan,0.9856452583313328
500055-Tata Steel Bsl Ltd,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,202.44952842991566,44.76452028439542,40985.81156149523,7,distance,manhattan,0.9824256194783384
500055-Tata Steel Bsl Ltd,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,824.9349260096503,376.1087197147151,680517.6321505472,96,distance,manhattan,0.9553779080845081
500055-Tata Steel Bsl Ltd,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1314.7730861288433,606.421837370422,1728628.2680087625,96,distance,manhattan,0.9135406662263773
500055-Tata Steel Bsl Ltd,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,546.5846979284817,94.33247445067744,298754.83200956957,16,distance,manhattan,0.9862790460934058
500055-Tata Steel Bsl Ltd,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,555.3346606173648,180.42093890463198,308396.58528300375,16,distance,manhattan,0.9640364990434412
500055-Tata Steel Bsl Ltd,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,493.9811707027987,147.47365794963818,244017.39700890754,11,distance,manhattan,0.9776767225346055
500060-Birla Cable Ltd,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,4.091333911454141,2.3612032405473395,16.739013175014644,26,distance,manhattan,0.9258649047451675
500060-Birla Cable Ltd,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,2.131018493475073,1.6407683771010402,4.541239819532769,76,distance,manhattan,0.962464764411789
500060-Birla Cable Ltd,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,0.796791760274937,0.2699915298902837,0.6348771092420327,4,distance,manhattan,0.9943833082309389
500060-Birla Cable Ltd,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,6.309674753807987,3.1796878879695676,39.81199549884188,4,distance,manhattan,0.9496985656298275
500060-Birla Cable Ltd,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,5.239158660880489,2.217170537759607,27.44878347387904,4,distance,manhattan,0.9493286292820995
