,Company,Y-Column,Model,Method,RMSE,MAE,MSE,r2_score
318,500049-BHARAT ELECTRONICS LTD.,UpperBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,961.0482927521268,590.5891333739662,923613.8210017777,0.9430182670904513
316,500049-BHARAT ELECTRONICS LTD.,UpperBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,990.2227855226972,598.0982223480762,980541.1649683296,0.9395061729279434
303,500049-BHARAT ELECTRONICS LTD.,UpperBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,2466.5695286247137,803.2696758236864,6083965.239539942,0.6711613670147791
301,500049-BHARAT ELECTRONICS LTD.,UpperBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,2480.000030316805,827.0840447556122,6150400.150371354,0.6675705566797173
302,500049-BHARAT ELECTRONICS LTD.,UpperBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,2531.545742328666,807.9265241928066,6408723.845502397,0.6536081477194375
300,500049-BHARAT ELECTRONICS LTD.,UpperBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,2756.559050320847,850.9153504587396,7598617.79790577,0.5892943186129296
306,500049-BHARAT ELECTRONICS LTD.,UpperBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,1245.2393208417793,760.796488415616,1550620.9661704956,0.9225461054263109
304,500049-BHARAT ELECTRONICS LTD.,UpperBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,1253.0464121978296,763.9128830464283,1570125.311121853,0.9215718586499874
305,500049-BHARAT ELECTRONICS LTD.,UpperBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,1269.0938068100033,766.927254147462,1610599.090483506,0.9195501835223653
307,500049-BHARAT ELECTRONICS LTD.,UpperBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,1276.0772623089715,765.662310783489,1628373.1793819596,0.9186623634569084
1168,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,4.175646706658092,2.3921737044492084,17.436025418824567,0.9685680702947204
1169,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,4.210247275741504,2.3395864706120206,17.726182122888755,0.9680450046930945
1170,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,4.394288477604491,2.411839928013624,19.30977122440759,0.965190268012839
1171,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,4.396952243503645,2.3924153373596506,19.333189031651738,0.9651480527227445
1173,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,2.6058995150908375,1.3484471464520191,6.790712282750662,0.9540869774093546
1172,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,2.610025266820133,1.3676174792451088,6.812231893439507,0.9539414800991226
1175,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,2.714780357666942,1.5017481297437654,7.3700323903742495,0.9501701074138313
1174,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,2.7319685849832585,1.5212052151324627,7.463652349335428,0.9495371288525634
1177,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,0.6167116089540333,0.41687019134411585,0.38033320861867254,0.9848327689758386
1176,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,0.6188644336137912,0.42039992460413383,0.3829931871921185,0.9847266922288479
1178,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,0.6446994904827569,0.46468507373880114,0.41563743302872636,0.9834248789582908
1179,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,0.6471574100043018,0.46778078381265287,0.418812713323476,0.9832982525982844
1163,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,6.000562788225078,4.2724671718549105,36.00675377543152,0.9772589977779793
1162,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,6.020217339650757,4.291440697220621,36.24301681663164,0.9771097797068802
1161,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,6.069742947228454,4.141704984624335,36.84177944542955,0.9767316155892016
1160,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,6.120326007580408,4.246476107843041,37.458390439065134,0.9763421788723056
1164,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,4.428811549102495,2.8120661979144286,19.614371737463635,0.9839930938144942
1165,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,4.4387182371946885,2.747513932047742,19.70221958920472,0.9839214028962104
1166,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,4.4444712584468045,2.9824507660326858,19.75332476715972,0.9838796969573168
1167,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,LowerBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,4.46050546719468,3.0252413291971685,19.89610902287363,0.9837631735113165
1189,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,1326.3056279463772,555.7550888138468,1759086.6187222337,0.9083259529205759
1188,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,1332.523876935256,570.0691913725716,1775619.8826025655,0.9074643289418528
1191,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,1392.5893040394633,695.4412904580608,1939304.9697251169,0.8989339506060934
1190,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,1399.2719651275936,695.7189982046519,1957962.0323920373,0.8979616457615864
1192,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,1031.9490627752616,498.73363217585506,1064918.868162741,0.9617946646702578
1193,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,1044.056595220795,518.2905202792554,1090054.1740240392,0.9608929032142857
1195,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,1078.2547729069242,558.528537053254,1162633.355296563,0.9582890316505684
1194,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,1079.0424966748571,559.6291278765208,1164332.7096303091,0.9582280651261638
1199,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,708.6960548806705,378.551605141678,502250.09820342634,0.9824523172643146
1196,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,714.8001913112763,378.0954632123216,510939.3134986373,0.9821487322699705
1197,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,715.1914326851823,378.85991229365794,511498.78538628377,0.9821291853645162
1198,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,735.4947799444113,387.8368477819931,540952.571325478,0.9811001249564156
1181,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,629.1165786855752,390.73711934840424,395787.66957704356,0.9137891654660542
1180,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,662.0040558112873,416.43732203628423,438249.3699105941,0.9045401188108169
1183,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,715.0259435516487,435.37057383658265,511262.0999519255,0.8886364187405458
1182,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,810.8343838965138,447.32039959582806,657452.3981088392,0.8567931134189266
1185,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,1046.979319775287,489.5574192613548,1096165.6960371225,0.8885578035911653
1184,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,1055.7167652983942,540.4362746691091,1114537.8885321047,0.886689986077911
1187,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,1067.1592657965891,540.3497701755441,1138828.8985755153,0.8842204292198437
1186,500052-BHANSALI ENGINEERING POLYMERS LTD.-$,UpperBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,1068.010049744235,517.8858223954353,1140645.466354683,0.884035747009875
968,500055-Tata Steel Bsl Ltd,LowerBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,188.25509459386774,113.55535682046221,35439.98064054609,0.9719707332717125
969,500055-Tata Steel Bsl Ltd,LowerBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,189.24066654020922,110.43839962322943,35812.02987258266,0.9716764817802521
970,500055-Tata Steel Bsl Ltd,LowerBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,196.34410403421666,114.01548303995574,38551.00718899929,0.969510241156612
971,500055-Tata Steel Bsl Ltd,LowerBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,197.26232462511996,114.49280553714878,38912.42471650621,0.9692243982160778
972,500055-Tata Steel Bsl Ltd,LowerBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,10.332188349048428,7.065330987794015,106.75411608021209,0.9998876322200607
973,500055-Tata Steel Bsl Ltd,LowerBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,11.155706364794819,6.911247561210292,124.44978449752364,0.999869006025141
974,500055-Tata Steel Bsl Ltd,LowerBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,13.494773752611186,8.735259720435439,182.10891863416379,0.9998083148861567
975,500055-Tata Steel Bsl Ltd,LowerBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,14.556670188640249,9.438948398005438,211.89664698084775,0.9997769607704875
976,500055-Tata Steel Bsl Ltd,LowerBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,2.5639439341297136e-08,1.4091888347806535e-08,6.573808497360553e-16,1.0
977,500055-Tata Steel Bsl Ltd,LowerBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,1.0202654930819927e-06,7.199484240442624e-07,1.0409416763738415e-12,1.0
978,500055-Tata Steel Bsl Ltd,LowerBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,5.9043259269673,4.4614388114741,34.86106465185827,0.9999633875780567
979,500055-Tata Steel Bsl Ltd,LowerBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,5.955876100657562,4.518824037460899,35.47246012638393,0.9999627454671713
960,500055-Tata Steel Bsl Ltd,LowerBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,213.00567538187596,123.25230128392626,45371.41774488911,0.9861312114207361
961,500055-Tata Steel Bsl Ltd,LowerBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,216.88329048564682,123.6529127911421,47038.361691881466,0.9856216727216303
963,500055-Tata Steel Bsl Ltd,LowerBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,224.72486422437902,128.68742085816376,50501.264600665585,0.9845631589986851
962,500055-Tata Steel Bsl Ltd,LowerBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,227.4177920224964,130.94146638184847,51718.85212838742,0.984190976139122
964,500055-Tata Steel Bsl Ltd,LowerBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,242.77273865233184,146.93439564381924,58938.60263275341,0.9747276096136614
965,500055-Tata Steel Bsl Ltd,LowerBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,250.8015706082626,150.0574002682285,62901.427819571334,0.9730283826099588
966,500055-Tata Steel Bsl Ltd,LowerBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,254.38748855271578,158.7282723920047,64712.9943321581,0.9722515977173447
967,500055-Tata Steel Bsl Ltd,LowerBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,254.76839690210574,159.07952670428844,64906.936060068874,0.9721684370918628
988,500055-Tata Steel Bsl Ltd,UpperBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,747.8599544293836,413.36119583543956,559294.5114391197,0.9633266062212104
989,500055-Tata Steel Bsl Ltd,UpperBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,770.6165039064484,422.82670944518475,593849.7960929973,0.9610607882392154
990,500055-Tata Steel Bsl Ltd,UpperBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,771.7144077220927,429.4950209947302,595543.1270858604,0.9609497551555198
991,500055-Tata Steel Bsl Ltd,UpperBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,772.1164017565975,429.6641493750159,596163.7378615555,0.9609090612046676
992,500055-Tata Steel Bsl Ltd,UpperBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,1400.2239624029116,979.9824145286439,1960627.1448873105,0.9019369751943813
993,500055-Tata Steel Bsl Ltd,UpperBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,1428.687506161683,996.6323894244571,2041147.9902624888,0.8979096323729856
994,500055-Tata Steel Bsl Ltd,UpperBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,1434.4088359566665,1012.0257367181352,2057528.7086705589,0.8970903318752989
995,500055-Tata Steel Bsl Ltd,UpperBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,1441.3983352944963,1000.2937012470366,2077629.160989745,0.8960849846018406
996,500055-Tata Steel Bsl Ltd,UpperBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,1102.1277915661142,737.4786868222708,1214685.6689424,0.9442129656533038
997,500055-Tata Steel Bsl Ltd,UpperBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,1118.8914959976546,742.5896726255422,1251918.1798158693,0.9425029830495572
998,500055-Tata Steel Bsl Ltd,UpperBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,1263.595391919654,904.3750581775238,1596673.314480584,0.9266693669705217
999,500055-Tata Steel Bsl Ltd,UpperBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,1267.9705542453523,913.7877784716269,1607749.326433266,0.9261606774592948
980,500055-Tata Steel Bsl Ltd,UpperBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,774.4887708187671,468.8941691957832,599832.8561243647,0.9300508159803129
982,500055-Tata Steel Bsl Ltd,UpperBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,788.1519376251687,472.3639200975402,621183.4767823078,0.9275610249025342
983,500055-Tata Steel Bsl Ltd,UpperBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,790.6835250335387,480.5548525881601,625180.4367594626,0.9270949215770715
981,500055-Tata Steel Bsl Ltd,UpperBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,829.8863154487794,524.299911189101,688711.296569151,0.9196863047292552
984,500055-Tata Steel Bsl Ltd,UpperBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,702.473827678757,386.6519887206039,493469.4785736439,0.9548562675205452
985,500055-Tata Steel Bsl Ltd,UpperBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,724.7300073069205,395.610202692293,525233.583491089,0.9519504135273311
986,500055-Tata Steel Bsl Ltd,UpperBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,758.6080413803236,414.4431480482517,575486.1604468907,0.9473531912288959
987,500055-Tata Steel Bsl Ltd,UpperBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,758.7734056579169,415.8534488374887,575737.0811337137,0.9473302364224665
489,500060-Birla Cable Ltd,LowerBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,3.854411859126775,2.386286998980435,14.856490779777122,0.9342023721711806
488,500060-Birla Cable Ltd,LowerBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,3.942215841210624,2.442385265770366,15.541065738691987,0.9311704712306891
490,500060-Birla Cable Ltd,LowerBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,4.88278048207347,3.3587658338654833,23.841545236117636,0.8944086363621353
491,500060-Birla Cable Ltd,LowerBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,4.88278048207347,3.3587658338654833,23.841545236117636,0.8944086363621353
492,500060-Birla Cable Ltd,LowerBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,0.9560948538435395,0.6131861112130581,0.9141173695460992,0.9924444398039479
493,500060-Birla Cable Ltd,LowerBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,0.9575813410140478,0.615465792880969,0.916962024658262,0.9924209275464928
494,500060-Birla Cable Ltd,LowerBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,1.0770077115922019,0.7988349809925622,1.1599456108290715,0.9904125671617888
495,500060-Birla Cable Ltd,LowerBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,1.0770077115922019,0.7988349809925622,1.1599456108290715,0.9904125671617888
497,500060-Birla Cable Ltd,LowerBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,0.7886746351949306,0.5148293662767731,0.6220076801998569,0.9944971627314736
496,500060-Birla Cable Ltd,LowerBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,0.7889038883458844,0.5150009635315719,0.6223693450472556,0.9944939631201757
498,500060-Birla Cable Ltd,LowerBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,1.0314053551146734,0.7217755382475184,1.0637970065592253,0.9905886984997356
499,500060-Birla Cable Ltd,LowerBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,1.0314053551146734,0.7217755382475184,1.0637970065592253,0.9905886984997356
480,500060-Birla Cable Ltd,LowerBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,6.206482618276877,4.1589726786165935,38.520426490972994,0.9513304299177091
481,500060-Birla Cable Ltd,LowerBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,6.2410372916126535,4.133812413745275,38.9505464752998,0.950786984358354
482,500060-Birla Cable Ltd,LowerBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,6.377904528214871,4.311958058627212,40.67766617102375,0.948604812956611
483,500060-Birla Cable Ltd,LowerBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,6.460401283373256,4.413399686201249,41.73678474221081,0.947266643828657
484,500060-Birla Cable Ltd,LowerBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,5.79832688713381,3.5883333130251294,33.62059469005886,0.9379352597204375
485,500060-Birla Cable Ltd,LowerBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,5.821577022891969,3.603314306499662,33.890759033463716,0.9374365273226082
486,500060-Birla Cable Ltd,LowerBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,6.146505866806744,4.1582587689559,37.779534370689724,0.9302577182165972
487,500060-Birla Cable Ltd,LowerBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,6.317565881313718,4.233849110107516,39.91163866473918,0.9263217825057917
508,500060-Birla Cable Ltd,UpperBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,592.3358354107195,307.63894121969014,350861.74191171495,0.9488563877402675
509,500060-Birla Cable Ltd,UpperBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,659.0695911830593,344.40761235955057,434372.72602220497,0.9366833495301047
510,500060-Birla Cable Ltd,UpperBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,666.6753911847852,410.3983569524676,444456.0772113864,0.9352135426463779
511,500060-Birla Cable Ltd,UpperBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,666.7669850892817,410.31332566692635,444578.21240505035,0.9351957395226917
512,500060-Birla Cable Ltd,UpperBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,645.0562744283154,280.40519362213786,416097.5971793381,0.961987902484347
513,500060-Birla Cable Ltd,UpperBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,647.5638266689429,276.30529561372515,419338.9096101247,0.9616917962702448
514,500060-Birla Cable Ltd,UpperBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,736.9338819601777,414.5162618614359,543071.5463808972,0.9503883494667
515,500060-Birla Cable Ltd,UpperBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,736.9338819601777,414.5162618614359,543071.5463808972,0.9503883494667
516,500060-Birla Cable Ltd,UpperBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,514.5223344770142,274.2811735080655,264733.2326756764,0.9802940625858376
517,500060-Birla Cable Ltd,UpperBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,515.7940564678024,276.77975877808996,266043.5086875105,0.98019652962096
518,500060-Birla Cable Ltd,UpperBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,605.9503067053645,347.516970280585,367175.77419632534,0.972668551079971
519,500060-Birla Cable Ltd,UpperBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,605.9503067053645,347.516970280585,367175.77419632534,0.972668551079971
501,500060-Birla Cable Ltd,UpperBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,719.2767328602512,308.7025530368164,517359.0184341171,0.7319682693350346
502,500060-Birla Cable Ltd,UpperBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,728.5757715788884,345.1507380866435,530822.6549317725,0.7249930709468186
503,500060-Birla Cable Ltd,UpperBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,728.5757715788884,345.1507380866435,530822.6549317725,0.7249930709468186
500,500060-Birla Cable Ltd,UpperBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,740.2993846763935,319.03067415564516,548043.1789522468,0.7160715161044281
506,500060-Birla Cable Ltd,UpperBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,509.4811041508947,268.1398882959537,259570.99548681482,0.9279075398554797
507,500060-Birla Cable Ltd,UpperBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,509.4811041508947,268.1398882959537,259570.99548681482,0.9279075398554797
504,500060-Birla Cable Ltd,UpperBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,607.5885089648358,250.31658736646676,369163.79622611235,0.8974695681375437
505,500060-Birla Cable Ltd,UpperBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,622.8648627025384,270.2952247191011,387960.63718945207,0.89224899060171
810,500067-BLUE STAR LTD.,LowerBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,24.012286994181167,17.482317439817777,576.589926690922,0.9745812169867037
811,500067-BLUE STAR LTD.,LowerBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,24.013332731811765,17.48593503061677,576.6401488887024,0.9745790029571331
808,500067-BLUE STAR LTD.,LowerBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,24.069102648806478,17.452527809719374,579.321702318783,0.9744607875294564
809,500067-BLUE STAR LTD.,LowerBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,24.072309807929926,17.438138180372462,579.4760994889593,0.9744539809794546
813,500067-BLUE STAR LTD.,LowerBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,17.758548058477416,12.693032420221364,315.36602914525196,0.9812270514733099
812,500067-BLUE STAR LTD.,LowerBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,17.761160773278434,12.67423463520378,315.4588320142446,0.981221527151342
815,500067-BLUE STAR LTD.,LowerBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,17.823416320840003,12.68390333700313,317.67416934598583,0.9810896536778079
814,500067-BLUE STAR LTD.,LowerBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,17.824934437372924,12.637716198098184,317.72828769664324,0.981086432148165
816,500067-BLUE STAR LTD.,LowerBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,12.062830203434446,8.507150932872085,145.51187251689032,0.9879437977523926
817,500067-BLUE STAR LTD.,LowerBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,12.071611965011108,8.431314375475592,145.72381543379933,0.9879262374899411
818,500067-BLUE STAR LTD.,LowerBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,12.432483708379495,8.61928525702912,154.56665115912156,0.9871935755146478
819,500067-BLUE STAR LTD.,LowerBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,12.442286395080794,8.606793445748599,154.8104907372126,0.9871733724946565
801,500067-BLUE STAR LTD.,LowerBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,25.30818524042896,19.159868396926235,640.5042401638663,0.97968004377814
802,500067-BLUE STAR LTD.,LowerBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,25.31498108281751,19.039178225176197,640.8482672234085,0.979669129541589
803,500067-BLUE STAR LTD.,LowerBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,25.31834792442111,19.044562617676377,641.0187416220388,0.979663721252151
800,500067-BLUE STAR LTD.,LowerBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,25.31959773278078,19.18244923738202,641.0820293498377,0.9796617134530178
806,500067-BLUE STAR LTD.,LowerBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,25.607605084415834,19.466713235156597,655.7494381593997,0.9766540398890723
807,500067-BLUE STAR LTD.,LowerBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,25.617400433957936,19.470910030122123,656.2512049937483,0.9766361760102521
804,500067-BLUE STAR LTD.,LowerBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,25.623591925540527,19.38197673325625,656.5684631666257,0.9766248809999664
805,500067-BLUE STAR LTD.,LowerBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,25.741958242119455,19.44632118000241,662.6484141390217,0.9764084228764545
828,500067-BLUE STAR LTD.,UpperBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,22.740552074867672,17.50057949427895,517.1327086697684,0.9877337878468251
