SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532262,TCI INDUS.  ,XT,Q,740.00,749.50,740.00,749.50,749.50,713.85,8,169,126618.00,
532268,ACCELYA     ,A ,Q,935.00,935.00,894.20,910.45,909.60,911.90,281,1600,1458109.00,
532271,CYBERMATE   ,Z ,Q,1.63,1.69,1.63,1.63,1.63,1.66,143,150098,245824.00,
532281,HCL TECHNO  ,A ,Q,972.00,972.00,950.45,954.50,954.50,960.50,13223,271888,259925353.00,
532282,CASTEXTECH  ,T ,Q,0.49,0.49,0.49,0.49,0.49,0.51,7,15116,7406.00,
532284,TCFC FINANCE,X ,Q,27.75,28.15,27.70,27.95,28.00,27.55,19,1268,35403.00,
532285,GEOJITFSL   ,B ,Q,57.50,58.95,55.45,56.05,56.05,57.55,1302,149916,8678569.00,
532286,JINDAL STE  ,A ,Q,310.00,314.40,306.20,308.35,308.35,308.35,3650,415779,129065407.00,
532290,BLB LTD.    ,B ,Q,5.66,5.66,5.09,5.19,5.19,5.51,19,3582,18716.00,
532296,GLENMARK PHA,A ,Q,509.50,511.60,488.15,490.65,490.65,504.20,3960,149159,73719819.00,
532300,WOCKHARDT   ,A ,Q,503.00,504.25,492.00,493.10,493.10,501.40,905,25212,12485619.00,
532301,TATA COFFEE ,A ,Q,109.35,110.95,109.00,109.20,109.20,110.30,1332,76124,8356090.00,
532304,KJMCCORP    ,X ,Q,15.75,15.75,14.45,14.45,14.45,15.00,4,175,2710.00,
532305,IND-SWIFT LA,B ,Q,77.95,78.50,74.10,74.10,74.10,77.95,165,14992,1121999.00,
532307,MELSTAR INFO,Z ,Q,1.71,1.78,1.71,1.78,1.78,1.70,5,900,1595.00,
532309,GEPIL       ,A ,Q,280.75,283.35,278.00,278.30,278.65,279.20,208,5675,1589201.00,
532310,SHREE RAMA  ,B ,Q,8.44,8.74,8.00,8.00,8.00,8.36,92,25803,212371.00,
532313,MAHINDRALIFE,A ,Q,502.20,502.20,486.70,494.20,499.40,491.60,643,2937,1457158.00,
532321,CADILA HEALT,A ,Q,469.70,472.20,464.00,466.75,466.15,468.00,994,58642,27451868.00,
532323,SHIVA CEMENT,X ,Q,21.45,21.45,20.55,21.00,21.00,21.15,380,183089,3841536.00,
532324,CINEVISTA   ,B ,Q,6.60,6.60,5.84,6.14,6.14,6.36,29,3286,20121.00,
532326,INTENS TECH ,B ,Q,40.35,40.40,36.30,37.05,36.90,40.25,189,21315,799798.00,
532329,DANLAW TECH.,XT,Q,143.70,143.70,143.70,143.70,143.70,136.90,28,7693,1105484.00,
532331,AJANTA PHARM,A ,Q,1809.45,1816.70,1789.30,1806.85,1803.95,1803.15,222,1677,3031920.00,
532333,HB PORTFOLIO,X ,Q,18.05,19.65,18.05,19.65,19.65,18.95,31,3607,69582.00,
532334,HB ESTATE DE,X ,Q,10.84,10.86,10.84,10.86,10.86,10.35,30,4678,50798.00,
532339,COMPUCOM SOF,B ,Q,8.95,8.95,8.45,8.62,8.69,8.64,66,25989,222956.00,
532341,IZMO        ,B ,Q,50.50,51.00,47.80,48.35,48.35,47.85,136,8105,398533.00,
532343,TVS MOTOR L ,A ,Q,638.10,642.20,628.35,630.75,632.85,636.00,1032,39810,25280712.00,
532344,SOFTSOL (I) ,X ,Q,68.00,68.00,55.95,58.00,58.00,62.10,30,1217,74740.00,
532345,GATI LTD.   ,A ,Q,93.15,94.10,91.35,91.70,91.50,92.75,386,34075,3155229.00,
532348,SUBEX LTX   ,B ,Q,30.30,30.55,28.40,28.85,28.85,29.95,1953,1024246,30067528.00,
532349,TRANSPORT CO,A ,Q,250.10,252.55,248.30,251.50,252.50,249.30,414,10941,2748841.00,
532350,PADMALAYA TE,Z ,Q,2.55,2.55,2.46,2.52,2.55,2.58,18,8507,21226.00,
532351,AKSH OPTIFIB,B ,Q,6.85,6.90,6.79,6.82,6.85,6.89,68,26888,183497.00,
532355,PICTURHOUSE ,X ,Q,1.18,1.18,1.18,1.18,1.18,1.18,1,28,33.00,
532356,TRIVENI ENGG,A ,Q,71.85,71.85,69.95,70.15,70.25,71.30,197,22010,1559280.00,
532357,MUKTA ARTS  ,B ,Q,30.15,30.85,30.15,30.50,30.40,30.60,12,529,16141.00,
532359,HITKIT GLOB ,XT,Q,0.51,0.51,0.51,0.51,0.51,0.50,18,11424,5826.00,
532362,NAGPUR POWER,X ,Q,27.20,27.20,26.05,27.00,27.00,27.20,10,1268,34252.00,
532365,DYNACONS SYS,B ,Q,66.10,67.95,66.10,67.95,67.95,61.80,58,6984,471848.00,
532366,PNB GILTS   ,B ,Q,50.00,51.25,49.30,49.50,49.50,50.70,532,65528,3281805.00,
532368,BCG         ,B ,Q,8.15,8.19,7.51,7.64,7.60,7.71,670,882052,6910135.00,
532369,RAMCO INDS. ,A ,Q,255.55,259.70,253.85,256.25,258.00,255.75,441,10672,2742661.00,
532370,RAMCO  SYSTM,A ,Q,631.00,631.00,608.25,614.55,614.50,626.75,1586,20353,12562582.00,
532371,TATA TELESER,T ,Q,16.30,16.30,16.30,16.30,16.30,17.15,877,83207,1356274.00,
532372,VIRINCHI    ,X ,Q,41.40,42.45,40.20,40.95,40.95,41.40,306,58125,2383439.00,
532373,WEPSOLN     ,X ,Q,23.95,24.35,22.15,23.35,23.35,23.95,26,3523,80000.00,
532374,STER TECH   ,A ,Q,176.80,182.00,174.95,180.25,180.40,174.65,682,51513,9215555.00,
532375,TIPSINDUSTR ,T ,Q,392.30,410.00,391.35,392.60,391.40,411.90,79,1445,569697.00,
532376,MRO-TEK     ,B ,Q,26.25,26.25,26.25,26.25,26.25,25.00,3,350,9187.00,
532378,UNIVERSAL A ,X ,Q,0.69,0.69,0.69,0.69,0.69,0.71,3,650,448.00,
532379,FIRSTOBJ    ,X ,Q,5.00,5.40,5.00,5.00,5.00,5.15,12,2964,14903.00,
532380,BABA ARTS   ,X ,Q,9.57,10.25,9.55,9.75,9.75,10.11,31,9821,94980.00,
532382,BALAJI TELE.,A ,Q,62.00,62.00,58.20,59.10,59.10,61.10,181,12111,715840.00,
532384,TYCHE INDS  ,X ,Q,229.95,239.95,227.05,234.15,234.15,223.05,626,35296,8295206.00,
532386,CALIFORN.SOF,B ,Q,9.36,9.36,9.09,9.16,9.16,9.26,25,524,4819.00,
532387,PRITISHN COM,B ,Q,20.00,20.55,19.25,20.00,20.00,19.40,53,4354,86403.00,
532388,INDIAN OVER.,A ,Q,11.08,11.18,10.94,11.00,11.00,11.08,400,139755,1543805.00,
532390,TAJ GVK HOTL,A ,Q,135.85,135.85,131.00,131.70,131.40,132.15,179,8228,1097374.00,
532391,OPTO CIRCUIT,B ,Q,4.70,4.80,4.34,4.41,4.36,4.82,815,584789,2568675.00,
532392,CREATIVE EYE,B ,Q,3.00,3.00,3.00,3.00,3.00,3.09,5,3918,11754.00,
532395,AXISCADES   ,B ,Q,50.50,50.70,49.65,50.05,49.65,49.85,76,2569,129365.00,
532398,UMESL       ,T ,Q,5.51,5.51,5.51,5.51,5.51,5.80,25,12216,67310.00,
532400,BSOFT       ,A ,Q,246.90,249.00,242.35,243.20,244.25,244.15,1793,45102,11062596.00,
532402,USGTECH     ,X ,Q,1.68,1.68,1.68,1.68,1.68,1.76,2,1000,1680.00,
532404,SAVEN TECHNO,X ,Q,41.60,41.60,41.60,41.60,41.60,39.65,73,14484,602534.00,
532406,AVANTEL LTD ,X ,Q,399.90,410.00,386.65,403.65,405.00,384.45,226,10800,4347857.00,
532407,MOSCHIP     ,X ,Q,18.30,19.15,17.75,18.05,18.05,18.25,346,333039,6250613.00,
532408,MEGASOFT LTD,B ,Q,10.26,10.32,9.89,9.94,9.96,10.56,244,45071,451913.00,
532410,TRANSCORP IN,X ,Q,9.06,9.98,9.06,9.70,9.66,9.72,22,1798,17481.00,
532413,CEREBRA INTE,B ,Q,56.00,57.20,54.40,54.45,54.45,55.45,271,29128,1621324.00,
532416,MID-DAY MULT,B ,Q,4.90,4.90,4.90,4.90,4.90,5.15,2,260,1274.00,
532419,SMARTLINK   ,B ,Q,92.50,92.50,89.70,89.95,89.95,90.05,25,937,84570.00,
532424,GODREJ CONS ,A ,Q,751.20,758.00,741.25,743.30,741.60,754.50,1814,34746,26073229.00,
532425,GENUSPRIME  ,X ,Q,4.60,4.60,4.60,4.60,4.60,4.51,22,28890,132894.00,
532430,BF UTILI    ,A ,Q,283.50,284.45,274.60,275.95,275.95,282.00,361,13981,3882300.00,
532432,UNITD SPR   ,B ,Q,572.00,572.45,566.50,569.80,569.50,567.45,5644,224390,127992614.00,
532435,SANINFRA    ,X ,Q,88.00,88.00,83.95,84.00,84.00,87.60,47,13189,1141183.00,
532439,OLECTRA     ,B ,Q,183.00,187.35,180.95,180.95,180.95,190.45,3295,195919,35759569.00,
532440,MPS LTD     ,B ,Q,460.15,497.00,460.15,493.05,494.50,489.65,302,2532,1227701.00,
532443,CERA SANITAR,A ,Q,3755.00,3860.00,3722.50,3827.60,3813.20,3737.05,436,1484,5628853.00,
532444,T. SPIRITUAL,XT,Q,0.50,0.50,0.50,0.50,0.50,0.52,1,1,0.00,
532454,BHARTI ARTL ,A ,Q,594.00,603.00,590.00,593.80,593.80,586.55,15283,1064606,636417480.00,
532455,SHALIMAR WIR,X ,Q,5.05,5.11,4.72,4.90,4.90,4.95,25,1740,8529.00,
532456,COMPUAGE INF,B ,Q,15.50,15.80,14.70,14.85,14.70,15.00,151,41449,629259.00,
532457,GULSHAN POLY,B ,Q,96.00,97.05,93.75,94.05,93.80,95.25,206,9689,922280.00,
532459,FAZE3AUTO   ,X ,Q,71.25,71.25,63.80,65.30,66.40,67.55,64,3772,250915.00,
532460,PONNI SUG(ER,B ,Q,142.00,144.45,141.45,141.45,141.45,142.00,44,635,90142.00,
532461,PUNJAB NATIO,A ,Q,39.10,40.05,39.00,39.55,39.55,38.80,6405,5851571,230652268.00,
532466,ORACLE FIN  ,A ,Q,3224.80,3233.85,3162.60,3170.10,3170.70,3194.95,502,2528,8066076.00,
532468,KAMAHOLDING ,A ,Q,6190.00,6190.00,5825.00,5880.20,5860.00,5920.70,36,111,660425.00,
532475,APTECH LTD  ,A ,Q,238.70,241.75,228.05,237.05,236.70,236.10,1942,130919,30536451.00,
532477,UNION BANK L,A ,Q,33.60,33.90,33.40,33.50,33.50,35.90,2811,686398,23060510.00,
532478,UNITED BREWA,A ,Q,1273.95,1280.00,1248.00,1276.25,1274.20,1253.35,1208,23455,29670912.00,
532479,ISMT LTD    ,B ,Q,10.96,11.11,10.70,10.75,10.70,11.07,44,7372,79938.00,
532481,NOIDA-TOLL B,B ,Q,5.99,6.05,5.76,5.98,6.00,6.05,303,31513,184436.00,
532482,GRANULES (I),A ,Q,339.00,355.00,335.90,351.90,352.35,335.95,4368,154336,53756057.00,
532483,CANARA BANK ,A ,Q,157.75,164.30,157.55,162.60,162.60,157.05,5901,1063121,171238294.00,
532485,BALMER LA.IN,B ,Q,406.00,407.90,393.20,403.55,406.50,401.45,300,15264,6103790.00,
532486,POKARNA LTD ,B ,Q,236.00,236.00,200.80,208.85,208.85,233.45,1777,86074,17955239.00,
532488,DIVI'S LAB. ,A ,Q,3750.00,3750.00,3703.20,3710.75,3708.00,3718.55,1248,14344,53436563.00,
532493,ASTRA MICRO ,A ,Q,118.80,119.05,117.55,117.85,117.85,119.25,197,12811,1514943.00,
532497,RADICOKHAIT ,A ,Q,545.10,573.50,545.10,569.65,570.00,543.15,1345,42953,24111262.00,
532498,SHRMCITYUN  ,A ,Q,1464.05,1499.00,1456.80,1487.55,1479.85,1435.30,143,673,999427.00,
532500,MARUTISUZUK ,A ,Q,7600.00,7650.00,7578.55,7596.25,7594.20,7567.90,3089,31584,240266926.00,
532503,RAJAPAMILLS ,X ,Q,740.00,740.05,721.35,726.50,730.00,732.75,124,2231,1632983.00,
532504,NAVIN FLUORI,A ,Q,2633.00,2646.00,2550.55,2560.50,2569.95,2629.85,1863,10257,26509462.00,
532505,UCOBANK     ,A ,Q,13.10,13.10,12.80,12.83,12.83,12.89,385,198305,2550799.00,
532507,BAG FIL MED ,B ,Q,2.71,2.71,2.61,2.66,2.66,2.65,55,32894,87879.00,
532508,JSL         ,A ,Q,73.05,74.35,69.90,71.00,71.00,73.75,1458,169420,12207013.00,
532509,SUPRAJIT ENG,A ,Q,260.00,260.00,250.20,251.90,251.90,254.55,502,14904,3781746.00,
532513,TVSELE      ,B ,Q,137.00,138.50,131.60,132.70,132.85,128.20,1194,36515,4914592.00,
532514,INDRA GAS   ,A ,Q,559.00,561.00,540.00,541.50,541.50,559.65,1918,75623,41361066.00,
532515,TV TODAY    ,A ,Q,278.85,278.85,256.10,259.30,258.50,262.60,902,18313,4760578.00,
532521,PALRED      ,T ,Q,65.70,72.60,65.70,72.60,72.60,69.15,68,14270,956721.00,
532522,PETRONET LNG,A ,Q,242.50,245.80,239.25,239.95,240.50,242.10,1915,128593,30999491.00,
532523,BIOCON LTD. ,A ,Q,409.50,410.50,405.10,407.60,407.60,408.25,3062,137636,56213131.00,
532524,PTC INDIA   ,A ,Q,69.90,71.25,66.75,69.45,69.45,68.30,1272,234701,16216264.00,
532525,BANK MAHA   ,A ,Q,16.35,16.35,15.78,15.92,15.92,15.78,566,141885,2267152.00,
532527,RK FORGINGS ,A ,Q,541.20,541.20,520.00,521.05,520.00,531.95,92,425,223957.00,
532528,DATAM GLOB  ,B ,Q,119.55,119.60,115.65,116.00,116.00,117.60,166,7823,918251.00,
532529,NDTV        ,B ,Q,55.65,55.65,53.10,55.65,55.65,53.00,339,37790,2077943.00,
532531,STAR        ,A ,Q,890.00,909.60,890.00,903.75,902.55,889.10,1507,34463,31059474.00,
532532,JAIPRA      ,A ,Q,7.21,7.35,7.04,7.35,7.35,7.00,1792,3385930,24621009.00,
532538,ULTRATECH CM,A ,Q,6465.00,6465.00,6385.00,6408.20,6408.20,6399.80,1870,9511,61067496.00,
532539,MINDA IND   ,A ,Q,594.00,600.00,577.15,581.85,580.00,586.50,1709,15738,9229694.00,
532540,TCS LTD.    ,A ,Q,3206.00,3206.00,3131.00,3139.95,3139.95,3191.15,11588,104489,329831336.00,
532541,COFORGE     ,A ,Q,2612.00,2649.00,2583.00,2594.70,2594.90,2608.55,391,3154,8233840.00,
532543,GULFPETRO   ,B ,Q,44.00,44.05,42.00,42.00,42.00,43.50,198,11492,489759.00,
532548,CENTURYPLY  ,A ,Q,305.00,310.95,297.85,309.35,309.45,299.60,1143,22195,6767485.00,
532553,WELENT      ,A ,Q,92.00,93.15,89.90,90.80,90.45,92.75,255,15098,1377232.00,
532555,NTPC LTD    ,A ,Q,97.60,97.60,95.05,95.25,95.25,95.90,1921,529957,50727468.00,
532604,SALSTEEL    ,B ,Q,3.50,3.51,3.34,3.34,3.36,3.51,25,14000,47425.00,
532605,JBM AUTO    ,B ,Q,403.15,405.00,392.00,393.10,396.10,399.60,502,6561,2598336.00,
532610,DWAR SUGAR  ,A ,Q,26.80,27.30,26.70,26.75,26.80,27.00,370,59686,1606705.00,
532612,INDOCO REM  ,A ,Q,295.40,297.00,291.95,292.65,297.00,294.25,274,5739,1693735.00,
532613,VIPCLOTHNG  ,T ,Q,15.25,15.39,14.70,15.00,15.00,15.28,36,9964,149713.00,
532616,XCHANGING   ,B ,Q,82.00,85.20,66.15,71.65,71.65,81.85,2270,228254,17102884.00,
532617,JETAIRWAYS  ,Z ,Q,121.50,121.50,110.00,110.00,110.00,115.75,1156,100260,11474667.00,
532621,MORARJETEX  ,B ,Q,13.45,13.57,13.45,13.57,13.57,12.34,17,2671,36164.00,
532622,GATEWAY DIST,A ,Q,162.00,165.00,156.65,157.55,157.55,161.05,335,9982,1602829.00,
532624,JINDALPH    ,B ,Q,32.55,32.55,32.55,32.55,32.55,31.00,7,1490,48499.00,
532626,PONDY OXIDES,X ,Q,231.90,234.00,219.00,223.70,223.70,232.00,463,30107,6770819.00,
532627,JPPOWER     ,B ,Q,3.01,3.01,3.01,3.01,3.01,2.74,603,5662847,17045169.00,
532628,3I INFOTECH ,B ,Q,7.30,7.30,6.76,7.12,7.12,6.96,12127,14135570,101789008.00,
532629,MCNALLYB    ,T ,Q,10.76,10.76,10.76,10.76,10.76,11.32,13,1488,16010.00,
532630,GOKALDAS    ,B ,Q,78.35,82.20,77.95,80.25,80.50,77.60,169,8189,657227.00,
532633,ALLSEC TECH ,B ,Q,380.00,386.90,358.90,362.85,358.90,374.65,234,13028,4844203.00,
532636,IIFL        ,A ,Q,240.00,249.85,229.55,246.05,246.05,235.95,3375,140131,33726885.00,
532637,MAN DRUGORG ,B ,Q,128.00,129.70,122.80,123.40,123.40,127.05,673,22963,2877952.00,
532638,SHOPPER STOP,A ,Q,212.10,221.10,209.05,216.15,216.45,210.35,899,25615,5555632.00,
532640,CYBER MEDIA ,T ,Q,9.70,9.89,9.39,9.89,9.89,9.42,53,10977,107938.00,
532641,NDL         ,B ,Q,30.30,30.50,28.80,29.30,29.60,30.00,46,2134,63450.00,
532642,JSWHL       ,A ,Q,3623.70,4299.00,3623.70,4067.00,4067.00,3652.20,898,113498,481851371.00,
532644,JK CEMENT   ,A ,Q,2702.00,2917.10,2590.00,2768.25,2768.25,2711.75,5809,47199,131523102.00,
532645,BEEYU OVERSE,X ,Q,0.60,0.61,0.60,0.61,0.61,0.61,6,1725,1041.00,
532646,UNIPLY IND  ,Z ,Q,5.49,5.49,5.00,5.38,5.45,5.23,228,319608,1743092.00,
532648,YES BANK    ,A ,Q,16.50,16.55,16.20,16.25,16.25,16.40,6729,5710159,93107827.00,
532649,NECTAR LIFE ,B ,Q,20.00,20.40,19.25,19.45,19.60,20.40,639,121019,2376377.00,
532650,MSP STEEL   ,B ,Q,8.65,8.65,7.85,7.89,7.89,8.24,36,9743,79387.00,
532651,SPL INDS    ,B ,Q,38.50,38.60,36.55,37.85,37.55,36.55,222,22549,855584.00,
532652,KARNATAKA BK,A ,Q,65.40,66.50,64.45,64.80,64.75,65.30,1042,184005,12024849.00,
532654,MCLEOD RUSSE,B ,Q,21.45,21.45,20.95,21.45,21.45,20.45,310,174693,3744249.00,
532656,FACOR ALLOYS,XT,Q,2.70,2.90,2.70,2.73,2.73,2.84,127,251752,683125.00,
532659,IDFC        ,A ,Q,50.50,50.50,48.10,49.15,49.15,50.50,2089,765902,37609187.00,
532660,VIVIMED LABS,B ,Q,15.20,15.40,14.55,14.65,14.70,15.95,245,47826,713944.00,
532661,RANE MADRAS ,B ,Q,288.90,292.10,285.00,288.55,288.55,277.40,62,830,239959.00,
532662,HT MEDIA    ,B ,Q,18.95,19.00,18.70,18.80,18.85,18.80,93,21322,401857.00,
532663,SASKEN      ,A ,Q,831.00,835.00,823.20,827.60,823.60,832.50,306,4062,3362809.00,
532666,FCS SOFTWARE,T ,Q,0.85,0.89,0.84,0.84,0.84,0.88,553,843267,719774.00,
532667,SUZLONENERGY,A ,Q,6.07,6.15,5.81,5.87,5.87,6.09,7054,9426671,55866129.00,
532668,AURIONPRO SO,B ,Q,81.05,81.05,78.85,79.90,79.65,81.05,75,3256,259527.00,
532670,RENUKA SUGAR,B ,Q,9.74,9.74,9.12,9.20,9.20,9.59,711,323302,3038946.00,
532673,KM SUGARMILL,B ,Q,11.20,11.21,10.69,10.75,10.75,10.87,120,42590,469214.00,
532674,BANNARI AMMA,B ,Q,75.80,76.90,69.50,69.75,69.50,77.20,362,9467,687078.00,
532678,BOMBAY RAYON,B ,Q,10.60,10.65,10.54,10.59,10.54,10.73,1872,4600,48664.00,
532679,SORILINFRA  ,B ,Q,137.90,142.00,134.40,135.20,135.20,135.30,390,20059,2756086.00,
532683,AIAENGINEER ,A ,Q,1989.05,2002.00,1955.00,1972.10,1955.00,1966.25,194,713,1415184.00,
532684,EVEREST KANT,B ,Q,72.75,73.40,64.00,66.70,66.70,70.35,1323,160608,11064195.00,
532686,KERNEX MICRO,T ,Q,24.30,25.80,24.30,24.85,24.85,25.25,6,796,19412.00,
532687,REPRO INDIA ,B ,Q,391.00,391.00,367.00,370.80,370.80,394.80,403,4502,1680944.00,
532689,PVR LTD     ,A ,Q,1500.00,1510.00,1459.00,1472.20,1472.20,1497.50,10980,295803,437260996.00,
532692,RADHA MADHAV,B ,Q,2.77,2.81,2.77,2.77,2.77,2.91,26,9653,26784.00,
532693,PUNJ LLOYD  ,Z ,Q,1.85,1.90,1.80,1.80,1.80,1.89,157,217557,396641.00,
532694,BARTRONICSIN,Z ,Q,2.69,2.69,2.52,2.63,2.64,2.60,32,17850,46292.00,
532695,CELEBRITYFAS,T ,Q,5.25,5.77,5.24,5.67,5.67,5.51,36,2394,12595.00,
532696,EDUCOMP SOLN,Z ,Q,3.10,3.15,3.00,3.15,3.15,3.05,37,37223,115797.00,
532698,NITINSPINNER,B ,Q,86.35,86.35,80.20,80.90,80.90,78.50,646,46975,3904583.00,
532699,ROYALORCH   ,B ,Q,71.90,72.10,69.10,69.80,69.95,71.00,155,11600,824141.00,
532700,ENT NETWORK ,B ,Q,171.00,171.00,165.50,166.00,165.50,170.95,127,908,152932.00,
532701,CELLA       ,Z ,Q,5.50,5.51,5.25,5.25,5.25,5.25,16,3630,19961.00,
532702,GUJ PETRONET,A ,Q,230.35,235.95,227.40,231.70,232.15,233.30,1385,71508,16553038.00,
532705,JAGRAN PRAK ,A ,Q,45.90,45.90,43.00,43.45,43.30,43.85,187,23159,1005318.00,
532706,INOX LEISURE,A ,Q,333.90,333.90,323.85,328.80,331.00,328.30,508,16397,5362507.00,
532707,DYNEMIC PRO ,B ,Q,397.20,408.00,384.00,386.00,386.00,397.20,764,11349,4470821.00,
532708,GVK POWERINF,Z ,Q,2.70,2.70,2.70,2.70,2.70,2.84,342,780599,2107617.00,
532710,SADBHAV ENGG,A ,Q,81.00,83.80,77.15,79.85,79.85,79.70,3152,401985,32307277.00,
532712,REL COM LTD ,B ,Q,1.82,1.82,1.72,1.72,1.72,1.80,2018,7659516,13503436.00,
532713,SAKUMA EXPO ,B ,Q,5.00,6.11,5.00,5.63,5.65,5.72,296,273642,1507493.00,
532714,KEC INTERN  ,A ,Q,429.00,441.90,423.45,436.95,436.95,429.85,596,12436,5418018.00,
532716,GILLA ARBUT ,B ,Q,42.90,42.90,38.70,38.75,38.70,42.90,61,3727,147304.00,
532717,INDOTECHTR  ,B ,Q,98.25,104.05,87.40,101.40,100.30,97.80,377,9410,926763.00,
532719,BL KASHYAP  ,T ,Q,11.33,11.34,10.87,11.01,10.87,11.00,27,11281,124647.00,
532720,M&M FINANSER,A ,Q,208.00,224.15,207.35,218.15,218.15,205.60,16288,1754391,382749862.00,
532721,VISA STEEL  ,B ,Q,6.46,6.46,6.24,6.38,6.41,6.39,28,6371,40049.00,
532722,NITCO TILES ,B ,Q,23.40,23.40,22.90,23.15,23.20,23.65,84,9895,227903.00,
532723,MPDL        ,X ,Q,11.84,11.84,11.84,11.84,11.84,12.46,1,20,236.00,
532725,SOLAR IND   ,A ,Q,1260.00,1260.00,1232.85,1247.00,1245.00,1237.15,110,994,1235108.00,
532726,GALLAN METAL,B ,Q,47.50,48.20,45.15,45.65,45.65,47.60,309,18666,857190.00,
532728,MALU PAPER  ,B ,Q,27.00,27.60,26.65,26.90,26.90,27.00,15,1906,51442.00,
532729,UTTAM SUGAR ,B ,Q,92.25,93.80,92.00,92.35,92.30,91.80,169,4204,389553.00,
532730,STL GLOBAL  ,B ,Q,9.40,9.40,9.14,9.21,9.21,9.36,57,9379,86131.00,
532731,ROHIT FERRO ,T ,Q,3.22,3.22,3.22,3.22,3.22,3.38,1,1000,3220.00,
532732,KEWAL KIRAN ,B ,Q,910.00,924.95,890.00,890.00,890.00,900.45,24,110,98236.00,
532733,SUN TVNET   ,A ,Q,516.00,522.00,510.75,518.55,518.55,511.80,1467,68455,35359436.00,
532734,GODAWARI POW,A ,Q,472.65,507.00,472.65,495.10,496.35,502.45,1376,19107,9503809.00,
532735,RSYSTEMINT  ,A ,Q,123.00,126.75,119.00,124.75,125.50,118.05,483,19259,2367359.00,
532737,EMKAY GLOB F,B ,Q,70.50,71.90,69.80,71.50,71.50,69.90,174,8239,584679.00,
532738,TANTIA CONS ,Z ,Q,1.51,1.65,1.51,1.61,1.65,1.58,7,3941,6142.00,
532740,LOKESH MACH ,T ,Q,37.40,38.00,36.20,36.50,36.20,37.65,33,5108,188765.00,
532741,KAMDHENU    ,B ,Q,125.00,125.35,121.10,122.55,123.15,123.10,117,4561,564180.00,
532742,PAUSHAK LTD ,X ,Q,5562.00,5588.00,5110.05,5203.45,5200.00,5402.80,467,2081,11170963.00,
532745,INDICAP     ,X ,Q,35.60,35.75,34.45,35.65,35.65,35.60,17,3818,134845.00,
532746,UNITY INFRA ,Z ,Q,1.02,1.02,0.97,0.97,0.97,1.02,3,63,64.00,
532748,PRIME FOCUS ,B ,Q,52.50,52.50,48.60,49.25,49.10,52.45,281,17674,884686.00,
532749,ALLCARGO    ,A ,Q,128.05,131.65,128.05,128.30,128.30,130.40,1546,37584,4859029.00,
532751,EASUNREYRL  ,Z ,Q,2.01,2.19,2.01,2.14,2.19,2.09,15,6275,13377.00,
532754,GMR INFRASTR,A ,Q,25.75,25.75,25.30,25.50,25.50,26.05,902,2618874,66854949.00,
532755,TECH MAH    ,A ,Q,994.00,995.00,977.70,979.10,979.10,990.90,2211,86773,85437303.00,
532756,MAHINDCIE   ,A ,Q,170.00,201.45,170.00,201.45,201.45,167.90,4199,249424,48516611.00,
532757,VOLTAMP TRAN,A ,Q,1260.00,1260.00,1218.85,1224.45,1221.00,1259.75,322,3016,3736245.00,
532759,ATLANTA     ,B ,Q,8.40,8.40,7.64,7.80,8.40,8.04,51,5642,44041.00,
532760,DEEPENR     ,B ,Q,41.55,41.55,40.00,40.30,40.00,41.15,70,4140,167102.00,
532761,HOV SERVICES,B ,Q,43.00,45.80,41.10,41.60,41.60,41.80,40,1970,84321.00,
532762,ACTION CONST,A ,Q,165.55,165.55,161.00,161.45,161.25,163.75,210,10022,1628855.00,
532764,GEECEE      ,B ,Q,91.25,92.65,89.85,90.15,90.15,90.45,281,24573,2240617.00,
532766,RICHA IND   ,Z ,Q,0.81,0.81,0.81,0.81,0.81,0.82,10,21050,17050.00,
532767,GAYATRI PROJ,B ,Q,43.10,44.15,43.00,43.25,43.15,43.85,157,20027,867342.00,
532768,FIEM INDS   ,B ,Q,630.00,630.00,589.05,593.45,590.00,661.15,2302,34373,20873091.00,
532771,JHS SVEN    ,T ,Q,25.50,25.95,24.50,24.70,25.25,25.75,112,33530,824426.00,
532772,DCBBANK     ,A ,Q,108.55,115.00,108.55,114.65,114.45,110.10,3405,244126,27717078.00,
532773,GLOBAL VECT ,Z ,Q,48.45,48.45,45.05,46.50,46.50,46.65,21,2167,99940.00,
532774,INSPIRISYS  ,B ,Q,38.25,40.75,37.75,38.70,38.70,37.45,201,9051,360796.00,
532775,GTL INFRAST ,B ,Q,1.05,1.05,0.99,0.99,0.99,1.04,1087,10511796,10538886.00,
532776,SHIVAM AUTO ,B ,Q,22.45,22.50,21.55,21.85,21.85,21.45,126,27052,599716.00,
532777,INFO EDGE   ,A ,Q,5301.00,5582.00,5238.75,5520.20,5520.20,5370.95,3300,22134,120755111.00,
532779,TORNT POWER ,A ,Q,329.10,335.00,327.85,333.45,332.45,329.60,865,37853,12576333.00,
532780,PARSVNATH   ,B ,Q,5.56,5.73,5.56,5.73,5.73,5.46,100,89635,512172.00,
532782,SUTLEJ TEXT ,B ,Q,45.70,45.70,41.55,42.25,42.30,41.80,155,6532,275195.00,
532783,DAAWAT      ,A ,Q,52.25,52.35,49.80,50.60,50.60,51.85,1372,157846,8097038.00,
