SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500655,GARWARE POLY,X ,Q,670.00,677.50,640.25,640.25,640.25,673.90,653,39175,25697198.00,
500660,GLAXOSMITH  ,A ,Q,1443.70,1453.05,1434.00,1450.50,1452.00,1438.85,263,1966,2846182.00,
500670,GUJ.NARMADA ,A ,Q,233.00,238.50,221.00,229.95,229.95,231.10,3826,213222,50056598.00,
500672,NOVARTIS    ,A ,Q,616.30,617.00,607.00,609.45,611.60,617.55,160,1743,1068523.00,
500674,SANOFI      ,A ,Q,7801.05,7975.00,7750.00,7895.45,7882.70,7810.70,456,1113,8776342.00,
500680,PFIZER LTD. ,A ,Q,4521.00,4559.95,4492.00,4514.55,4514.55,4530.85,934,3805,17245074.00,
500690,GUJ.ST.FERT ,A ,Q,76.80,79.30,76.30,77.00,77.00,76.40,1277,190683,14833756.00,
500696,HIND UNI LT ,A ,Q,2150.00,2193.65,2148.00,2181.15,2181.15,2147.75,11882,150398,327050952.00,
500710,AKZOINDIA   ,A ,Q,2140.00,2184.00,2136.70,2149.20,2149.20,2144.80,551,2337,5049328.00,
500730,NOCIL LTD   ,A ,Q,178.50,183.40,172.25,178.30,178.30,178.65,1738,141748,25211670.00,
500770,TATA CHEM.  ,A ,Q,592.45,629.20,586.35,619.10,619.10,591.00,14406,1015460,623045053.00,
500777,T.P.L.      ,B ,Q,40.15,41.65,40.15,40.70,40.70,41.15,328,50329,2060225.00,
500780,ZUARIGLOB   ,T ,Q,88.00,90.80,86.05,86.45,86.50,88.05,68,6334,555818.00,
500790,NESTLE (I)  ,A ,Q,16395.00,16477.60,16214.45,16386.10,16386.10,16374.15,2431,5777,94374921.00,
500800,TATACONSUM  ,A ,Q,625.30,625.85,610.75,617.20,617.20,623.50,2136,65398,40489047.00,
500820,ASIAN PAINTS,A ,Q,2483.80,2483.80,2400.00,2418.90,2425.00,2470.20,4262,68470,166092398.00,
500825,BRITANIA IND,A ,Q,3359.00,3383.50,3320.00,3331.30,3331.30,3362.00,7145,42031,140369403.00,
500830,COLGATE PALM,A ,Q,1551.50,1579.00,1548.30,1555.90,1555.00,1562.00,1075,10692,16727874.00,
500840,EIH LTD.    ,A ,Q,98.10,99.40,96.60,97.15,97.15,98.05,777,68945,6734698.00,
500850,INDIAN HOTEL,A ,Q,127.20,127.20,123.40,123.90,123.90,125.75,1363,161032,20044950.00,
500870,CASTROL     ,A ,Q,128.00,133.05,127.95,128.90,128.90,129.75,1131,149631,19555741.00,
500875,ITC LTD.    ,A ,Q,218.90,219.00,213.90,215.95,215.95,218.90,26249,1869626,405487836.00,
500877,APOLLO TYRES,A ,Q,238.85,244.05,235.25,238.00,238.00,236.05,4347,595668,142665153.00,
500878,CEAT LIMITED,A ,Q,1625.00,1625.00,1565.00,1586.70,1586.70,1625.00,936,12873,20514621.00,
500890,MODI RUBBER ,T ,Q,117.00,117.65,117.00,117.65,117.65,112.05,24,1465,171798.00,
500940,FINOLEX IND.,A ,Q,666.00,666.00,647.85,650.20,650.20,667.55,1412,15730,10335219.00,
501148,DALAL ST INV,XT,Q,272.60,278.05,272.60,272.60,272.60,272.60,6,236,64344.00,
501150,CENTRUM CAP ,B ,Q,24.05,24.10,23.30,23.75,23.75,23.90,662,916426,21760390.00,
501242,TCI FINANCE ,B ,Q,5.76,5.99,5.65,5.97,5.99,5.90,16,2110,12138.00,
501295,INDUS.INV.TR,B ,Q,59.70,59.70,55.55,58.50,58.50,55.50,15,284,16519.00,
501298,INDUS.&PRUD.,X ,Q,1158.00,1159.95,1111.90,1115.00,1115.00,1135.00,13,53,60588.00,
501301,TATA INVEST.,A ,Q,1067.75,1073.00,1053.00,1055.90,1059.55,1062.40,171,1907,2031446.00,
501314,PRISMX      ,X ,Q,40.35,40.35,40.35,40.35,40.35,39.60,28,2694,108702.00,
501343,MOTOR&GEN.FI,B ,Q,20.70,20.70,18.00,18.25,18.45,18.85,49,3610,67292.00,
501370,WALCHAND PF ,X ,Q,64.90,64.90,60.15,60.65,60.65,61.35,13,457,28356.00,
501391,W.H.BRADY   ,X ,Q,128.20,128.20,128.20,128.20,128.20,131.70,1,15,1923.00,
501421,TECHNVISN   ,XT,Q,183.55,183.55,183.55,183.55,183.55,174.85,9,206,37811.00,
501423,SHA ENG PLA ,X ,Q,920.00,940.00,880.75,909.25,910.00,917.40,196,1638,1501795.00,
501425,BOM.BURMAH  ,A ,Q,1186.00,1220.00,1185.00,1191.30,1194.25,1183.95,1146,11724,14095720.00,
501430,BOM.CYCLE   ,X ,Q,436.00,469.95,435.05,450.10,445.00,462.50,45,531,238253.00,
501455,GREAVES COTT,A ,Q,109.45,112.80,103.55,106.55,106.55,109.80,1852,250089,27080867.00,
501477,MULLER & PHI,XT,Q,40.25,40.30,40.25,40.30,40.30,40.20,2,75,3020.00,
501700,INDIA NIVEH ,X ,Q,20.65,20.65,19.60,20.40,20.45,20.25,29,1031,21006.00,
501831,COAST CORP  ,X ,Q,174.60,179.35,171.00,174.65,174.00,176.45,135,10821,1891901.00,
501848,GLOBAL OFFS ,B ,Q,8.09,8.14,8.01,8.01,8.01,8.25,10,840,6757.00,
501945,DHENUBUILD  ,X ,Q,1.74,1.74,1.74,1.74,1.74,1.71,1,10,17.00,
502015,ASIIL       ,X ,Q,15.50,15.50,15.00,15.40,15.40,15.25,32,21996,336282.00,
502090,SAGAR CEM.  ,A ,Q,699.00,710.00,685.65,695.05,690.00,708.15,255,1988,1389663.00,
502137,DECAN CEMENT,B ,Q,422.00,427.15,405.60,410.80,411.40,421.95,889,13613,5674733.00,
502157,MANGALAM CEM,A ,Q,279.75,279.75,265.70,270.85,272.90,277.25,319,7891,2138249.00,
502168,N C L IND.  ,A ,Q,168.00,170.20,163.80,165.80,167.85,167.65,292,17251,2869732.00,
502175,SAURAS.CEM. ,X ,Q,59.40,61.45,59.10,59.45,59.50,59.50,195,26869,1621489.00,
502180,SRI DIGV CEM,B ,Q,57.60,58.00,55.55,56.50,56.50,57.60,760,108901,6185287.00,
502219,BORORENEW   ,A ,Q,289.60,292.00,277.85,281.40,281.40,289.10,3693,97550,27605520.00,
502271,RAASI REFRAC,X ,Q,6.13,6.13,6.13,6.13,6.13,6.01,3,1106,6779.00,
502281,TRIVENI GLAS,X ,Q,6.02,6.31,6.00,6.15,6.15,6.01,45,36701,226314.00,
502294,NILACHAL REF,X ,Q,27.50,27.50,27.50,27.50,27.50,28.90,1,10,275.00,
502330,ANDPAPER    ,B ,Q,237.00,241.95,234.85,236.70,236.70,239.20,68,1821,433884.00,
502355,BALKRISH IND,A ,Q,1584.95,1599.80,1536.55,1550.30,1550.30,1577.50,8587,88830,138779325.00,
502420,ORIENT PAPER,B ,Q,24.00,25.60,23.00,24.05,24.05,23.95,1243,388395,9527334.00,
502445,CITADEL     ,X ,Q,9.16,9.16,8.75,9.15,9.15,9.16,7,225,2055.00,
502448,ROLLATAINER ,T ,Q,3.31,3.50,3.30,3.47,3.47,3.40,6,1311,4386.00,
502450,SESHA.PAPER ,A ,Q,164.90,164.90,146.65,147.40,147.40,149.95,375,11758,1798872.00,
502587,NATHIND     ,X ,Q,105.00,107.85,102.10,103.00,104.00,106.85,116,15235,1600800.00,
502742,SINTEX IND. ,T ,Q,3.80,4.00,3.80,3.87,3.87,3.93,867,617363,2396347.00,
502820,DCM LTD.    ,B ,Q,28.10,29.50,27.75,27.95,28.25,28.75,118,3263,92126.00,
502865,FORBES & CO ,B ,Q,1390.00,1394.95,1355.00,1357.50,1357.50,1389.65,78,1025,1404280.00,
502873,H.P.COTTON  ,X ,Q,39.70,39.70,38.55,38.80,39.50,39.60,19,819,31951.00,
502893,UNITEDINT   ,X ,Q,12.60,12.60,12.60,12.60,12.60,13.08,1,2640,33264.00,
502901,JAMSHRI     ,X ,Q,2815.00,2815.00,2810.00,2810.00,2810.00,2682.00,5,8,22485.00,
502937,KESORAM IND ,B ,Q,71.45,72.75,67.50,68.50,68.90,70.50,1191,139765,9813211.00,
502958,LAKSHMI MILL,X ,Q,1959.95,1960.00,1850.00,1871.00,1871.00,1949.95,27,209,397206.00,
502986,VARDH TEXT  ,A ,Q,1124.00,1149.95,1103.05,1115.80,1114.75,1124.15,400,2103,2376992.00,
503015,MODERN INDIA,XT,Q,49.50,51.95,49.00,50.00,50.00,49.50,26,1016,51073.00,
503031,PENLAND LTD ,B ,Q,5.79,5.89,5.53,5.60,5.71,5.73,80,31363,180783.00,
503100,PHOENIX MILL,A ,Q,843.00,843.00,795.05,804.60,809.00,830.35,266,2918,2362141.00,
503101,MARATHON NEX,B ,Q,73.20,74.15,73.15,74.00,74.00,72.25,33,862,63330.00,
503127,RAJA BAHADUR,XT,Q,2639.00,2640.00,2639.00,2639.50,2640.00,2590.00,2,2,5279.00,
503162,REL.CHEMOTX ,X ,Q,73.15,76.75,72.55,74.50,73.00,74.85,87,5559,411943.00,
503169,RUBY MILLS  ,B ,Q,186.60,188.90,181.60,187.65,187.65,189.50,36,274,51175.00,
503310,SWAN ENG    ,A ,Q,145.00,145.55,142.40,144.20,144.00,145.00,1745,73064,10515866.00,
503349,VICTORIA MIL,X ,Q,1818.00,1818.00,1790.00,1797.80,1797.80,1812.55,31,130,235858.00,
503624,SVARAJ TRAD ,XT,Q,5.67,5.67,5.13,5.32,5.25,5.40,55,24645,132734.00,
503641,ZODIAC VEN  ,XT,Q,4.28,4.71,4.28,4.67,4.67,4.50,38,7731,35263.00,
503657,VEER ENERGY ,X ,Q,9.30,9.58,9.00,9.12,9.37,9.40,93,11049,102065.00,
503663,TILAK       ,X ,Q,1.95,1.98,1.93,1.98,1.98,1.89,16,2817,5530.00,
503669,KKFIN       ,XT,Q,6.75,6.75,6.75,6.75,6.75,7.08,1,500,3375.00,
503691,SAHARA ONE  ,XT,Q,35.75,35.75,35.75,35.75,35.75,35.05,12,319,11404.00,
503722,BANSW.SYNTEX,B ,Q,121.00,125.00,120.60,122.85,123.30,118.45,345,9219,1137431.00,
503776,MODIPON     ,X ,Q,20.80,20.80,20.80,20.80,20.80,21.85,3,500,10400.00,
503804,SHRI DINESH ,X ,Q,278.50,290.00,277.00,289.20,290.00,289.05,30,1665,473440.00,
503806,SRF LIMITED ,A ,Q,5665.90,5703.35,5421.15,5514.80,5509.00,5661.70,1715,10083,55848818.00,
503811,SIYARAM SILK,B ,Q,196.90,214.35,192.00,205.40,204.85,198.10,2430,95729,19985734.00,
503816,SWAD.POLYTEX,XT,Q,6.35,6.35,6.35,6.35,6.35,6.35,1,1,6.00,
503960,BHARAT BIJLE,A ,Q,1131.45,1131.45,1071.55,1100.70,1106.00,1120.20,315,1647,1800552.00,
504000,ELPRO INTER ,X ,Q,44.90,45.00,43.05,43.90,43.10,44.50,50,15643,699245.00,
504008,EMCO LTD.   ,Z ,Q,1.58,1.59,1.45,1.50,1.50,1.52,19,11325,17703.00,
504028,GEE LTD     ,X ,Q,38.00,39.45,37.20,37.55,38.00,38.05,53,25155,960977.00,
504036,HIND.RECT   ,B ,Q,141.95,145.25,140.75,141.70,141.95,141.95,101,2246,322076.00,
504058,NIPPOBATRY  ,B ,Q,672.30,684.10,660.00,663.10,663.00,677.05,81,829,554448.00,
504067,ZENSAR TECH.,A ,Q,243.85,259.00,239.00,252.45,251.20,242.85,1818,56495,14226848.00,
504076,JYOTI LTD.  ,X ,Q,11.40,11.44,11.10,11.44,11.44,10.90,20,4776,54601.00,
504080,JSL LTD.    ,XT,Q,102.40,102.40,96.50,97.55,97.55,97.55,7,173,16928.00,
504084,KAYCEE IND  ,X ,Q,2798.00,2798.00,2798.00,2798.00,2798.00,2665.00,1,1,2798.00,
504092,INDOKEM LTD.,X ,Q,20.80,22.85,20.75,22.80,22.00,21.80,81,27526,600127.00,
504093,PANA ENERG  ,X ,Q,221.15,223.95,211.10,215.90,215.90,216.80,184,9294,2022047.00,
504112,NELCO LTD.  ,A ,Q,215.00,217.95,210.85,212.05,212.05,214.60,238,9893,2125185.00,
504132,PERM MAGNETS,X ,Q,165.00,166.00,159.95,161.65,163.25,164.45,152,15892,2576963.00,
504176,HIGH ENERGY ,X ,Q,853.00,900.00,853.00,866.15,880.90,869.95,146,1660,1460702.00,
504180,STD.BATTERY ,XT,Q,28.70,28.70,28.70,28.70,28.70,28.15,15,2053,58921.00,
504212,UNIV.CABLE  ,B ,Q,142.90,147.40,141.45,143.15,143.15,142.50,280,7286,1047723.00,
504220,W.S.INDUSTR.,B ,Q,4.07,4.07,3.87,3.91,4.00,4.30,8,938,3668.00,
504240,DELTON CABLE,X ,Q,36.90,37.95,36.00,36.75,37.95,36.15,34,1848,67702.00,
504258,LAKSHMI ELEC,X ,Q,300.00,305.00,296.50,297.00,297.00,299.25,23,443,133580.00,
504273,MODULEX     ,X ,Q,6.60,6.80,6.40,6.46,6.46,6.45,35,10637,69319.00,
504286,DELTAMAGNT  ,B ,Q,32.70,32.70,31.10,32.20,32.55,31.65,55,907,28728.00,
504335,PAZEL       ,XT,Q,0.29,0.30,0.29,0.30,0.30,0.29,160,810253,242359.00,
504341,RELTD       ,X ,Q,31.85,33.55,31.85,33.00,33.00,33.60,13,1412,46904.00,
504378,NYSSACORP   ,XT,Q,2.46,2.46,2.46,2.46,2.46,2.42,20,17823,43844.00,
504380,FLOMIC      ,Z ,Q,3.21,3.21,3.21,3.21,3.21,3.15,1,1,3.00,
504392,KRISHNA VEN ,XT,Q,10.65,10.65,10.29,10.29,10.29,10.83,8,357,3686.00,
504605,UNI ABEX    ,X ,Q,406.00,415.00,395.00,415.00,415.00,405.70,15,287,116700.00,
504614,SARDA ENMIN ,B ,Q,365.00,366.85,356.05,362.70,362.70,365.00,521,8656,3131721.00,
504646,BHAGWATI AUT,X ,Q,122.35,122.75,122.35,122.75,122.75,121.45,2,101,12397.00,
504697,GALADA TELE.,Z ,Q,1.54,1.54,1.40,1.47,1.47,1.47,11,7140,10616.00,
504731,I BRIGHT ST ,XT,Q,18.90,18.90,18.90,18.90,18.90,18.95,3,12,226.00,
504741,IND.HUME PIP,A ,Q,188.00,194.00,183.00,184.60,187.60,189.70,4073,149135,28437024.00,
504786,INVEST &PREC,X ,Q,205.50,209.70,203.60,206.50,203.60,211.80,39,1344,276359.00,
504810,INFORMEDTEC ,X ,Q,23.40,23.40,22.31,22.31,22.31,23.42,9,400,9100.00,
504840,KAIRA CAN CO,X ,Q,1125.00,1185.00,1125.00,1140.55,1128.70,1180.00,6,10,11327.00,
504879,ORIENT ABRAS,B ,Q,23.00,23.50,22.70,22.75,22.75,23.30,74,6089,140151.00,
504882,NATIONAL STD,XT,Q,545.00,545.00,545.00,545.00,545.00,545.00,1,1,545.00,
504908,DUNCANENG   ,X ,Q,120.00,120.00,107.70,108.90,113.00,113.00,9,149,16401.00,
504918,SANDUR MANG.,X ,Q,919.00,934.90,900.00,905.30,905.30,918.60,788,14050,12817229.00,
504959,STOVAC IND. ,X ,Q,2000.00,2012.00,1980.00,1996.95,1981.00,1994.45,50,422,841153.00,
504961,TATA YODOGAW,XT,Q,45.00,46.25,43.25,45.30,45.70,44.05,88,14189,645398.00,
504966,TINPLATE    ,A ,Q,170.85,171.95,165.60,167.40,167.40,170.75,857,49585,8358753.00,
504973,CHOLAHLDNG  ,A ,Q,591.45,594.00,583.80,589.20,590.75,583.95,79,549,323505.00,
504988,WELCAST     ,X ,Q,342.00,347.40,342.00,346.95,347.40,330.90,8,139,48224.00,
505010,AUTO AXLES  ,A ,Q,1181.90,1185.95,1112.85,1136.35,1149.05,1192.00,612,3154,3619327.00,
505036,AUTO COR.GOA,X ,Q,448.60,457.45,443.00,445.85,450.85,451.95,72,1150,516365.00,
505075,SETCO AUTO  ,B ,Q,16.45,16.45,15.51,15.59,15.61,15.99,79,9263,146562.00,
505141,SCOOTERS IND,T ,Q,32.85,32.85,30.30,31.60,31.60,31.75,60,6330,197935.00,
505160,TALBROS AUTO,B ,Q,245.00,245.00,230.00,232.15,232.50,240.05,912,16467,3903037.00,
505163,ZF STEERING ,X ,Q,396.65,412.95,396.50,400.35,400.00,403.85,55,2440,975987.00,
505192,SMLISUZU    ,A ,Q,497.15,499.75,488.00,488.85,488.85,496.05,89,875,433226.00,
505196,TIL LTD.    ,B ,Q,179.00,179.00,170.05,170.80,170.05,176.35,118,4427,771137.00,
505200,EICHER MOTOR,A ,Q,2649.45,2649.45,2570.05,2585.85,2585.85,2650.15,3963,42415,110092683.00,
505216,ALFRED HERB ,X ,Q,540.00,559.85,540.00,559.85,559.85,535.70,4,150,82981.00,
505232,VELJAN      ,X ,Q,779.75,818.90,770.00,771.95,770.00,779.75,38,381,303266.00,
505242,DYNAMAT.TECH,B ,Q,867.35,867.35,829.15,832.10,832.00,861.45,241,1398,1182057.00,
505250,G.G.DANDEKAR,X ,Q,45.40,46.20,45.05,45.15,46.20,44.45,3,41,1851.00,
505255,GMM PFAUDLER,A ,Q,4468.00,4742.05,4230.45,4306.35,4306.35,4477.05,20178,82875,372912164.00,
505283,KIRLOSAR PN ,X ,Q,223.00,225.00,210.55,217.75,219.45,222.85,468,24049,5270819.00,
505299,KPT         ,X ,Q,86.50,90.00,85.05,86.25,87.00,88.95,26,9087,807846.00,
505302,LAXMI AUTOLM,X ,Q,45.00,45.00,43.20,45.00,45.00,45.00,6,674,30253.00,
505324,MANUGRAPH IN,B ,Q,12.39,13.07,11.86,13.05,13.05,12.45,11,515,6456.00,
505355,NESCO LTD   ,A ,Q,610.00,611.05,596.00,600.10,601.65,602.65,373,5691,3422894.00,
505358,INTEGRA ENG ,X ,Q,29.05,29.75,28.15,28.85,28.85,29.25,49,12627,365382.00,
505368,REVATHI EQU.,B ,Q,564.70,570.10,543.95,546.00,546.00,559.55,112,713,396391.00,
505400,TEXINFRA    ,B ,Q,70.50,71.40,69.85,70.90,71.00,70.95,128,46531,3309628.00,
505412,WENDT(INDIA),B ,Q,3296.95,3314.90,3268.00,3308.95,3310.45,3287.80,70,170,560576.00,
505509,RESPON IND  ,A ,Q,182.95,182.95,175.10,175.35,175.10,175.65,89,4732,835910.00,
505523,MAHA CORP   ,XT,Q,0.62,0.62,0.62,0.62,0.62,0.63,4,750,465.00,
505526,DOLAT INV.  ,B ,Q,55.85,57.20,55.25,55.35,55.35,56.00,442,40651,2274787.00,
505533,WESTLIFE DEV,A ,Q,450.95,454.50,440.40,444.80,443.95,449.90,235,1540,692047.00,
505537,ZEE ENTER   ,A ,Q,212.00,213.65,205.80,208.45,208.45,211.80,9731,872940,183431444.00,
505590,SVPGLOB     ,XT,Q,74.40,74.95,71.00,74.00,74.30,74.35,329,36868,2715652.00,
505650,SKYL MILLAR ,X ,Q,6.53,6.53,6.53,6.53,6.53,6.41,4,3030,19785.00,
505681,BIMETAL BEAR,X ,Q,330.00,330.00,314.00,318.85,318.00,331.70,16,146,46656.00,
505688,BHARAT GEARS,B ,Q,82.00,82.75,78.00,79.00,79.45,82.05,115,2517,201248.00,
505690,BRADY MORRIS,X ,Q,94.70,94.90,88.35,90.00,90.00,92.90,7,213,19518.00,
505693,LATIMMETAL  ,X ,Q,44.45,44.45,40.40,44.00,44.00,42.35,17,276,11897.00,
505700,ELECON ENG  ,B ,Q,54.20,56.45,52.50,53.15,53.15,54.70,728,104310,5719713.00,
505710,GRAUER& WEIL,X ,Q,42.55,43.70,42.30,42.90,42.90,42.55,988,202063,8664404.00,
505711,GAJRA BEVEL ,XT,Q,2.34,2.34,2.34,2.34,2.34,2.46,3,22,51.00,
505712,HIMTEK      ,X ,Q,100.00,103.45,96.00,100.85,102.00,98.75,122,11053,1111961.00,
505714,GABRIEL(I)  ,A ,Q,117.85,118.35,114.00,115.55,114.10,115.30,464,20495,2388346.00,
505720,HERC.HOISTS ,B ,Q,126.55,134.50,126.55,130.15,130.30,126.00,819,32626,4300790.00,
505725,HIND.EVEREST,X ,Q,168.45,168.45,152.50,160.25,160.25,160.50,84,3738,589145.00,
505726,IFB IND.LTD.,A ,Q,1273.00,1347.95,1253.10,1262.50,1265.00,1295.60,264,1184,1508110.00,
505729,SINGER INDIA,X ,Q,39.00,39.00,37.50,37.70,37.60,38.50,260,32598,1237992.00,
505737,INTER.COMBUS,X ,Q,195.00,197.00,184.55,187.00,184.55,194.00,27,1101,212745.00,
505744,FED MOG GOE ,A ,Q,302.25,305.35,299.95,302.25,302.75,304.50,96,1041,314807.00,
505750,JOSTS ENG.  ,X ,Q,614.00,654.70,581.00,614.00,614.00,592.50,19,170,106743.00,
505790,SCHAEFFLER  ,A ,Q,5240.00,5240.00,5125.00,5207.35,5191.65,5176.65,600,1520,7869741.00,
505800,RANE HOLDIN ,A ,Q,591.45,605.45,587.20,597.45,597.45,594.80,227,2592,1543922.00,
505827,SNL BEARINGS,X ,Q,217.95,217.95,206.20,207.55,207.50,212.85,21,644,134837.00,
505840,JAIPAN INDUS,XT,Q,7.60,7.65,7.60,7.65,7.65,8.00,9,2916,22250.00,
505850,MANCREDIT   ,X ,Q,59.60,59.60,58.30,58.30,58.30,58.80,30,4711,277146.00,
505854,TRF LTD.    ,B ,Q,98.95,103.70,97.50,98.00,98.10,98.90,527,4771,482129.00,
505872,WPIL LTD.   ,X ,Q,664.95,664.95,613.00,619.50,619.50,647.90,544,12081,7634157.00,
505890,KENNAMETAL  ,A ,Q,945.90,958.00,905.60,910.15,910.00,936.00,121,641,591679.00,
505893,HINDHARD    ,X ,Q,146.00,147.00,133.00,145.00,145.00,140.00,11,330,47889.00,
505978,TRITON VALVE,X ,Q,1087.95,1087.95,1030.00,1030.80,1035.00,1041.00,46,332,346306.00,
506003,SUDAL INDUS ,XT,Q,4.64,4.64,4.41,4.41,4.41,4.64,4,35,159.00,
506022,PRAKASH IND.,A ,Q,50.30,56.70,49.90,53.95,54.25,50.25,1526,267687,14437581.00,
506074,ARSHIYA     ,T ,Q,28.10,30.00,28.05,28.20,28.05,29.50,133,35230,1005946.00,
506076,GRIND NORTON,A ,Q,824.05,866.65,812.60,820.20,820.00,834.80,384,2629,2178301.00,
506079,LAKSHMI PREC,Z ,Q,3.99,3.99,3.98,3.98,3.98,3.98,3,400,1594.00,
506105,STANROSE MAF,X ,Q,76.25,79.40,76.25,79.40,79.40,78.75,3,8,616.00,
506109,GENESYS INT.,T ,Q,83.30,83.30,79.35,79.50,79.35,79.35,43,5293,438826.00,
506122,PANKAJPIYUS ,XT,Q,47.55,47.55,43.10,47.00,47.00,45.30,16,694,30168.00,
506128,PARNAXLAB   ,X ,Q,29.45,29.45,29.45,29.45,29.45,31.00,6,6,176.00,
506146,VISAGAR POL ,T ,Q,0.92,0.95,0.92,0.92,0.92,0.96,120,334161,307900.00,
506184,KANANI IND  ,B ,Q,4.20,4.20,4.20,4.20,4.20,4.33,2,10,42.00,
506186,GCKL        ,X ,Q,13.20,13.20,11.50,12.01,12.00,12.00,25,2273,28141.00,
506194,ARIH SUPER  ,B ,Q,37.00,39.20,37.00,37.30,37.25,37.90,32,6994,265342.00,
506197,BLISSGVS PH ,A ,Q,179.00,180.00,175.40,178.00,178.60,178.75,1307,213720,38223921.00,
506222,INEOSSTYRO  ,B ,Q,944.60,990.00,944.60,980.70,984.85,948.10,917,6980,6773961.00,
506235,ALEMBIC LTD.,A ,Q,100.60,105.80,99.80,102.75,102.75,100.50,2316,435800,44601325.00,
506248,AMINES&PLAST,X ,Q,69.00,69.00,67.00,67.50,67.95,68.20,125,13892,946807.00,
506260,ANUH PHARMA ,X ,Q,114.00,115.65,110.00,110.85,110.85,114.10,1047,69371,7771637.00,
506261,MODISON MET.,X ,Q,47.95,47.95,45.45,45.90,45.90,46.45,114,11142,510949.00,
506285,BAYER CROP  ,A ,Q,5200.00,5251.00,5124.60,5194.55,5234.00,5198.95,209,688,3562762.00,
506365,CHEMO PHARMA,XT,Q,24.30,24.30,23.85,23.85,23.85,24.30,2,250,6052.00,
506390,CLARI CHEM  ,A ,Q,406.95,406.95,397.70,401.30,401.30,410.30,769,15598,6268270.00,
506395,COROM INTER ,A ,Q,776.95,788.50,763.40,768.60,769.90,772.85,490,11409,8860088.00,
506401,DEEPAK NITR.,A ,Q,1313.00,1313.00,1241.55,1283.05,1283.05,1313.35,4570,41566,53075345.00,
506405,DHARAMSI CHM,X ,Q,299.60,308.45,291.00,295.10,294.90,302.55,935,45595,13515909.00,
506414,FERMENTA    ,X ,Q,280.00,280.75,270.00,272.50,272.90,278.75,493,26101,7142931.00,
506480,GOCLCORP    ,B ,Q,239.90,244.15,235.75,235.75,235.75,240.05,77,864,207938.00,
506520,JAYSHRI CHEM,X ,Q,4.19,4.19,3.83,3.84,3.84,4.03,128,17803,69107.00,
506522,JL MORISON  ,X ,Q,1862.00,1950.00,1861.00,1891.00,1891.00,1880.00,12,142,273870.00,
506525,KANORIA CHEM,T ,Q,80.35,80.35,80.35,80.35,80.35,76.55,198,99787,8017885.00,
506528,KELTECH EN. ,X ,Q,525.00,528.00,501.05,507.50,507.55,527.70,35,442,225559.00,
506532,NITTA GELA  ,X ,Q,169.10,171.85,169.10,170.05,170.00,170.05,44,3148,535613.00,
506579,ORIENT.CARB.,A ,Q,905.15,914.90,890.00,897.10,900.00,907.90,287,1970,1771548.00,
506590,PHIL.CARBON ,A ,Q,202.95,209.35,198.65,201.60,201.60,202.95,2045,192237,39357322.00,
506597,AMAL PRODUCT,X ,Q,256.90,256.90,245.60,250.75,250.75,252.35,178,12670,3191573.00,
506605,POLYCHEM    ,X ,Q,440.00,470.00,440.00,440.00,440.00,445.00,8,132,58650.00,
506618,PUN.CHEM    ,B ,Q,861.95,864.80,842.00,852.30,852.30,857.10,71,244,208286.00,
506640,GUJCHEM DIST,XT,Q,123.50,123.50,123.50,123.50,123.50,125.90,1,5,617.00,
506642,SADHANA NITR,X ,Q,20.20,20.90,19.00,19.50,19.50,20.60,382,86453,1701518.00,
506655,SUDARSH.CHEM,A ,Q,501.00,504.05,496.00,499.90,500.05,500.45,553,10710,5356152.00,
506685,ULTRAMARINE ,X ,Q,320.00,343.50,320.00,337.45,337.45,341.70,629,35819,12075664.00,
506687,TRANSPEK    ,X ,Q,1422.00,1422.00,1381.00,1396.35,1396.35,1398.00,244,3336,4657622.00,
506690,UNICHEM LAB ,A ,Q,306.00,329.25,306.00,320.70,320.70,305.60,1226,27772,8864990.00,
506734,MYS PETRO   ,X ,Q,84.50,84.50,75.30,79.30,79.30,72.25,350,34016,2727104.00,
506767,ALKYL AMINES,A ,Q,5205.00,5275.00,5076.80,5110.40,5110.40,5183.65,1694,5427,28019719.00,
506808,TUTICORIN.  ,X ,Q,8.30,8.30,7.81,8.24,8.27,8.56,48,8590,69496.00,
506820,ASTRAZEN.PH.,A ,Q,3650.00,3675.00,3614.60,3625.00,3637.00,3659.90,588,4042,14754883.00,
506852,PUN.ALKALI  ,X ,Q,54.95,55.00,50.00,53.60,53.60,54.35,200,46915,2502481.00,
506854,TANFAC IND. ,X ,Q,300.80,305.00,270.80,282.05,282.05,300.80,961,39894,11494238.00,
506858,GUJ.PETRO   ,XT,Q,15.79,15.79,15.79,15.79,15.79,15.04,2,57,900.00,
506879,GUJ.THEMIS. ,X ,Q,238.00,241.00,227.00,236.40,236.40,235.05,396,40915,9561689.00,
506910,JAYSN DYEST ,X ,Q,53.50,54.25,51.00,51.65,51.65,53.30,38,2618,137497.00,
506919,MAKERS LAB. ,X ,Q,275.00,289.00,265.25,273.80,273.80,273.40,175,6409,1753176.00,
506935,CONT.CHEM   ,XT,Q,13.30,13.30,13.30,13.30,13.30,12.68,1,27,359.00,
506943,J.B.CHEMICAL,A ,Q,1153.95,1153.95,1103.40,1112.85,1112.85,1155.40,1838,14778,16535224.00,
