Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-01-18,497.0,513.0,497.0,507.0,506.5474817086129,65878.0,2456.0,33370335.0,11410.0,17.32,16.0,10.0,1610928000.0
2021-01-15,516.7,524.0,498.15,499.6,509.73511917376624,141558.0,5163.0,72157084.0,31260.0,22.08,25.85,-17.1,1610668800.0
2021-01-14,509.6,516.55,506.6,509.55,511.0629106111885,50230.0,1745.0,25670690.0,8618.0,17.16,9.95,-0.05,1610582400.0
2021-01-13,526.2,529.35,505.35,509.35,514.8197023878187,69352.0,2377.0,35703776.0,14666.0,21.15,24.0,-16.85,1610496000.0
2021-01-12,524.35,525.0,518.5,521.5,521.3432951344844,46511.0,1928.0,24248198.0,20303.0,43.65,6.5,-2.85,1610409600.0
2021-01-11,529.95,537.9,522.05,526.3,529.8474216452702,139430.0,4855.0,73876626.0,35997.0,25.82,15.85,-3.65,1610323200.0
2021-01-08,509.0,534.2,509.0,526.0,525.6811134505482,219426.0,7214.0,115348104.0,85526.0,38.98,25.2,17.0,1610064000.0
2021-01-07,510.0,517.45,506.35,510.45,512.8112255442271,58064.0,3436.0,29775871.0,21397.0,36.85,11.1,0.45,1609977600.0
2021-01-06,510.15,518.65,504.7,510.25,513.664007703806,69576.0,2065.0,35738687.0,23018.0,33.08,13.95,0.1,1609891200.0
2021-01-05,506.0,514.9,503.45,507.4,508.67292931522974,135885.0,4441.0,69121021.0,45940.0,33.81,11.45,1.4,1609804800.0
2021-01-04,498.0,505.95,494.4,504.15,500.6040568298528,58420.0,1832.0,29245289.0,12503.0,21.4,11.55,6.15,1609718400.0
2021-01-01,499.0,501.0,496.55,498.6,498.74029411764707,27200.0,770.0,13565736.0,8698.0,31.98,4.45,-0.4,1609459200.0
2020-12-31,500.0,502.05,492.75,498.35,498.1388878839405,27641.0,1105.0,13769057.0,4565.0,16.52,9.3,-1.65,1609372800.0
2020-12-30,497.25,499.95,491.65,498.65,496.1913354562252,25437.0,861.0,12621619.0,8248.0,32.43,8.3,1.4,1609286400.0
2020-12-29,501.5,505.85,495.85,499.75,500.65449591280645,45875.0,1253.0,22967525.0,14250.0,31.06,10.0,-1.75,1609200000.0
2020-12-28,496.6,504.3,491.4,500.85,499.4206462789997,79656.0,2471.0,39781851.0,30531.0,38.33,12.9,4.25,1609113600.0
2020-12-24,485.45,508.0,485.45,496.3,501.2291545590799,130772.0,4723.0,65546739.0,34888.0,26.68,22.55,10.85,1608768000.0
2020-12-23,484.85,490.0,482.8,484.45,485.66331671903777,36916.0,1172.0,17928747.0,9624.0,26.07,7.2,-0.4,1608681600.0
2020-12-22,465.0,483.9,458.95,482.4,471.48770822357835,214493.0,2068.0,101130813.0,173615.0,80.94,24.95,17.4,1608595200.0
2020-12-21,484.45,485.55,458.95,468.35,472.9743499251813,70838.0,2344.0,33504557.0,12003.0,16.94,26.6,-16.1,1608508800.0
2020-12-18,482.0,487.55,475.95,482.3,482.4410392235942,1547232.0,1503.0,746448214.0,1509642.0,97.57,11.6,0.3,1608249600.0
2020-12-17,487.2,489.45,479.85,481.8,484.79743696976936,33476.0,1068.0,16229079.0,6999.0,20.91,9.6,-5.4,1608163200.0
2020-12-16,480.45,487.9,480.45,485.8,484.45337239870764,49831.0,1396.0,24140796.0,17772.0,35.66,7.45,5.35,1608076800.0
2020-12-15,485.1,490.8,478.4,479.6,482.1617377861053,6950936.0,9582.0,3351475381.0,6324568.0,90.99,12.4,-5.5,1607990400.0
2020-12-14,498.6,499.45,487.0,490.6,494.052540913006,29025.0,1140.0,14339875.0,8397.0,28.93,12.45,-8.0,1607904000.0
2020-12-11,500.0,503.0,490.4,498.5,498.64479451809706,111786.0,3860.0,55741507.0,34344.0,30.72,12.6,-1.5,1607644800.0
2020-12-10,480.0,498.85,480.0,496.65,491.7791249341065,157451.0,4539.0,77431115.0,54866.0,34.85,18.85,16.65,1607558400.0
2020-12-09,483.5,488.2,477.1,486.85,483.95057413879204,80120.0,2966.0,38774120.0,26743.0,33.38,11.1,3.35,1607472000.0
2020-12-08,482.0,486.05,472.65,483.5,479.34149372206457,53919.0,2151.0,25845614.0,14704.0,27.27,13.4,1.5,1607385600.0
2020-12-07,480.0,492.65,476.35,481.95,487.9412906199863,496769.0,4251.0,242394107.0,422337.0,85.02,16.3,1.95,1607299200.0
2020-12-04,480.0,480.0,470.25,476.05,475.0660929766103,30911.0,1155.0,14684768.0,14911.0,48.24,9.75,-3.95,1607040000.0
2020-12-03,468.0,478.2,468.0,477.3,474.1581471034932,46090.0,1887.0,21853949.0,14675.0,31.84,10.2,9.3,1606953600.0
2020-12-02,457.9,475.8,457.9,467.5,468.6759329042585,149935.0,5093.0,70270926.0,30844.0,20.57,17.9,9.6,1606867200.0
2020-12-01,445.05,458.7,443.05,457.25,451.4755412328541,169428.0,5110.0,76492598.0,85074.0,50.21,15.65,12.2,1606780800.0
2020-11-27,456.0,458.65,440.1,441.95,449.24540576692146,65789.0,3044.0,29555406.0,19586.0,29.77,18.55,-14.05,1606435200.0
2020-11-26,449.1,456.65,446.85,454.4,453.3505690737833,61152.0,3260.0,27723294.0,26924.0,44.03,9.8,5.3,1606348800.0
2020-11-25,450.0,459.25,443.9,448.0,450.9523268648288,155832.0,2395.0,70272803.0,111742.0,71.71,15.35,-2.0,1606262400.0
2020-11-24,457.0,457.4,445.55,449.1,449.2309720214304,70554.0,2409.0,31695042.0,24160.0,34.24,11.85,-7.9,1606176000.0
2020-11-23,456.0,459.2,451.2,453.35,455.0120851264517,33926.0,1462.0,15436740.0,11285.0,33.26,8.0,-2.65,1606089600.0
2020-11-20,443.2,456.0,442.6,453.0,450.39226054156,29692.0,1114.0,13373047.0,14085.0,47.44,13.4,9.8,1605830400.0
2020-11-19,450.15,460.55,439.05,441.05,451.877477750809,98880.0,5064.0,44681645.0,41523.0,41.99,21.5,-9.1,1605744000.0
2020-11-18,449.45,456.5,443.45,455.05,450.53372213243927,99623.0,4705.0,44883521.0,53473.0,53.68,13.05,5.6,1605657600.0
2020-11-17,438.2,450.9,435.15,448.95,445.38846730146446,82756.0,3394.0,36858568.0,29205.0,35.29,15.75,10.75,1605571200.0
2020-11-14,434.2,436.0,431.55,433.35,433.7468169404162,25997.0,1132.0,11276116.0,16137.0,62.07,4.45,-0.85,1605312000.0
2020-11-13,426.05,434.9,426.05,432.8,431.4053798677148,49741.0,2096.0,21458535.0,14971.0,30.1,8.85,6.75,1605225600.0
2020-11-12,430.0,433.0,425.1,429.45,428.8912706457576,33542.0,1216.0,14385871.0,12061.0,35.96,7.9,-0.55,1605139200.0
2020-11-11,423.0,440.0,423.0,428.4,433.20244731989806,184937.0,9082.0,80115161.0,93811.0,50.73,17.0,5.4,1605052800.0
2020-11-10,425.1,429.75,415.0,421.5,424.2906092816563,61433.0,1726.0,26065445.0,12415.0,20.21,14.75,-3.6,1604966400.0
2020-11-09,419.0,426.9,413.7,421.7,421.6405422715628,46840.0,2032.0,19749643.0,14076.0,30.05,13.2,2.7,1604880000.0
2020-11-06,410.0,421.6,410.0,417.5,418.59006318406233,86889.0,3630.0,36370872.0,45056.0,51.85,11.6,7.5,1604620800.0
2020-11-05,412.0,417.6,409.65,413.7,414.3588292397018,54597.0,1682.0,22622749.0,17203.0,31.51,7.95,1.7,1604534400.0
2020-11-04,409.8,410.0,404.5,409.6,407.7017748036078,27496.0,860.0,11210168.0,5700.0,20.73,5.5,-0.2,1604448000.0
2020-11-03,407.0,411.3,404.2,409.5,407.8844751827551,101502.0,3462.0,41401090.0,31192.0,30.73,7.1,2.5,1604361600.0
2020-11-02,404.8,406.95,399.4,403.4,403.3497045247405,68026.0,2947.0,27438267.0,28909.0,42.5,7.55,-1.4,1604275200.0
2020-10-30,409.25,409.4,398.75,403.5,405.8611289503783,163497.0,4480.0,66357077.0,37928.0,23.2,10.65,-5.75,1604016000.0
2020-10-29,408.0,409.5,403.85,408.2,406.80539725108946,17898.0,1010.0,7281003.0,5210.0,29.11,5.65,0.2,1603929600.0
2020-10-28,419.6,422.0,403.85,408.55,411.2331717883361,91409.0,4639.0,37590413.0,29901.0,32.71,18.15,-11.05,1603843200.0
2020-10-27,407.0,414.9,404.3,412.45,410.5483594651968,80553.0,3513.0,33070902.0,29061.0,36.08,10.6,5.45,1603756800.0
2020-10-26,414.0,414.0,401.3,404.75,406.8271068094325,64161.0,3174.0,26102434.0,23437.0,36.53,12.7,-9.25,1603670400.0
2020-10-23,423.9,423.9,406.8,409.2,409.31982664458616,28381.0,1348.0,11616906.0,8088.0,28.5,17.1,-14.7,1603411200.0
2020-10-22,411.95,415.7,409.5,413.75,413.2359025837989,45824.0,2187.0,18936122.0,19647.0,42.87,6.2,1.8,1603324800.0
2020-10-21,422.0,424.3,405.1,412.2,412.4652564565649,44296.0,2343.0,18270561.0,18944.0,42.77,19.2,-9.8,1603238400.0
2020-10-20,425.0,425.8,418.6,421.25,422.58129622208463,27449.0,1695.0,11599434.0,12232.0,44.56,7.2,-3.75,1603152000.0
2020-10-19,412.2,425.1,412.2,423.3,419.6667307969794,20791.0,1326.0,8725291.0,5895.0,28.35,12.9,11.1,1603065600.0
2020-10-16,416.2,424.0,412.3,414.65,417.74865262126406,40820.0,2017.0,17052500.0,9328.0,22.85,11.7,-1.55,1602806400.0
2020-10-15,425.0,428.8,413.9,418.85,421.0926852842694,57938.0,2418.0,24397268.0,11680.0,20.16,14.9,-6.15,1602720000.0
2020-10-14,413.0,426.45,404.75,425.15,417.610125120308,51950.0,2186.0,21694846.0,11830.0,22.77,21.7,12.15,1602633600.0
2020-10-13,422.55,422.55,408.75,415.5,413.7644000617697,58281.0,4415.0,24114603.0,15237.0,26.14,13.8,-7.05,1602547200.0
2020-10-12,431.5,432.5,417.0,419.05,425.87380233973846,56673.0,12154.0,24135546.0,6312.0,11.14,15.5,-12.45,1602460800.0
2020-10-09,435.95,435.95,425.75,429.25,430.0201924434672,49573.0,13642.0,21317391.0,4260.0,8.59,10.2,-6.7,1602201600.0
2020-10-08,436.3,439.35,428.2,433.6,433.5157076497597,74486.0,13527.0,32290851.0,18376.0,24.67,11.15,-2.7,1602115200.0
2020-10-07,432.9,442.45,431.3,433.75,437.6497691123653,77960.0,4519.0,34119176.0,14299.0,18.34,11.15,0.85,1602028800.0
2020-10-06,420.45,431.7,420.45,430.6,428.94494786954783,67427.0,6128.0,28922471.0,29277.0,43.42,11.25,10.15,1601942400.0
2020-10-05,430.0,430.0,416.5,420.2,421.0844082232912,32639.0,1817.0,13743774.0,8472.0,25.96,13.5,-9.8,1601856000.0
2020-10-01,423.0,432.25,422.2,423.15,428.0141499821692,78516.0,6284.0,33605959.0,27902.0,35.54,10.05,0.15,1601510400.0
2020-09-30,422.2,426.0,411.9,421.15,419.4117241577391,34817.0,2004.0,14602658.0,3565.0,10.24,14.1,-1.05,1601424000.0
2020-09-29,420.45,429.4,420.45,422.2,424.75135173091775,42723.0,1626.0,18146652.0,10080.0,23.59,8.95,1.75,1601337600.0
2020-09-28,416.0,424.2,414.7,420.4,419.1298908194911,47078.0,1909.0,19731797.0,12576.0,26.71,9.5,4.4,1601251200.0
2020-09-25,420.0,420.0,397.65,414.9,405.680718424102,86300.0,2972.0,35010246.0,15277.0,17.7,22.35,-5.1,1600992000.0
2020-09-24,411.95,415.2,404.95,413.95,411.48523152089433,54034.0,1838.0,22234193.0,20157.0,37.3,10.25,2.0,1600905600.0
2020-09-23,412.95,412.95,400.8,408.5,404.87380453352586,56777.0,2463.0,22987520.0,14851.0,26.16,12.15,-4.45,1600819200.0
2020-09-22,413.15,414.4,399.65,403.45,404.5929462562016,48173.0,1581.0,19490456.0,13826.0,28.7,14.75,-9.7,1600732800.0
2020-09-21,422.05,422.4,408.5,412.85,416.5406232045693,59178.0,3226.0,24650041.0,19207.0,32.46,13.9,-9.2,1600646400.0
2020-09-18,427.2,430.0,418.2,422.05,425.3075134235801,52892.0,2530.0,22495365.0,24581.0,46.47,11.8,-5.15,1600387200.0
2020-09-17,430.0,437.0,425.45,426.65,429.438876386433,24884.0,938.0,10686157.0,7584.0,30.48,11.55,-3.35,1600300800.0
2020-09-16,425.0,437.45,425.0,434.7,433.5278275916313,31785.0,1032.0,13779682.0,10064.0,31.66,12.45,9.7,1600214400.0
2020-09-15,434.1,435.9,424.7,427.4,428.5230632337323,34839.0,1279.0,14929315.0,14501.0,41.62,11.2,-6.7,1600128000.0
2020-09-14,444.0,444.65,428.5,429.95,437.62281995661607,69150.0,2967.0,30261618.0,22816.0,32.99,16.15,-14.05,1600041600.0
2020-09-11,449.8,452.55,435.3,439.3,441.75498761855806,42806.0,1473.0,18909764.0,8388.0,19.6,17.25,-10.5,1599782400.0
2020-09-10,439.9,449.8,435.6,447.0,445.479232677992,52390.0,1957.0,23338657.0,14579.0,27.83,14.2,7.1,1599696000.0
2020-09-09,439.45,441.45,431.6,434.4,436.3110656070067,49324.0,1681.0,21520607.0,6237.0,12.64,9.85,-5.05,1599609600.0
2020-09-08,424.85,447.7,422.0,442.0,439.4371947538825,91115.0,3085.0,40039320.0,21607.0,23.71,25.7,17.15,1599523200.0
2020-09-07,418.35,431.5,418.35,424.85,425.56747093447484,123342.0,4147.0,52490343.0,41190.0,33.39,13.15,6.5,1599436800.0
2020-09-04,432.0,432.0,416.3,421.05,422.1548808542784,116496.0,3768.0,49179355.0,38429.0,32.99,15.7,-10.95,1599177600.0
2020-09-03,438.0,445.0,436.05,438.15,440.33430670467453,43149.0,1019.0,18999985.0,10838.0,25.12,8.95,0.15,1599091200.0
2020-09-02,431.65,442.0,427.35,437.85,434.4986143788617,234191.0,4444.0,101755665.0,55225.0,23.58,14.65,6.2,1599004800.0
2020-09-01,425.0,435.25,423.5,430.6,431.5815470012185,88636.0,2308.0,38253662.0,29054.0,32.78,11.75,5.6,1598918400.0
2020-08-31,448.05,454.75,419.25,422.6,434.8967374026386,150984.0,4919.0,65662449.0,35013.0,23.19,35.5,-25.45,1598832000.0
2020-08-28,447.15,460.4,447.15,451.25,455.2859447760215,152470.0,5381.0,69417448.0,72128.0,47.31,13.25,4.1,1598572800.0
2020-08-27,449.5,452.8,447.0,449.05,449.91985241365165,39028.0,1345.0,17559472.0,10292.0,26.37,5.8,-0.45,1598486400.0
2020-08-26,450.0,452.2,442.0,449.15,447.6740567284813,52954.0,1874.0,23706132.0,23950.0,45.23,10.2,-0.85,1598400000.0
2020-08-25,446.95,448.05,440.3,446.9,445.15997427836527,27992.0,985.0,12460918.0,6582.0,23.51,7.75,-0.05,1598313600.0
2020-08-24,448.0,455.55,435.25,442.85,447.81452957912285,101930.0,1780.0,45645735.0,19065.0,18.7,20.3,-5.15,1598227200.0
2020-08-21,444.5,451.65,443.5,447.45,447.66089467615853,94537.0,3112.0,42320518.0,42438.0,44.89,8.15,2.95,1597968000.0
2020-08-20,453.35,453.35,437.85,439.2,444.0705440217211,60402.0,1939.0,26822749.0,24400.0,40.4,15.5,-14.15,1597881600.0
2020-08-19,456.0,461.6,453.35,454.05,457.6001104868719,95939.0,2572.0,43901697.0,34661.0,36.13,8.25,-1.95,1597795200.0
2020-08-18,451.0,456.9,450.0,454.25,452.779138385464,42873.0,1645.0,19412000.0,8524.0,19.88,6.9,3.25,1597708800.0
2020-08-17,459.8,461.2,449.25,453.5,454.9551225323349,58760.0,2398.0,26733163.0,9903.0,16.85,11.95,-6.3,1597622400.0
2020-08-14,470.5,470.5,455.95,458.95,461.7104007553151,59313.0,2100.0,27385429.0,12555.0,21.17,14.55,-11.55,1597363200.0
2020-08-13,480.95,480.95,469.0,470.45,475.4856458639892,34659.0,1078.0,16479857.0,9113.0,26.29,11.95,-10.5,1597276800.0
2020-08-12,470.1,481.85,470.1,477.3,476.8016162567182,50982.0,1686.0,24308300.0,16820.0,32.99,11.75,7.2,1597190400.0
2020-08-11,486.8,486.8,475.1,477.4,480.9632871330351,45815.0,1902.0,22035333.0,13625.0,29.74,11.7,-9.4,1597104000.0
2020-08-10,470.0,486.0,470.0,482.9,478.8412946196274,86481.0,3408.0,41410674.0,33556.0,38.8,16.0,12.9,1597017600.0
2020-08-07,475.0,476.2,462.4,470.5,469.73261441561806,73351.0,2455.0,34455357.0,14630.0,19.95,13.8,-4.5,1596758400.0
2020-08-06,462.0,474.8,462.0,471.75,469.90426888840636,73696.0,2550.0,34630065.0,13820.0,18.75,12.8,9.75,1596672000.0
2020-08-05,457.0,464.5,455.9,461.65,460.6788380674504,46612.0,1668.0,21473162.0,10536.0,22.6,8.6,4.65,1596585600.0
