Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unixtime
2017-04-07,2.27,2.44,2.27,2.33,2.3727646713122326,11911,24,28262.0,11911.0,100.0,0.17,0.06,1491503400.0
2017-04-06,2.24,2.38,2.24,2.38,2.286666666666666,150,2,343.0,150.0,100.0,0.14,0.14,1491417000.0
2017-04-05,2.35,2.4,2.25,2.32,2.3127927927927927,5550,22,12836.0,5550.0,100.0,0.15,-0.03,1491330600.0
2017-04-03,2.35,2.35,2.15,2.29,2.3331803228521157,13071,32,30497.0,13071.0,100.0,0.2,-0.06,1491157800.0
2017-03-31,2.1,2.26,2.1,2.24,2.206066012488849,5605,21,12365.0,5605.0,100.0,0.16,0.14,1490898600.0
2017-03-30,2.15,2.21,2.05,2.16,2.1448191293684853,8155,17,17491.0,8155.0,100.0,0.16,0.01,1490812200.0
2017-03-29,2.2,2.26,2.12,2.12,2.1349825221833822,11157,22,23820.0,11157.0,100.0,0.14,-0.08,1490725800.0
2017-03-28,2.39,2.39,2.21,2.23,2.271718772511165,6941,50,15768.0,6941.0,100.0,0.18,-0.16,1490639400.0
2017-03-27,2.31,2.41,2.29,2.29,2.290733830845771,3216,18,7367.0,3216.0,100.0,0.12,-0.02,1490553000.0
2017-03-24,2.29,2.41,2.28,2.41,2.28609865470852,2230,13,5098.0,2230.0,100.0,0.13,0.12,1490293800.0
2017-03-23,2.3,2.39,2.28,2.38,2.33086876155268,1623,12,3783.0,1623.0,100.0,0.11,0.08,1490207400.0
2017-03-22,2.27,2.38,2.27,2.37,2.3285714285714283,350,8,815.0,350.0,100.0,0.11,0.1,1490121000.0
2017-03-21,2.25,2.38,2.19,2.38,2.2293700088731145,9016,18,20100.0,9016.0,100.0,0.19,0.13,1490034600.0
2017-03-20,2.33,2.38,2.29,2.3,2.315805817203188,9661,17,22373.0,9661.0,100.0,0.09,-0.03,1489948200.0
2017-03-17,2.3,2.35,2.28,2.35,2.3066985645933014,2090,11,4821.0,2090.0,100.0,0.07,0.05,1489689000.0
2017-03-16,2.38,2.5,2.36,2.4,2.4052340849406866,11043,39,26561.0,11043.0,100.0,0.14,0.02,1489602600.0
2017-03-15,2.55,2.55,2.33,2.47,2.4674970344009486,25290,43,62403.0,25290.0,100.0,0.22,-0.08,1489516200.0
2017-03-14,2.39,2.45,2.35,2.45,2.3853820598006643,1505,11,3590.0,1505.0,100.0,0.1,0.06,1489429800.0
2017-03-10,2.53,2.53,2.38,2.39,2.436170212765957,1786,12,4351.0,1786.0,100.0,0.15,-0.14,1489084200.0
2017-03-09,2.46,2.61,2.46,2.46,2.5206073752711498,5071,14,12782.0,5071.0,100.0,0.15,0.0,1488997800.0
2017-03-08,2.38,2.58,2.38,2.58,2.515605493133583,801,6,2015.0,801.0,100.0,0.2,0.2,1488911400.0
2017-03-07,2.45,2.6,2.43,2.5,2.4389770936856134,8251,25,20124.0,8251.0,100.0,0.17,0.05,1488825000.0
2017-03-06,2.6,2.65,2.53,2.55,2.545877171519452,8174,29,20810.0,8174.0,100.0,0.12,-0.05,1488738600.0
2017-03-03,2.62,2.7,2.6,2.66,2.605852527886426,34515,29,89941.0,34515.0,100.0,0.1,0.04,1488479400.0
2017-03-02,2.62,2.78,2.62,2.73,2.6493618489134185,5798,22,15361.0,5798.0,100.0,0.16,0.11,1488393000.0
2017-03-01,2.9,2.9,2.7,2.7,2.7132553606237817,5130,16,13919.0,5130.0,100.0,0.2,-0.2,1488306600.0
2017-02-28,2.7,2.83,2.68,2.81,2.7104975822804556,6411,13,17377.0,6411.0,100.0,0.15,0.11,1488220200.0
2017-02-27,2.71,2.88,2.67,2.82,2.7029005913827087,3551,13,9598.0,3551.0,100.0,0.21,0.11,1488133800.0
2017-02-23,2.7,2.96,2.7,2.81,2.8123510292524374,4615,13,12979.0,4615.0,100.0,0.26,0.11,1487788200.0
2017-02-22,2.75,2.84,2.62,2.84,2.695224431235909,4879,25,13150.0,4879.0,100.0,0.22,0.09,1487701800.0
2017-02-21,2.74,2.74,2.74,2.74,2.74,500,1,1370.0,500.0,100.0,0.0,0.0,1487615400.0
2017-02-20,2.62,2.74,2.62,2.74,2.709062861550328,12965,23,35123.0,12965.0,100.0,0.12,0.12,1487529000.0
2017-02-17,2.61,2.74,2.61,2.61,2.6116573033707864,7120,27,18595.0,7120.0,100.0,0.13,0.0,1487269800.0
2017-02-16,2.85,2.85,2.74,2.74,2.74222076645922,12212,44,33488.0,12212.0,100.0,0.11,-0.11,1487183400.0
2017-02-15,2.84,2.9,2.7,2.88,2.749870533402382,9655,17,26550.0,9655.0,100.0,0.2,0.04,1487097000.0
2017-02-14,2.8,2.82,2.8,2.82,2.8005720545277506,16432,19,46019.0,16432.0,100.0,0.02,0.02,1487010600.0
2017-02-13,3.02,3.02,2.75,2.94,2.7657111356119075,3628,16,10034.0,3628.0,100.0,0.27,-0.08,1486924200.0
2017-02-10,3.0,3.0,2.78,2.89,2.7865217391304347,6900,19,19227.0,6900.0,100.0,0.22,-0.11,1486665000.0
2017-02-09,2.68,2.94,2.68,2.9,2.82992125984252,3175,12,8985.0,3175.0,100.0,0.26,0.22,1486578600.0
2017-02-08,2.68,2.8,2.68,2.8,2.700490463215259,18350,27,49554.0,18350.0,100.0,0.12,0.12,1486492200.0
2017-02-07,2.9,2.9,2.82,2.82,2.8389548693586697,4210,10,11952.0,4210.0,100.0,0.08,-0.08,1486405800.0
2017-02-06,2.9,2.9,2.78,2.9,2.880518428513568,4938,7,14224.0,4938.0,100.0,0.12,0.0,1486319400.0
2017-02-03,2.75,2.9,2.75,2.9,2.7662337662337664,1540,10,4260.0,1540.0,100.0,0.15,0.15,1486060200.0
2017-02-02,2.67,2.89,2.67,2.88,2.874010889292196,27550,34,79179.0,27550.0,100.0,0.22,0.21,1485973800.0
2017-02-01,2.71,2.85,2.7,2.76,2.7095108440522018,10651,13,28859.0,10651.0,100.0,0.15,0.05,1485887400.0
2017-01-31,2.92,2.92,2.67,2.75,2.790089231568916,23086,27,64412.0,23086.0,100.0,0.25,-0.17,1485801000.0
2017-01-30,2.61,2.84,2.61,2.79,2.6661502711076683,1291,19,3442.0,1291.0,100.0,0.23,0.18,1485714600.0
2017-01-27,2.54,2.75,2.54,2.74,2.658333333333333,3600,12,9570.0,3600.0,100.0,0.21,0.2,1485455400.0
2017-01-25,2.43,2.63,2.43,2.63,2.4768883878241263,2661,13,6591.0,2661.0,100.0,0.2,0.2,1485282600.0
2017-01-24,2.45,2.58,2.45,2.51,2.5196721311475407,610,3,1537.0,610.0,100.0,0.13,0.06,1485196200.0
2017-01-23,2.51,2.69,2.5,2.57,2.5677222434185425,2621,11,6730.0,2621.0,100.0,0.19,0.06,1485109800.0
2017-01-20,2.7,2.74,2.51,2.59,2.638186029935852,11224,25,29611.0,11224.0,100.0,0.23,-0.11,1484850600.0
2017-01-19,2.5,2.7,2.5,2.61,2.5846153846153848,1300,7,3360.0,1300.0,100.0,0.2,0.11,1484764200.0
2017-01-18,2.5,2.61,2.5,2.6,2.583764705882353,4250,9,10981.0,4250.0,100.0,0.11,0.1,1484677800.0
2017-01-17,2.38,2.5,2.38,2.5,2.3902953586497886,474,4,1133.0,474.0,100.0,0.12,0.12,1484591400.0
2017-01-16,2.3,2.49,2.3,2.49,2.2994011976047903,1002,4,2304.0,1002.0,100.0,0.19,0.19,1484505000.0
2017-01-13,2.35,2.39,2.34,2.38,2.37,3000,5,7110.0,3000.0,100.0,0.05,0.03,1484245800.0
2017-01-12,2.5,2.5,2.42,2.44,2.445,400,4,978.0,400.0,100.0,0.08,-0.06,1484159400.0
2017-01-11,2.45,2.6,2.45,2.53,2.523900879296563,6255,14,15787.0,6255.0,100.0,0.15,0.08,1484073000.0
2017-01-10,2.55,2.55,2.55,2.55,2.5497601918465227,3336,4,8506.0,3336.0,100.0,0.0,0.0,1483986600.0
2017-01-09,2.43,2.43,2.43,2.43,2.43,10500,14,25515.0,10500.0,100.0,0.0,0.0,1483900200.0
2017-01-06,2.4,2.55,2.37,2.55,2.4979310344827583,1450,6,3622.0,1450.0,100.0,0.18,0.15,1483641000.0
2017-01-05,2.55,2.57,2.46,2.47,2.5489942528735634,6960,16,17741.0,6960.0,100.0,0.11,-0.08,1483554600.0
2017-01-04,2.45,2.57,2.41,2.57,2.420827389443652,701,4,1697.0,701.0,100.0,0.16,0.12,1483468200.0
2017-01-03,2.38,2.5,2.38,2.49,2.4378037431496224,9671,17,23576.0,9671.0,100.0,0.12,0.11,1483381800.0
2017-01-02,2.36,2.5,2.36,2.5,2.4433333333333334,2400,4,5864.0,2400.0,100.0,0.14,0.14,1483295400.0
2016-12-30,2.48,2.49,2.29,2.48,2.475875118259224,1057,6,2617.0,1057.0,100.0,0.2,0.0,1483036200.0
2016-12-29,2.38,2.38,2.38,2.38,2.3797773096599455,3323,42,7908.0,3323.0,100.0,0.0,0.0,1482949800.0
2016-12-28,2.27,2.27,2.13,2.27,2.2564935064935066,7700,10,17375.0,7700.0,100.0,0.14,0.0,1482863400.0
2016-12-27,2.18,2.2,2.13,2.17,2.1768181818181818,11000,13,23945.0,11000.0,100.0,0.07,-0.01,1482777000.0
2016-12-26,2.2,2.2,2.2,2.2,2.2,500,2,1100.0,500.0,100.0,0.0,0.0,1482690600.0
2016-12-23,2.5,2.5,2.29,2.29,2.45301360985094,1543,2,3785.0,1543.0,100.0,0.21,-0.21,1482431400.0
2016-12-22,2.5,2.5,2.39,2.39,2.421224796224796,18648,34,45151.0,18648.0,100.0,0.11,-0.11,1482345000.0
2016-12-21,2.52,2.52,2.51,2.51,2.5175182481751825,1370,5,3449.0,1370.0,100.0,0.01,-0.01,1482258600.0
2016-12-20,2.54,2.54,2.54,2.54,2.5384615384615383,260,1,660.0,260.0,100.0,0.0,0.0,1482172200.0
2016-12-19,2.61,2.61,2.61,2.61,2.61,700,1,1827.0,700.0,100.0,0.0,0.0,1482085800.0
2016-12-16,2.62,2.62,2.62,2.62,2.62,150,1,393.0,150.0,100.0,0.0,0.0,1481826600.0
2016-12-15,2.65,2.86,2.61,2.75,2.674461292897047,12530,9,33511.0,12530.0,100.0,0.25,0.1,1481740200.0
2016-12-14,2.55,2.78,2.55,2.74,2.7017013232514175,2645,11,7146.0,2645.0,100.0,0.23,0.19,1481653800.0
2016-12-13,2.89,2.89,2.66,2.66,2.848567530695771,1466,8,4176.0,1466.0,100.0,0.23,-0.23,1481567400.0
2016-12-12,2.9,2.94,2.76,2.76,2.806565064478312,1706,12,4788.0,1706.0,100.0,0.18,-0.14,1481481000.0
2016-12-09,2.67,2.9,2.66,2.9,2.8723529411764703,1700,4,4883.0,1700.0,100.0,0.24,0.23,1481221800.0
2016-12-08,2.61,2.8,2.55,2.8,2.605308219178082,1168,6,3043.0,1168.0,100.0,0.25,0.19,1481135400.0
2016-12-07,2.71,2.71,2.68,2.68,2.6833283892020168,6742,13,18091.0,6742.0,100.0,0.03,-0.03,1481049000.0
2016-12-06,2.57,2.82,2.57,2.82,2.6315350968548215,4801,11,12634.0,4801.0,100.0,0.25,0.25,1480962600.0
2016-12-05,2.57,2.7,2.57,2.7,2.6230847803881514,979,7,2568.0,979.0,100.0,0.13,0.13,1480876200.0
2016-12-02,2.7,2.89,2.7,2.7,2.6993006993006996,1001,4,2702.0,1001.0,100.0,0.19,0.0,1480617000.0
2016-12-01,2.7,2.84,2.7,2.84,2.796,750,4,2097.0,750.0,100.0,0.14,0.14,1480530600.0
2016-11-30,2.85,2.85,2.62,2.82,2.662142857142857,2800,7,7454.0,2800.0,100.0,0.23,-0.03,1480444200.0
2016-11-29,2.65,2.75,2.6,2.75,2.6613793103448278,4350,11,11577.0,4350.0,100.0,0.15,0.1,1480357800.0
2016-11-28,2.75,2.75,2.56,2.73,2.7412044374009508,6310,14,17297.0,6310.0,100.0,0.19,-0.02,1480271400.0
2016-11-25,2.6,2.74,2.55,2.62,2.6119047619047615,2100,8,5485.0,2100.0,100.0,0.19,0.02,1480012200.0
2016-11-24,2.64,2.68,2.57,2.68,2.585279858968709,2269,8,5866.0,2269.0,100.0,0.11,0.04,1479925800.0
2016-11-23,2.53,2.64,2.53,2.64,2.616,250,2,654.0,250.0,100.0,0.11,0.11,1479839400.0
2016-11-22,2.53,2.53,2.53,2.53,2.53,400,1,1012.0,400.0,100.0,0.0,0.0,1479753000.0
2016-11-21,2.42,2.64,2.41,2.41,2.528395061728395,4050,9,10240.0,4050.0,100.0,0.23,-0.01,1479666600.0
2016-11-18,2.53,2.53,2.53,2.53,2.53,14100,23,35673.0,14100.0,100.0,0.0,0.0,1479407400.0
2016-11-17,2.67,2.67,2.66,2.66,2.6595114729829756,1351,5,3593.0,1351.0,100.0,0.01,-0.01,1479321000.0
2016-11-16,2.73,2.84,2.71,2.8,2.716266402574895,4039,15,10971.0,4039.0,100.0,0.13,0.07,1479234600.0
2016-11-15,2.85,2.85,2.85,2.85,2.85,1000,1,2850.0,1000.0,100.0,0.0,0.0,1479148200.0
2016-11-11,2.8,2.9,2.67,2.9,2.794,500,5,1397.0,500.0,100.0,0.23,0.1,1478802600.0
2016-11-10,2.91,2.91,2.8,2.8,2.8679245283018866,159,8,456.0,159.0,100.0,0.11,-0.11,1478716200.0
2016-11-09,2.77,3.04,2.77,2.78,2.7702573879885604,1049,4,2906.0,1049.0,100.0,0.27,0.01,1478629800.0
2016-11-08,3.13,3.13,2.9,2.91,3.0696074463779848,9884,37,30340.0,9884.0,100.0,0.23,-0.22,1478543400.0
2016-11-07,2.91,2.99,2.86,2.99,2.945518207282913,14280,24,42062.0,14280.0,100.0,0.13,0.08,1478457000.0
2016-11-04,2.71,2.85,2.71,2.85,2.785454545454545,9350,18,26044.0,9350.0,100.0,0.14,0.14,1478197800.0
2016-11-03,2.79,2.9,2.79,2.85,2.8368342593847404,7379,17,20933.0,7379.0,100.0,0.11,0.06,1478111400.0
2016-11-02,2.79,2.79,2.61,2.79,2.7882636655948554,18660,23,52029.0,18660.0,100.0,0.18,0.0,1478025000.0
2016-11-01,2.66,2.66,2.6,2.66,2.6595620437956202,13700,17,36436.0,13700.0,100.0,0.06,0.0,1477938600.0
2016-10-30,2.4,2.55,2.4,2.54,2.5055555555555555,2700,5,6765.0,2700.0,100.0,0.15,0.14,1477765800.0
2016-10-28,2.55,2.55,2.38,2.47,2.449481676157103,13698,35,33553.0,13698.0,100.0,0.17,-0.08,1477593000.0
2016-10-27,2.55,2.55,2.35,2.5,2.536082474226804,14550,21,36900.0,14550.0,100.0,0.2,-0.05,1477506600.0
2016-10-26,2.44,2.45,2.25,2.45,2.442815249266862,51150,44,124950.0,51150.0,100.0,0.2,0.01,1477420200.0
2016-10-25,2.34,2.34,2.34,2.34,2.339964820767878,16487,15,38579.0,16487.0,100.0,0.0,0.0,1477333800.0
2016-10-24,2.1,2.23,2.06,2.23,2.1910021215524766,32052,26,70226.0,32052.0,100.0,0.17,0.13,1477247400.0
2016-10-21,2.09,2.13,2.09,2.13,2.1204052098408104,10365,22,21978.0,10365.0,100.0,0.04,0.04,1476988200.0
2016-10-20,2.0,2.17,2.0,2.03,2.1325966850828726,11041,22,23546.0,11041.0,100.0,0.17,0.03,1476901800.0
2016-10-19,2.0,2.1,1.97,2.09,2.029522752497225,4505,14,9143.0,4505.0,100.0,0.13,0.09,1476815400.0
2016-10-18,2.14,2.14,2.04,2.05,2.0709604519774008,8850,17,18328.0,8850.0,100.0,0.1,-0.09,1476729000.0
2016-10-17,2.01,2.05,2.0,2.05,2.0116666666666663,600,3,1207.0,600.0,100.0,0.05,0.04,1476642600.0
2016-10-14,2.0,2.12,2.0,2.0,2.075916230366492,1910,10,3965.0,1910.0,100.0,0.12,0.0,1476383400.0
2016-10-13,2.05,2.15,2.01,2.02,2.0953846153846154,2600,7,5448.0,2600.0,100.0,0.14,-0.03,1476297000.0
2016-10-10,2.06,2.15,2.03,2.05,2.0971773627299535,7121,27,14934.0,7121.0,100.0,0.12,-0.01,1476037800.0
2016-10-07,2.03,2.12,2.03,2.12,2.0534720541979192,8266,19,16974.0,8266.0,100.0,0.09,0.09,1475778600.0
2016-10-06,2.04,2.18,2.04,2.13,2.1433802816901406,3550,15,7609.0,3550.0,100.0,0.14,0.09,1475692200.0
2016-10-05,2.21,2.21,2.11,2.13,2.139116635810632,3781,13,8088.0,3781.0,100.0,0.1,-0.08,1475605800.0
2016-10-04,2.08,2.18,2.07,2.18,2.0712682926829267,20500,22,42461.0,20500.0,100.0,0.11,0.1,1475519400.0
2016-10-03,2.17,2.17,2.17,2.17,2.17,400,2,868.0,400.0,100.0,0.0,0.0,1475433000.0
2016-09-30,2.1,2.3,2.1,2.28,2.176424361493124,5090,9,11078.0,5090.0,100.0,0.2,0.18,1475173800.0
2016-09-29,2.27,2.27,2.15,2.2,2.2201388888888887,2880,6,6394.0,2880.0,100.0,0.12,-0.07,1475087400.0
2016-09-28,2.19,2.19,2.19,2.19,2.19,100,1,219.0,100.0,100.0,0.0,0.0,1475001000.0
2016-09-27,2.15,2.28,2.14,2.28,2.1491160645657184,1301,10,2796.0,1301.0,100.0,0.14,0.13,1474914600.0
2016-09-26,2.21,2.25,2.21,2.25,2.235,3200,3,7152.0,3200.0,100.0,0.04,0.04,1474828200.0
2016-09-23,2.41,2.41,2.21,2.32,2.3117605300520583,8452,12,19539.0,8452.0,100.0,0.2,-0.09,1474569000.0
2016-09-22,2.1,2.3,2.1,2.3,2.1825476429287862,3988,12,8704.0,3988.0,100.0,0.2,0.2,1474482600.0
2016-09-21,2.05,2.2,2.02,2.2,2.0992592592592594,2025,27,4251.0,2025.0,100.0,0.18,0.15,1474396200.0
2016-09-20,1.91,2.11,1.91,2.11,2.1011470281543274,3836,12,8060.0,3836.0,100.0,0.2,0.2,1474309800.0
2016-09-19,2.15,2.15,2.01,2.01,2.083636363636364,1925,9,4011.0,1925.0,100.0,0.14,-0.14,1474223400.0
2016-09-16,2.1,2.2,2.1,2.11,2.1588372093023254,4300,7,9283.0,4300.0,100.0,0.1,0.01,1473964200.0
2016-09-15,2.06,2.22,2.06,2.1,2.091891891891892,740,4,1548.0,740.0,100.0,0.16,0.04,1473877800.0
2016-09-14,2.07,2.13,2.07,2.12,2.103934426229508,3050,6,6417.0,3050.0,100.0,0.06,0.05,1473791400.0
2016-09-12,2.1,2.2,2.07,2.16,2.1789419087136928,3856,13,8402.0,3856.0,100.0,0.13,0.06,1473618600.0
2016-09-09,2.06,2.21,2.06,2.1,2.161873840445269,4312,21,9322.0,4312.0,100.0,0.15,0.04,1473359400.0
2016-09-08,2.03,2.11,2.03,2.11,2.08125,800,3,1665.0,800.0,100.0,0.08,0.08,1473273000.0
2016-09-07,2.09,2.13,2.09,2.13,2.1142857142857143,1645,11,3478.0,1645.0,100.0,0.04,0.04,1473186600.0
2016-09-06,2.25,2.35,2.17,2.19,2.1892857142857145,4200,6,9195.0,4200.0,100.0,0.18,-0.06,1473100200.0
2016-09-02,2.28,2.28,2.14,2.28,2.2646715328467155,6850,41,15513.0,6850.0,100.0,0.14,0.0,1472754600.0
2016-09-01,2.34,2.34,2.15,2.18,2.265067333872985,13589,48,30780.0,13589.0,100.0,0.19,-0.16,1472668200.0
2016-08-31,2.23,2.23,2.23,2.23,2.2298488664987404,3176,12,7082.0,3176.0,100.0,0.0,0.0,1472581800.0
2016-08-30,2.23,2.23,2.13,2.13,2.140221402214022,1626,7,3480.0,1626.0,100.0,0.1,-0.1,1472495400.0
2016-08-29,2.44,2.44,2.23,2.23,2.2298850574712645,2001,6,4462.0,2001.0,100.0,0.21,-0.21,1472409000.0
2016-08-26,2.37,2.37,2.27,2.34,2.2784267912772584,5136,13,11702.0,5136.0,100.0,0.1,-0.03,1472149800.0
2016-08-25,2.25,2.38,2.25,2.38,2.347980997624703,1684,20,3954.0,1684.0,100.0,0.13,0.13,1472063400.0
2016-08-24,2.39,2.39,2.21,2.35,2.3401450230718526,4551,7,10650.0,4551.0,100.0,0.18,-0.04,1471977000.0
2016-08-23,2.4,2.4,2.28,2.28,2.3263962065331927,3796,14,8831.0,3796.0,100.0,0.12,-0.12,1471890600.0
2016-08-22,2.44,2.44,2.25,2.4,2.407692307692308,3900,8,9390.0,3900.0,100.0,0.19,-0.04,1471804200.0
2016-08-19,2.25,2.4,2.25,2.35,2.31187624750499,2004,9,4633.0,2004.0,100.0,0.15,0.1,1471545000.0
2016-08-18,2.29,2.29,2.28,2.29,2.287551565154089,4121,11,9427.0,4121.0,100.0,0.01,0.0,1471458600.0
2016-08-17,2.19,2.19,2.19,2.19,2.18988684582744,8484,14,18579.0,8484.0,100.0,0.0,0.0,1471372200.0
2016-08-16,2.09,2.09,2.09,2.09,2.0892857142857144,1008,1,2106.0,1008.0,100.0,0.0,0.0,1471285800.0
2016-08-12,2.3,2.3,2.2,2.2,2.2446292446292446,1443,6,3239.0,1443.0,100.0,0.1,-0.1,1470940200.0
2016-08-11,2.24,2.24,2.24,2.24,2.24,500,1,1120.0,500.0,100.0,0.0,0.0,1470853800.0
2016-08-10,2.14,2.35,2.14,2.35,2.139303482587065,201,2,430.0,201.0,100.0,0.21,0.21,1470767400.0
2016-08-09,2.1,2.25,2.1,2.25,2.147547169811321,2650,12,5691.0,2650.0,100.0,0.15,0.15,1470681000.0
2016-08-08,2.2,2.3,2.16,2.16,2.2224669603524227,2270,16,5045.0,2270.0,100.0,0.14,-0.04,1470594600.0
2016-08-05,2.12,2.27,2.12,2.27,2.197101449275362,3450,16,7580.0,3450.0,100.0,0.15,0.15,1470335400.0
2016-08-04,2.25,2.35,2.16,2.17,2.195937090432503,1526,7,3351.0,1526.0,100.0,0.19,-0.08,1470249000.0
2016-08-03,2.25,2.25,2.25,2.25,2.25,200,1,450.0,200.0,100.0,0.0,0.0,1470162600.0
2016-08-02,2.22,2.42,2.22,2.36,2.3871866295264623,1795,5,4285.0,1795.0,100.0,0.2,0.14,1470076200.0
2016-08-01,2.17,2.32,2.17,2.32,2.3136942675159236,13816,26,31966.0,13816.0,100.0,0.15,0.15,1469989800.0
2016-07-29,2.17,2.34,2.17,2.21,2.210628019323672,4140,9,9152.0,4140.0,100.0,0.17,0.04,1469730600.0
2016-07-28,2.27,2.27,2.26,2.27,2.2697892271662763,10675,15,24230.0,10675.0,100.0,0.01,0.0,1469644200.0
2016-07-27,2.36,2.36,2.18,2.26,2.334801288936627,9310,23,21737.0,9310.0,100.0,0.18,-0.1,1469557800.0
2016-07-26,2.45,2.45,2.23,2.25,2.27962577962578,4810,10,10965.0,4810.0,100.0,0.22,-0.2,1469471400.0
2016-07-25,2.26,2.34,2.16,2.34,2.2746753246753246,7700,20,17515.0,7700.0,100.0,0.18,0.08,1469385000.0
2016-07-22,2.3,2.4,2.24,2.26,2.274791972589329,10215,16,23237.0,10215.0,100.0,0.16,-0.04,1469125800.0
2016-07-21,2.15,2.36,2.14,2.35,2.1414835932696072,53667,50,114927.0,53667.0,100.0,0.22,0.2,1469039400.0
2016-07-20,2.26,2.43,2.23,2.25,2.2356565715282217,17203,21,38460.0,17203.0,100.0,0.2,-0.01,1468953000.0
2016-07-19,2.4,2.4,2.34,2.34,2.347142857142857,4200,9,9858.0,4200.0,100.0,0.06,-0.06,1468866600.0
2016-07-18,2.27,2.46,2.27,2.46,2.341463414634146,2050,9,4800.0,2050.0,100.0,0.19,0.19,1468780200.0
2016-07-15,2.4,2.4,2.35,2.35,2.3501294562836086,5021,2,11800.0,5021.0,100.0,0.05,-0.05,1468521000.0
2016-07-14,2.41,2.41,2.41,2.41,2.408888888888889,450,5,1084.0,450.0,100.0,0.0,0.0,1468434600.0
2016-07-13,2.53,2.53,2.53,2.53,2.53,200,1,506.0,200.0,100.0,0.0,0.0,1468348200.0
2016-07-12,2.54,2.54,2.42,2.47,2.4236007462686566,10720,21,25981.0,10720.0,100.0,0.12,-0.07,1468261800.0
2016-07-11,2.53,2.54,2.53,2.54,2.5338461538461536,1300,7,3294.0,1300.0,100.0,0.01,0.01,1468175400.0
2016-07-08,2.6,2.6,2.5,2.59,2.5942376950780313,833,4,2161.0,833.0,100.0,0.1,-0.01,1467916200.0
2016-07-07,2.48,2.6,2.48,2.6,2.5738172920065248,7356,19,18933.0,7356.0,100.0,0.12,0.12,1467829800.0
2016-07-05,2.64,2.64,2.52,2.59,2.5803880803880803,2886,7,7447.0,2886.0,100.0,0.12,-0.05,1467657000.0
2016-07-04,2.57,2.65,2.45,2.65,2.553103448275862,2900,12,7404.0,2900.0,100.0,0.2,0.08,1467570600.0
2016-06-30,2.38,2.57,2.38,2.57,2.382339449541284,4360,11,10387.0,4360.0,100.0,0.19,0.19,1467225000.0
2016-06-29,2.49,2.5,2.48,2.5,2.4855172413793105,1450,5,3604.0,1450.0,100.0,0.02,0.01,1467138600.0
2016-06-28,2.38,2.61,2.38,2.61,2.472,250,3,618.0,250.0,100.0,0.23,0.23,1467052200.0
2016-06-27,2.47,2.6,2.47,2.49,2.484760802469136,5184,15,12881.0,5184.0,100.0,0.13,0.02,1466965800.0
2016-06-24,2.51,2.59,2.51,2.59,2.5671428571428567,700,4,1797.0,700.0,100.0,0.08,0.08,1466706600.0
2016-06-23,2.47,2.64,2.47,2.64,2.486800894854586,2235,5,5558.0,2235.0,100.0,0.17,0.17,1466620200.0
2016-06-22,2.51,2.6,2.51,2.6,2.573,1000,5,2573.0,1000.0,100.0,0.09,0.09,1466533800.0
2016-06-21,2.59,2.59,2.59,2.59,2.59,1000,1,2590.0,1000.0,100.0,0.0,0.0,1466447400.0
2016-06-20,2.47,2.67,2.47,2.47,2.5874049945711186,3684,11,9532.0,3684.0,100.0,0.2,0.0,1466361000.0
2016-06-17,2.47,2.6,2.47,2.6,2.563636363636364,2200,5,5640.0,2200.0,100.0,0.13,0.13,1466101800.0
2016-06-16,2.38,2.6,2.38,2.6,2.5739837398373986,1230,5,3166.0,1230.0,100.0,0.22,0.22,1466015400.0
2016-06-15,2.62,2.62,2.5,2.5,2.5368520263901977,5305,14,13458.0,5305.0,100.0,0.12,-0.12,1465929000.0
2016-06-14,2.5,2.54,2.5,2.5,2.51859649122807,4275,11,10767.0,4275.0,100.0,0.04,0.0,1465842600.0
2016-06-13,2.35,2.43,2.35,2.43,2.4237099023709905,21510,14,52134.0,21510.0,100.0,0.08,0.08,1465756200.0
2016-06-10,2.1,2.32,2.1,2.32,2.2690985619081023,14255,28,32346.0,14255.0,100.0,0.22,0.22,1465497000.0
2016-06-09,2.23,2.23,2.06,2.21,2.1037974683544305,2370,17,4986.0,2370.0,100.0,0.17,-0.02,1465410600.0
2016-06-08,2.02,2.22,2.02,2.14,2.08343337334934,16660,30,34710.0,16660.0,100.0,0.2,0.12,1465324200.0
2016-06-07,2.11,2.15,2.11,2.12,2.1109168917845222,18879,23,39852.0,18879.0,100.0,0.04,0.01,1465237800.0
2016-06-06,2.19,2.37,2.19,2.19,2.2657450076804917,1302,13,2950.0,1302.0,100.0,0.18,0.0,1465151400.0
2016-06-03,2.15,2.33,2.15,2.3,2.25656050955414,3925,16,8857.0,3925.0,100.0,0.18,0.15,1464892200.0
2016-06-02,2.27,2.27,2.26,2.26,2.2605,6000,6,13563.0,6000.0,100.0,0.01,-0.01,1464805800.0
2016-06-01,2.18,2.38,2.18,2.37,2.337891218474628,9873,18,23082.0,9873.0,100.0,0.2,0.19,1464719400.0
2016-05-31,2.14,2.29,2.14,2.29,2.14249755278982,7151,17,15321.0,7151.0,100.0,0.15,0.15,1464633000.0
2016-05-30,2.27,2.29,2.18,2.25,2.2296157450796623,1067,10,2379.0,1067.0,100.0,0.11,-0.02,1464546600.0
