Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unixtime
2016-01-12,3.83,3.83,3.83,3.83,3.83,100,1,383.0,100,100.0,0.0,0.0,1452537000.0
2016-01-11,3.71,3.71,3.71,3.71,3.709766162310866,2181,7,8091.0,2181,100.0,0.0,0.0,1452450600.0
2016-01-08,3.54,3.54,3.54,3.54,3.54,100,1,354.0,100,100.0,0.0,0.0,1452191400.0
2016-01-07,3.46,3.46,3.46,3.46,3.46,300,2,1038.0,300,100.0,0.0,0.0,1452105000.0
2016-01-06,3.3,3.3,3.3,3.3,3.3,850,4,2805.0,850,100.0,0.0,0.0,1452018600.0
2016-01-05,3.15,3.15,3.15,3.15,3.1485714285714286,350,2,1102.0,350,100.0,0.0,0.0,1451932200.0
2016-01-04,3.09,3.09,3.0,3.0,3.088780641106222,6364,8,19657.0,6364,100.0,0.09,-0.09,1451845800.0
2015-12-24,2.95,2.95,2.95,2.95,2.95,5900,8,17405.0,5900,100.0,0.0,0.0,1450895400.0
2015-12-23,3.05,3.1,3.05,3.1,3.071283846012157,5429,10,16674.0,5429,100.0,0.05,0.05,1450809000.0
2015-12-22,2.85,2.96,2.85,2.96,2.9121037463976944,694,6,2021.0,694,100.0,0.11,0.11,1450722600.0
2015-12-18,2.82,2.82,2.82,2.82,2.82,300,1,846.0,300,100.0,0.0,0.0,1450377000.0
2015-12-08,2.7,2.7,2.7,2.7,2.7,300,1,810.0,300,100.0,0.0,0.0,1449513000.0
2015-12-07,2.39,2.62,2.39,2.62,2.4265883609183128,1873,6,4545.0,1573,83.98,0.23,0.23,1449426600.0
2015-12-03,2.59,2.59,2.5,2.5,2.501333333333333,1125,3,2814.0,1125,100.0,0.09,-0.09,1449081000.0
2015-12-02,2.59,2.59,2.59,2.59,2.59,100,1,259.0,100,100.0,0.0,0.0,1448994600.0
2015-11-23,2.72,2.72,2.72,2.72,2.0,1,1,2.0,1,100.0,0.0,0.0,1448217000.0
2015-11-16,2.86,2.86,2.86,2.86,2.859227467811159,1165,2,3331.0,1165,100.0,0.0,0.0,1447612200.0
2015-11-13,2.86,2.86,2.86,2.86,2.8598308668076107,4730,6,13527.0,4730,100.0,0.0,0.0,1447353000.0
2015-11-10,2.86,2.86,2.86,2.86,2.86,300,4,858.0,300,100.0,0.0,0.0,1447093800.0
2015-11-09,2.75,2.75,2.75,2.75,2.742857142857143,70,2,192.0,70,100.0,0.0,0.0,1447007400.0
2015-11-05,2.62,2.62,2.62,2.62,2.6,20,1,52.0,20,100.0,0.0,0.0,1446661800.0
2015-11-04,2.5,2.5,2.5,2.5,2.5,10,1,25.0,10,100.0,0.0,0.0,1446575400.0
2015-11-03,2.39,2.39,2.39,2.39,2.3,10,2,23.0,10,100.0,0.0,0.0,1446489000.0
2015-11-02,2.1,2.31,2.1,2.31,2.103190232374951,2539,4,5340.0,2539,100.0,0.21,0.21,1446402600.0
2015-10-30,2.0,2.2,2.0,2.2,2.153256704980843,261,2,562.0,261,100.0,0.2,0.2,1446143400.0
2015-10-29,1.9,2.1,1.9,2.1,2.0670520231213874,1730,7,3576.0,1620,93.64,0.2,0.2,1446057000.0
2015-10-28,2.0,2.0,2.0,2.0,2.0,100,1,200.0,100,100.0,0.0,0.0,1445970600.0
2015-10-23,2.1,2.1,2.1,2.1,2.0952380952380953,84,1,176.0,84,100.0,0.0,0.0,1445538600.0
2015-10-21,2.2,2.2,2.2,2.2,2.19960668633235,1017,4,2237.0,1017,100.0,0.0,0.0,1445365800.0
2015-10-19,2.2,2.2,2.2,2.2,2.2,50,2,110.0,50,100.0,0.0,0.0,1445193000.0
2015-10-16,2.42,2.42,2.2,2.2,2.247747747747748,444,5,998.0,344,77.48,0.22,-0.22,1444933800.0
2015-10-15,2.31,2.31,2.31,2.31,2.3095238095238093,1050,3,2425.0,1050,100.0,0.0,0.0,1444847400.0
2015-10-13,2.43,2.43,2.43,2.43,2.429864253393665,221,3,537.0,221,100.0,0.0,0.0,1444674600.0
2015-10-12,2.55,2.58,2.55,2.55,2.553317535545024,844,4,2155.0,844,100.0,0.03,0.0,1444588200.0
2015-10-09,2.24,2.46,2.24,2.46,2.4145840465593973,2921,10,7053.0,2521,86.31,0.22,0.22,1444329000.0
2015-10-08,2.25,2.35,2.19,2.35,2.339770114942529,4350,4,10178.0,4350,100.0,0.16,0.1,1444242600.0
2015-10-07,2.5,2.5,2.28,2.3,2.351985559566787,6648,35,15636.0,5448,81.95,0.22,-0.2,1444156200.0
2015-10-06,2.39,2.63,2.39,2.39,2.4421235857267187,2298,13,5612.0,2079,90.47,0.24,0.0,1444069800.0
2015-10-05,2.51,2.51,2.51,2.51,2.5097222222222224,1440,4,3614.0,1440,100.0,0.0,0.0,1443983400.0
2015-10-01,2.4,2.64,2.4,2.64,2.448,500,3,1224.0,400,80.0,0.24,0.24,1443637800.0
2015-09-29,2.52,2.52,2.52,2.52,2.52,350,4,882.0,350,100.0,0.0,0.0,1443465000.0
2015-09-28,2.84,2.84,2.65,2.65,2.659186535764376,2852,4,7584.0,2852,100.0,0.19,-0.19,1443378600.0
2015-09-24,2.47,2.73,2.47,2.71,2.483720930232558,215,3,534.0,210,97.67,0.26,0.24,1443033000.0
2015-09-23,2.73,2.73,2.6,2.6,2.6448275862068966,290,3,767.0,290,100.0,0.13,-0.13,1442946600.0
2015-09-22,2.6,2.6,2.6,2.6,2.6,700,6,1820.0,700,100.0,0.0,0.0,1442860200.0
2015-09-21,2.99,2.99,2.71,2.73,2.7267080745341614,161,2,439.0,151,93.79,0.28,-0.26,1442773800.0
2015-09-18,3.13,3.13,2.85,2.85,2.8666666666666663,30,2,86.0,25,83.33,0.28,-0.28,1442514600.0
2015-09-16,3.0,3.01,2.73,2.99,2.8520325203252033,615,8,1754.0,555,90.24,0.28,-0.01,1442341800.0
2015-09-15,2.87,2.87,2.61,2.87,2.8491017964071856,2505,7,7137.0,2305,92.02,0.26,0.0,1442255400.0
2015-09-14,2.74,2.84,2.74,2.74,2.740740740740741,108,3,296.0,108,100.0,0.1,0.0,1442169000.0
2015-09-11,2.78,2.78,2.74,2.74,2.767441860465116,258,4,714.0,258,100.0,0.04,-0.04,1441909800.0
2015-09-07,2.67,2.67,2.43,2.65,2.5364672364672365,3510,7,8903.0,1960,55.84,0.24,-0.02,1441564200.0
2015-09-04,2.35,2.55,2.35,2.55,2.503,2000,8,5006.0,2000,100.0,0.2,0.2,1441305000.0
2015-09-03,2.43,2.55,2.43,2.43,2.45,280,4,686.0,230,82.14,0.12,0.0,1441218600.0
2015-09-02,2.43,2.43,2.43,2.43,2.43,800,1,1944.0,800,100.0,0.0,0.0,1441132200.0
2015-09-01,2.43,2.43,2.4,2.43,2.4225,2000,4,4845.0,2000,100.0,0.03,0.0,1441045800.0
2015-08-31,2.51,2.51,2.51,2.51,2.5097236438075745,2931,1,7356.0,2931,100.0,0.0,0.0,1440959400.0
2015-08-28,2.5,2.5,2.45,2.45,2.4630225080385846,311,4,766.0,311,100.0,0.05,-0.05,1440700200.0
2015-08-27,2.47,2.68,2.46,2.46,2.480176767676768,7920,7,19643.0,6560,82.83,0.22,-0.01,1440613800.0
2015-08-26,2.58,2.59,2.58,2.58,2.581993569131833,311,4,803.0,311,100.0,0.01,0.0,1440527400.0
2015-08-25,2.71,2.71,2.71,2.71,2.709782608695652,1840,5,4986.0,1840,100.0,0.0,0.0,1440441000.0
2015-08-24,2.85,3.14,2.85,2.85,2.853684210526316,3800,6,10844.0,3800,100.0,0.29,0.0,1440354600.0
2015-08-21,3.0,3.0,3.0,3.0,3.0,50,1,150.0,50,100.0,0.0,0.0,1440095400.0
2015-08-20,3.45,3.45,3.15,3.15,3.1498501498501494,1001,3,3153.0,1001,100.0,0.3,-0.3,1440009000.0
2015-08-19,3.01,3.31,3.01,3.31,3.3078873239436617,14200,14,46972.0,14200,100.0,0.3,0.3,1439922600.0
2015-08-18,3.16,3.16,2.86,3.16,3.1494211287988425,8292,19,26115.0,8287,99.94,0.3,0.0,1439836200.0
2015-08-17,2.93,3.23,2.93,3.01,2.968831168831169,385,3,1143.0,385,100.0,0.3,0.08,1439749800.0
2015-08-13,3.08,3.08,3.08,3.08,3.0,1,1,3.0,1,100.0,0.0,0.0,1439404200.0
2015-08-12,2.68,2.96,2.68,2.96,2.845256854711629,3173,7,9028.0,3173,100.0,0.28,0.28,1439317800.0
2015-08-11,2.8,3.08,2.8,2.82,2.8018181818181818,2200,5,6164.0,2200,100.0,0.28,0.02,1439231400.0
2015-08-10,2.8,2.94,2.7,2.94,2.7911111111111113,225,4,628.0,225,100.0,0.24,0.14,1439145000.0
2015-08-07,2.8,3.08,2.8,2.8,2.914898001236349,4853,8,14146.0,4853,100.0,0.28,0.0,1438885800.0
2015-08-06,3.0,3.0,2.94,2.94,2.95,300,3,885.0,300,100.0,0.06,-0.06,1438799400.0
2015-08-05,2.81,3.09,2.81,3.09,2.8118535085266982,3577,9,10058.0,3577,100.0,0.28,0.28,1438713000.0
2015-08-04,2.96,2.96,2.95,2.95,2.9545045045045044,2220,6,6559.0,2220,100.0,0.01,-0.01,1438626600.0
2015-08-03,3.1,3.19,3.1,3.1,3.1014975041597337,601,7,1864.0,601,100.0,0.09,0.0,1438540200.0
2015-07-31,3.04,3.3,3.04,3.04,3.039972432804962,1451,8,4411.0,1451,100.0,0.26,0.0,1438281000.0
2015-07-30,3.4,3.4,3.08,3.2,3.0941915227629515,637,5,1971.0,637,100.0,0.32,-0.2,1438194600.0
2015-07-29,3.57,3.57,3.23,3.24,3.3997297297297298,3700,17,12579.0,3700,100.0,0.34,-0.33,1438108200.0
2015-07-28,3.44,3.44,3.12,3.4,3.402285379431585,3413,5,11612.0,3413,100.0,0.32,-0.04,1438021800.0
2015-07-27,3.27,3.28,3.0,3.28,3.000963391136801,1038,6,3115.0,1038,100.0,0.28,0.01,1437935400.0
2015-07-24,3.35,3.46,3.14,3.14,3.4127793022344175,5102,14,17412.0,5102,100.0,0.32,-0.21,1437676200.0
2015-07-23,3.3,3.3,3.3,3.3,3.3,100,4,330.0,100,100.0,0.0,0.0,1437589800.0
2015-07-22,2.85,3.15,2.85,3.15,3.1272181954511367,8002,10,25024.0,8002,100.0,0.3,0.3,1437503400.0
2015-07-21,3.0,3.0,3.0,3.0,3.0,550,6,1650.0,550,100.0,0.0,0.0,1437417000.0
2015-07-20,3.15,3.15,3.12,3.15,3.142516042381734,6701,12,21058.0,6701,100.0,0.03,0.0,1437330600.0
2015-07-17,2.8,3.08,2.8,3.01,3.0016460905349795,6075,23,18235.0,6075,100.0,0.28,0.21,1437071400.0
2015-07-16,2.66,2.94,2.66,2.94,2.7484076433121016,942,3,2589.0,942,100.0,0.28,0.28,1436985000.0
2015-07-09,2.8,2.8,2.8,2.8,2.0,1,1,2.0,1,100.0,0.0,0.0,1436380200.0
2015-07-06,2.7,2.7,2.7,2.7,2.0,1,1,2.0,1,100.0,0.0,0.0,1436121000.0
2015-07-02,2.58,2.58,2.58,2.58,2.5,6,1,15.0,6,100.0,0.0,0.0,1435775400.0
2015-06-25,2.79,2.79,2.71,2.71,2.788732394366197,71,3,198.0,70,98.59,0.08,-0.08,1435170600.0
2015-06-24,2.9,2.9,2.85,2.85,2.8857142857142857,700,2,2020.0,700,100.0,0.05,-0.05,1435084200.0
2015-06-23,3.0,3.0,3.0,3.0,3.0,500,1,1500.0,500,100.0,0.0,0.0,1434997800.0
2015-06-19,2.88,2.88,2.88,2.88,2.88,500,1,1440.0,500,100.0,0.0,0.0,1434652200.0
2015-06-17,2.73,2.75,2.73,2.75,2.7288801571709236,509,3,1389.0,509,100.0,0.02,0.02,1434479400.0
2015-06-16,2.87,2.87,2.87,2.87,2.0,1,1,2.0,1,100.0,0.0,0.0,1434393000.0
2015-06-15,2.74,2.74,2.74,2.74,2.7399522483087946,5026,5,13771.0,5026,100.0,0.0,0.0,1434306600.0
2015-06-12,2.61,2.61,2.61,2.61,2.609989373007439,3764,7,9824.0,3764,100.0,0.0,0.0,1434047400.0
2015-06-11,2.5,2.5,2.49,2.49,2.4941176470588236,85,2,212.0,85,100.0,0.01,-0.01,1433961000.0
2015-06-09,2.39,2.39,2.39,2.39,2.389873417721519,790,2,1888.0,790,100.0,0.0,0.0,1433788200.0
2015-06-08,2.28,2.28,2.28,2.28,2.0,1,1,2.0,1,100.0,0.0,0.0,1433701800.0
2015-06-05,2.18,2.18,2.18,2.18,2.1798107255520502,951,2,2073.0,951,100.0,0.0,0.0,1433442600.0
2015-06-04,2.08,2.08,2.08,2.08,2.079896907216495,388,3,807.0,388,100.0,0.0,0.0,1433356200.0
2015-06-03,1.99,1.99,1.99,1.99,1.9885583524027457,437,2,869.0,437,100.0,0.0,0.0,1433269800.0
2015-06-02,1.9,1.9,1.9,1.9,1.8888888888888888,36,2,68.0,36,100.0,0.0,0.0,1433183400.0
2015-06-01,1.9,1.9,1.9,1.9,1.9,600,3,1140.0,600,100.0,0.0,0.0,1433097000.0
2015-05-29,2.06,2.06,1.9,1.9,2.025448235974552,1729,6,3502.0,1729,100.0,0.16,-0.16,1432837800.0
2015-05-28,2.1,2.1,2.0,2.0,2.02156017248138,2551,4,5157.0,2551,100.0,0.1,-0.1,1432751400.0
2015-05-27,2.1,2.1,2.1,2.1,2.1,20,1,42.0,20,100.0,0.0,0.0,1432665000.0
2015-05-26,1.82,2.0,1.82,2.0,1.8209845847836896,2011,3,3662.0,2011,100.0,0.18,0.18,1432578600.0
2015-05-22,1.73,1.91,1.73,1.91,1.728744939271255,247,6,427.0,246,99.6,0.18,0.18,1432233000.0
2015-05-21,1.82,1.82,1.82,1.82,1.75,12,1,21.0,12,100.0,0.0,0.0,1432146600.0
2015-05-20,1.88,1.89,1.88,1.89,1.870967741935484,31,2,58.0,31,100.0,0.01,0.01,1432060200.0
2015-05-19,1.97,1.97,1.97,1.97,1.948717948717949,39,1,76.0,39,100.0,0.0,0.0,1431973800.0
2015-05-18,2.07,2.07,2.07,2.07,2.04,25,1,51.0,25,100.0,0.0,0.0,1431887400.0
2015-05-15,2.17,2.17,2.17,2.17,2.17,1000,1,2170.0,1000,100.0,0.0,0.0,1431628200.0
2015-05-14,2.07,2.07,2.07,2.07,2.06,50,2,103.0,50,100.0,0.0,0.0,1431541800.0
2015-05-13,1.98,1.98,1.98,1.98,1.9,10,1,19.0,10,100.0,0.0,0.0,1431455400.0
2015-05-12,1.89,1.89,1.89,1.89,1.8894348894348891,1221,5,2307.0,1221,100.0,0.0,0.0,1431369000.0
2015-05-11,1.7,1.8,1.7,1.8,1.724669603524229,908,4,1566.0,878,96.7,0.1,0.1,1431282600.0
2015-05-08,1.72,1.72,1.72,1.72,1.72,5150,6,8858.0,5150,100.0,0.0,0.0,1431023400.0
2015-05-07,1.8,1.8,1.8,1.8,1.8,1000,4,1800.0,1000,100.0,0.0,0.0,1430937000.0
2015-05-06,1.72,1.72,1.72,1.72,1.72,2000,5,3440.0,2000,100.0,0.0,0.0,1430850600.0
2015-05-05,1.73,1.8,1.73,1.8,1.7333333333333332,1050,4,1820.0,1050,100.0,0.07,0.07,1430764200.0
2015-05-04,1.73,1.73,1.73,1.73,1.7191011235955056,89,2,153.0,89,100.0,0.0,0.0,1430677800.0
2015-04-30,1.78,1.78,1.78,1.78,1.78,200,3,356.0,200,100.0,0.0,0.0,1430332200.0
2015-04-29,1.85,1.85,1.85,1.85,1.84,50,3,92.0,50,100.0,0.0,0.0,1430245800.0
2015-04-28,1.83,1.86,1.83,1.86,1.835144927536232,2760,9,5065.0,2760,100.0,0.03,0.03,1430159400.0
2015-04-27,1.9,1.9,1.9,1.9,1.8952380952380952,105,7,199.0,105,100.0,0.0,0.0,1430073000.0
2015-04-23,1.95,2.0,1.95,2.0,1.9516307965387172,9014,13,17592.0,9014,100.0,0.05,0.05,1429727400.0
2015-04-22,2.1,2.1,2.05,2.05,2.056830601092896,5490,5,11292.0,5490,100.0,0.05,-0.05,1429641000.0
2015-04-21,2.37,2.37,2.15,2.15,2.3664107107698364,5079,7,12019.0,5079,100.0,0.22,-0.22,1429554600.0
2015-04-20,2.26,2.26,2.26,2.26,2.26,150,4,339.0,150,100.0,0.0,0.0,1429468200.0
2015-04-17,2.17,2.17,2.17,2.17,2.0,1,2,2.0,1,100.0,0.0,0.0,1429209000.0
2015-04-16,2.08,2.08,2.08,2.08,2.079796264855688,589,3,1225.0,589,100.0,0.0,0.0,1429122600.0
2015-04-15,1.99,1.99,1.99,1.99,1.9,10,2,19.0,10,100.0,0.0,0.0,1429036200.0
2015-04-13,1.9,1.9,1.9,1.9,1.9,80,2,152.0,80,100.0,0.0,0.0,1428863400.0
2015-04-10,1.89,1.89,1.89,1.89,1.89,100,2,189.0,100,100.0,0.0,0.0,1428604200.0
2015-04-09,1.73,1.8,1.73,1.8,1.7663043478260867,368,4,650.0,368,100.0,0.07,0.07,1428517800.0
2015-04-08,1.79,1.79,1.79,1.79,1.7777777777777777,36,4,64.0,36,100.0,0.0,0.0,1428431400.0
2015-04-07,1.9,1.9,1.82,1.82,1.8461025982678212,1501,7,2771.0,1501,100.0,0.08,-0.08,1428345000.0
2015-04-06,1.9,1.9,1.9,1.9,1.9,200,2,380.0,200,100.0,0.0,0.0,1428258600.0
2015-03-31,1.97,1.97,1.97,1.97,1.9697885196374625,2648,5,5216.0,2648,100.0,0.0,0.0,1427740200.0
2015-03-30,1.99,1.99,1.89,1.89,1.9600570613409412,701,4,1374.0,701,100.0,0.1,-0.1,1427653800.0
2015-03-27,1.96,1.96,1.95,1.95,1.9506787330316744,2210,9,4311.0,2210,100.0,0.01,-0.01,1427394600.0
2015-03-26,2.05,2.05,2.05,2.05,2.049833887043189,301,4,617.0,301,100.0,0.0,0.0,1427308200.0
2015-03-24,2.16,2.16,2.15,2.15,2.158201498751041,1201,6,2592.0,1201,100.0,0.01,-0.01,1427135400.0
2015-03-23,2.26,2.26,2.26,2.26,2.2594142259414225,717,6,1620.0,717,100.0,0.0,0.0,1427049000.0
2015-03-20,2.37,2.37,2.37,2.37,2.37,400,6,948.0,400,100.0,0.0,0.0,1426789800.0
2015-03-19,2.49,2.49,2.49,2.49,2.489759572573464,1123,8,2796.0,1123,100.0,0.0,0.0,1426703400.0
2015-03-18,2.62,2.62,2.62,2.62,2.62,500,3,1310.0,500,100.0,0.0,0.0,1426617000.0
2015-03-17,2.6,2.75,2.51,2.75,2.643333333333333,3000,13,7930.0,2800,93.33,0.24,0.15,1426530600.0
2015-03-16,2.64,2.64,2.64,2.64,2.0,1,2,2.0,1,100.0,0.0,0.0,1426444200.0
2015-03-11,2.52,2.77,2.52,2.77,2.5365853658536586,123,6,312.0,123,100.0,0.25,0.25,1426012200.0
2015-03-10,2.78,2.78,2.65,2.65,2.7475,2800,14,7693.0,2800,100.0,0.13,-0.13,1425925800.0
2015-03-09,2.65,2.65,2.65,2.65,2.6484018264840183,438,3,1160.0,438,100.0,0.0,0.0,1425839400.0
2015-03-05,2.53,2.53,2.53,2.53,2.5296222664015904,2515,4,6362.0,2515,100.0,0.0,0.0,1425493800.0
2015-03-04,2.2,2.41,2.2,2.41,2.278169014084507,284,7,647.0,284,100.0,0.21,0.21,1425407400.0
2015-03-03,2.13,2.3,2.13,2.3,2.1311411992263056,2585,13,5509.0,2585,100.0,0.17,0.17,1425321000.0
2015-03-02,2.24,2.24,2.24,2.24,2.24,50,2,112.0,50,100.0,0.0,0.0,1425234600.0
2015-02-28,1.99,2.14,1.99,2.14,1.9964114832535884,4180,13,8345.0,4180,100.0,0.15,0.15,1425061800.0
2015-02-27,1.86,2.04,1.86,2.04,1.9847792998477929,657,8,1304.0,657,100.0,0.18,0.18,1424975400.0
2015-02-26,1.95,1.95,1.95,1.95,1.9494949494949492,99,3,193.0,99,100.0,0.0,0.0,1424889000.0
2015-02-25,1.97,1.97,1.97,1.97,1.9680638722554888,501,4,986.0,501,100.0,0.0,0.0,1424802600.0
2015-02-19,1.98,2.05,1.98,2.05,2.031343283582089,670,5,1361.0,670,100.0,0.07,0.07,1424284200.0
2015-02-18,2.08,2.11,2.08,2.08,2.0887711162636635,3019,10,6306.0,3010,99.7,0.03,0.0,1424197800.0
2015-02-16,2.18,2.18,2.18,2.18,2.176470588235294,68,3,148.0,68,100.0,0.0,0.0,1424025000.0
2015-02-11,2.26,2.26,2.07,2.08,2.08041504539559,771,9,1604.0,771,100.0,0.19,-0.18,1423593000.0
2015-02-06,2.14,2.16,2.14,2.16,2.1555555555555554,180,6,388.0,180,100.0,0.02,0.02,1423161000.0
2015-02-05,2.25,2.25,2.25,2.25,2.2498040240397175,3827,12,8610.0,3827,100.0,0.0,0.0,1423074600.0
2015-02-04,2.35,2.35,2.35,2.35,2.35,2660,12,6251.0,2660,100.0,0.0,0.0,1422988200.0
2015-02-03,2.73,2.73,2.47,2.47,2.6443719412724302,1839,10,4863.0,1791,97.39,0.26,-0.26,1422901800.0
2015-01-30,2.6,2.6,2.6,2.6,2.599173553719008,484,11,1258.0,450,92.98,0.0,0.0,1422556200.0
2015-01-29,2.37,2.48,2.37,2.48,2.473333333333333,300,6,742.0,300,100.0,0.11,0.11,1422469800.0
2015-01-28,2.16,2.37,2.16,2.37,2.187224669603524,1816,9,3972.0,1816,100.0,0.21,0.21,1422383400.0
2015-01-27,2.06,2.26,2.06,2.26,2.247744360902256,2660,6,5979.0,2660,100.0,0.2,0.2,1422297000.0
2015-01-23,2.16,2.16,2.16,2.16,2.16,100,2,216.0,100,100.0,0.0,0.0,1421951400.0
2015-01-22,2.15,2.15,2.15,2.15,2.0,1,2,2.0,1,100.0,0.0,0.0,1421865000.0
2015-01-21,2.12,2.12,2.12,2.12,2.12,300,4,636.0,300,100.0,0.0,0.0,1421778600.0
2015-01-20,2.23,2.23,2.23,2.23,2.227799227799228,259,2,577.0,259,100.0,0.0,0.0,1421692200.0
2015-01-19,2.2,2.4,2.2,2.24,2.2657580919931855,587,8,1330.0,587,100.0,0.2,0.04,1421605800.0
2015-01-16,2.37,2.37,2.31,2.31,2.363636363636364,110,4,260.0,110,100.0,0.06,-0.06,1421346600.0
2015-01-15,2.31,2.31,2.31,2.31,2.307692307692308,130,2,300.0,130,100.0,0.0,0.0,1421260200.0
2015-01-14,2.4,2.4,2.4,2.4,2.4,100,2,240.0,100,100.0,0.0,0.0,1421173800.0
2015-01-13,2.48,2.48,2.47,2.47,2.4769448373408767,3535,6,8756.0,3535,100.0,0.01,-0.01,1421087400.0
2015-01-12,2.6,2.6,2.6,2.6,2.6,500,2,1300.0,500,100.0,0.0,0.0,1421001000.0
2015-01-09,2.65,2.65,2.65,2.65,2.6497409326424872,965,5,2557.0,965,100.0,0.0,0.0,1420741800.0
2015-01-08,2.68,2.69,2.68,2.69,2.685,200,4,537.0,200,100.0,0.01,0.01,1420655400.0
2015-01-07,2.81,2.81,2.81,2.81,2.81,400,5,1124.0,400,100.0,0.0,0.0,1420569000.0
2015-01-06,2.67,2.68,2.67,2.68,2.67525195968645,1786,6,4778.0,1786,100.0,0.01,0.01,1420482600.0
2015-01-05,2.56,2.56,2.56,2.56,2.56,100,2,256.0,100,100.0,0.0,0.0,1420396200.0
2014-12-31,2.25,2.44,2.25,2.44,2.333913043478261,2300,6,5368.0,1300,56.52,0.19,0.19,1419964200.0
2014-12-30,2.45,2.45,2.33,2.33,2.4205660377358487,5300,9,12829.0,5300,100.0,0.12,-0.12,1419877800.0
2014-12-23,2.36,2.45,2.36,2.45,2.3619931607230087,2047,6,4835.0,2047,100.0,0.09,0.09,1419273000.0
2014-12-22,2.36,2.36,2.36,2.36,2.3593073593073597,1386,4,3270.0,1386,100.0,0.0,0.0,1419186600.0
2014-12-19,2.25,2.25,2.25,2.25,2.24,50,2,112.0,50,100.0,0.0,0.0,1418927400.0
2014-12-17,2.35,2.35,2.35,2.35,2.349514563106796,515,2,1210.0,515,100.0,0.0,0.0,1418754600.0
2014-12-15,2.47,2.47,2.47,2.47,2.4696016771488467,954,2,2356.0,954,100.0,0.0,0.0,1418581800.0
2014-12-12,2.73,2.73,2.6,2.6,2.716012084592145,331,4,899.0,331,100.0,0.13,-0.13,1418322600.0
2014-12-11,2.73,2.99,2.73,2.73,2.8397737983034874,1061,7,3013.0,1061,100.0,0.26,0.0,1418236200.0
2014-12-10,3.0,3.0,2.85,2.85,2.9229644076060457,2051,6,5995.0,2051,100.0,0.15,-0.15,1418149800.0
2014-12-09,3.0,3.0,3.0,3.0,3.0,165,2,495.0,165,100.0,0.0,0.0,1418063400.0
2014-12-08,3.46,3.46,3.15,3.15,3.1785714285714284,84,5,267.0,75,89.29,0.31,-0.31,1417977000.0
2014-12-05,3.46,3.46,3.3,3.3,3.364558472553699,1676,10,5639.0,1676,100.0,0.16,-0.16,1417717800.0
2014-12-04,3.53,3.53,3.21,3.3,3.324380165289256,1452,9,4827.0,1452,100.0,0.32,-0.23,1417631400.0
2014-12-03,3.28,3.37,3.28,3.37,3.312121212121212,1650,7,5465.0,1650,100.0,0.09,0.09,1417545000.0
2014-12-02,3.44,3.44,3.44,3.44,3.431372549019608,51,2,175.0,51,100.0,0.0,0.0,1417458600.0
2014-12-01,3.28,3.28,3.28,3.28,3.2794117647058822,408,3,1338.0,408,100.0,0.0,0.0,1417372200.0
2014-11-28,3.45,3.45,3.45,3.45,3.4499335400974744,4514,13,15573.0,4514,100.0,0.0,0.0,1417113000.0
2014-11-27,3.75,3.75,3.6,3.6,3.608490566037736,5300,6,19125.0,5300,100.0,0.15,-0.15,1417026600.0
2014-11-26,3.63,3.63,3.63,3.63,3.6295353278166766,1571,5,5702.0,1571,100.0,0.0,0.0,1416940200.0
2014-11-25,3.65,3.65,3.6,3.63,3.625654628307148,14703,16,53308.0,14703,100.0,0.05,-0.02,1416853800.0
2014-11-24,3.96,3.96,3.65,3.65,3.9083333333333328,1200,4,4690.0,1200,100.0,0.31,-0.31,1416767400.0
2014-11-21,3.89,3.89,3.6,3.6,3.6046396841066146,6078,16,21909.0,6078,100.0,0.29,-0.29,1416508200.0
2014-11-20,3.55,3.55,3.55,3.55,3.55,5000,10,17750.0,5000,100.0,0.0,0.0,1416421800.0
2014-11-19,3.0,3.23,2.68,3.23,3.080520776628561,22044,22,67907.0,22044,100.0,0.55,0.23,1416335400.0
2014-11-18,2.95,2.95,2.95,2.95,2.95,2000,4,5900.0,2000,100.0,0.0,0.0,1416249000.0
2014-11-17,3.0,3.15,2.69,2.69,2.879399458528181,4063,10,11699.0,4063,100.0,0.46,-0.31,1416162600.0
2014-11-14,3.21,3.34,2.97,2.97,3.270443349753694,2030,6,6639.0,2030,100.0,0.37,-0.24,1415903400.0
2014-11-13,2.74,3.3,2.74,3.3,2.921311475409836,305,7,891.0,205,67.21,0.56,0.56,1415817000.0
2014-11-12,3.0,3.0,3.0,3.0,3.0,558,4,1674.0,558,100.0,0.0,0.0,1415730600.0
2014-11-11,3.0,3.0,3.0,3.0,3.0,400,2,1200.0,400,100.0,0.0,0.0,1415644200.0
2014-11-07,2.94,3.0,2.94,2.94,2.9533678756476682,772,8,2280.0,772,100.0,0.06,0.0,1415298600.0
2014-11-05,2.94,2.94,2.94,2.94,2.94,2300,11,6762.0,2300,100.0,0.0,0.0,1415125800.0
2014-11-03,3.26,3.26,3.26,3.26,3.2596153846153846,1560,5,5085.0,1560,100.0,0.0,0.0,1414953000.0
2014-10-31,3.62,3.62,3.62,3.62,3.6,10,2,36.0,10,100.0,0.0,0.0,1414693800.0
2014-10-29,2.92,3.3,2.92,3.3,2.9421289355322338,3335,13,9812.0,3335,100.0,0.38,0.38,1414521000.0
